pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,ivb,hb,spin_rate,velocity,extension,release_height,release_side,cluster,movement_predicted_pvs,archetype,cluster_rank,movement_quality_0_100,archetype_pitch_value_rank
"Long, Maddox",1000248716.0,WAS_WIL3,Fastball,120,60,7,30,38,6,37,47,5,1,12,3712.14772,0.2185778408660007,0.1166666666666666,0.25,0.1578947368421052,0.1621621621621621,78.98186638297872,0.1063829787234042,0.0212765957446808,0.2553191489361702,-1.041503901554614,0.0033890536956587,-0.4541517861651143,0.0133229967989397,-0.2566000006749836,-0.0037258320098007,-0.2715609889021866,-0.0118598830683251,-0.2214119972279286,0.1304116663672499,-0.792687622284528,0.189465817415581,-0.0357574387173102,-0.0017575138703945,-0.6052554196831371,0.1838808332876748,0.5031271386165839,55.67247030325696,72.52931323283082,165,29,12.639650083333333,10.098893833333332,2372.0100725,91.64683375,6.0506416666666665,5.968577499999999,1.3615649166666666,0,48.162502215643414,Riding Power Fastballs,4,17.75544388609715,43
"Gamelin, Shaun",815222.0,JOL_SLA,Cutter,113,51,25,39,31,8,26,18,4,1,7,1346.69032,0.2250034653668738,0.4901960784313725,0.3451327433628318,0.2580645161290322,0.3076923076923077,74.81612888888888,0.2222222222222222,0.0555555555555555,0.3888888888888889,2.204476081946068,-0.0071733651706525,1.055332647473853,-0.0309592385462929,0.7672207748842785,0.0111400456513197,0.9222275383704148,0.0402764432832511,-1.318121834286787,0.7763737603949176,0.4890245713939513,-0.116885185980868,1.0373222127894195,0.0509854240808127,0.7267551262393377,-0.2207932946373944,0.5029645890750931,55.670637650282906,72.36180904522614,166,8,5.667883008849557,-0.2983991150442478,2312.7532371681414,83.74389946902654,5.068422831858407,5.665371592920354,2.03251407079646,1,50.67141391237353,Tight High-Spin Breakers,1,73.53433835845897,59
"Long, Jalon",809215.0,NEW_YOR13,Four-Seam,109,57,18,39,37,8,24,37,3,0,7,2982.34414,0.2144404807879401,0.3157894736842105,0.3577981651376147,0.2162162162162162,0.3333333333333333,80.60389567567567,0.081081081081081,0.0,0.1891891891891892,0.6888782998998871,-0.0022416099878742,1.256296651440297,-0.0368547185666525,0.3394953752919533,0.0049294728492391,1.1325617074613012,0.0494623674499574,0.2056181466114719,-0.1211090883541569,-1.07264240921044,0.2563797707222517,-0.701806877583555,-0.0344945098401093,-1.264729667484984,0.3842337260896105,0.5003054103622657,55.64065693343856,72.19430485762143,167,23,20.347186880733947,7.756030366972477,2130.7543935779813,91.93398779816512,6.262519724770642,6.074090550458716,1.0601769724770642,0,48.11783264125107,Riding Power Fastballs,4,16.582914572864322,44
"Plumadore, Carson",1000207816.0,WIN_CIT29,Changeup,180,81,23,53,45,8,43,53,6,0,14,4156.06297,0.2094944495699364,0.2839506172839506,0.2944444444444444,0.1777777777777777,0.1860465116279069,78.41628245283019,0.1132075471698113,0.0,0.2641509433962264,0.4121978369490941,-0.0013412917614323,0.2510543781809455,-0.0073649312383162,-0.0533783250743317,-0.0007750532800792,-0.0756368917351884,-0.0033032899727508,-0.3703127526779144,0.2181142113272916,-0.7171766613169469,0.1714174140579927,-0.701806877583555,-0.0344945098401093,-0.5171812543491413,0.1571232853400495,0.4993758346326458,55.63017649953592,72.02680067001675,168,20,8.404721111111112,18.755727,2239.651345,83.2286135,5.944227888888888,4.4515447777777775,4.058563722222222,0,50.05714540751257,Riding Power Fastballs,4,40.03350083752093,45
"Webster, Evan",804248.0,FLO_Y'A,Four-Seam,86,39,12,32,29,5,22,25,1,0,7,1980.61434,0.235182711118268,0.3076923076923077,0.3720930232558139,0.1724137931034483,0.2272727272727272,79.2245736,0.04,0.0,0.28,0.6185137237648349,-0.0020126436571307,1.4831151478669409,-0.0435086659778245,-0.1082028339077724,-0.0015711051483408,0.2625430989489964,0.0114660447603995,-0.1575146938548628,0.0927761546805141,-1.527187181437419,0.3650236985456275,-0.701806877583555,-0.0344945098401093,-0.3591281612861343,0.1091056492958566,0.4967846226589923,55.6009620687453,71.85929648241206,169,24,17.179597093023254,-10.667128488372091,1936.6264988372093,88.74110034883721,6.9261866279069775,5.973565697674418,-2.5433273255813957,2,50.018339251678604,Riding Shape / Lower Velo,3,53.43383584589615,42
"Henderson, Drew",1000429021.0,DOW_EAS1,Sinker,61,19,1,15,13,2,15,13,2,0,3,1020.60551,0.2504605035534291,0.0526315789473684,0.2459016393442623,0.1538461538461538,0.1333333333333333,78.50811615384615,0.1538461538461538,0.0,0.2307692307692307,-1.597970424489321,0.0051997957612882,-0.5191810431232553,0.0152306950810638,-0.2979799798696863,-0.0043266693077078,-0.5080448114476157,-0.0221878410503517,-0.3461357795919693,0.2038739741796699,-0.2675276810756065,0.0639436637476482,-0.701806877583555,-0.0344945098401093,-0.8500769631814822,0.2582593319532765,0.4854984405247778,55.47371682975957,71.69179229480737,170,16,15.859092622950818,15.987628032786883,2239.2233901639343,89.09688426229508,5.64077737704918,5.91621262295082,1.288525737704918,0,48.4011644538957,Riding Power Fastballs,4,22.780569514237854,46
"Hopewell, Chase",803045.0,FLO_Y'A,Fastball,95,46,4,23,32,3,21,31,5,1,7,2442.00919,0.2277203212700855,0.0869565217391304,0.2421052631578947,0.09375,0.1428571428571428,78.77449,0.1612903225806451,0.032258064516129,0.2258064516129032,-1.2996858082646416,0.0042291776200931,-0.5794186706213229,0.0169978261213471,-0.912214046041057,-0.0132453479485161,-0.4299206914995723,-0.0187759263598608,-0.2760077847707395,0.1625685852299655,-0.1851611052019048,0.0442566518820436,0.3080100136007528,0.0151390001784906,-0.899567769824158,0.2732949854469679,0.4844649521705311,55.46206484053404,71.52428810720268,171,30,16.806307052631578,11.187039263157894,2226.996064210526,93.25256578947368,6.523764842105263,6.716862105263158,0.8445111578947369,0,47.62701523892128,Riding Power Fastballs,4,7.537688442211055,47
"Puccetti, Dominic",1000266076.0,OTT_TIT,Fastball,64,27,11,21,13,3,16,12,0,0,7,890.14251,0.1744088138413564,0.4074074074074074,0.328125,0.2307692307692307,0.1875,74.1785425,0.0,0.0,0.5833333333333334,1.4850404483909447,-0.0048323216190641,0.7854684245994454,-0.0230425017040493,0.4882396248296686,0.0070892393525267,-0.0637138792431171,-0.0027825762481846,-1.485978610106513,0.8752414013527363,-1.96977024913211,0.4708085756368095,-0.701806877583555,-0.0344945098401093,2.665832425391967,-0.8098985516610573,0.478088755269608,55.39017687267833,71.35678391959799,172,31,21.42065859375,-5.366533125,1916.897165625,88.22483125,5.823211875,6.98112328125,-0.519314375,2,49.58980780614006,Riding Shape / Lower Velo,3,47.73869346733669,43
"Fritz, AJ",1000059998.0,MIS_MUD,Sinker,51,28,8,12,5,3,15,18,1,0,6,1418.99194,0.2412786657654133,0.2857142857142857,0.2352941176470588,0.6,0.2,78.83288555555556,0.0555555555555555,0.0,0.3333333333333333,0.4275241599696919,-0.0013911636165413,-0.6874920611325614,0.0201682671053848,4.262093727386574,0.061885600921653,0.0388240281886902,0.0016955617830846,-0.2606340411517129,0.1535134502383589,-1.3550715440005954,0.3238851352323903,-0.701806877583555,-0.0344945098401093,0.1727330407671577,-0.0524775069163478,0.4727848349078732,55.33037820861599,71.18927973199331,173,17,6.726456274509803,16.451727450980393,2045.3918294117643,88.34137843137255,5.414980588235294,5.25374862745098,1.3865988235294118,0,47.85692416370368,Riding Power Fastballs,4,10.720268006700168,48
"Dill, Austin",1000429156.0,TRI_VAL,Changeup,184,90,38,51,51,10,37,36,7,0,8,2818.09153,0.2177469331887152,0.4222222222222222,0.2771739130434782,0.196078431372549,0.2702702702702703,78.28032027777778,0.1944444444444444,0.0,0.2222222222222222,1.613781561763967,-0.0052512452019799,-0.0229795389426595,0.0006741277544218,0.1336699991809402,0.0019408883881072,0.6152533456431746,0.0268699593642743,-0.406107388095881,0.2391972515884739,0.1816752188281931,-0.0434234657786582,-0.701806877583555,-0.0344945098401093,-0.9353111301772016,0.2841540685257451,0.469667074800275,55.29522724921504,71.0217755443886,174,21,10.679965706521738,16.93944461956522,1930.1919782608695,80.42368527173913,5.238908369565218,6.195424510869565,1.7390617391304348,3,50.35043230132372,Soft-Speed Separation,2,62.47906197654941,24
"Kirby, Zach",813716.0,WAS_WIL3,Four-Seam,78,36,4,26,26,5,22,28,4,0,6,2215.95903,0.2187721319628066,0.1111111111111111,0.3333333333333333,0.1923076923076923,0.2272727272727272,79.14139392857143,0.1428571428571428,0.0,0.2142857142857142,-1.0897818190694968,0.0035461500392521,0.8681097719837492,-0.0254668682709152,0.0951298224799915,0.0013812850224094,0.2625430989489964,0.0114660447603995,-0.1794133286172447,0.1056744505555571,-0.3891164359367855,0.0930054431683026,-0.701806877583555,-0.0344945098401093,-1.0144571423875135,0.3081991810573233,0.4633111764922197,55.22356813636714,70.85427135678391,175,25,21.123846025641026,7.407825384615385,2218.6001512820512,87.7616173076923,6.2664583333333335,6.2748816666666665,1.6714058974358976,0,49.72729026937788,Riding Power Fastballs,4,39.028475711892796,49
"Harris, Ben",1000390130.0,GAT_GRI,Four-Seam,198,94,26,66,60,13,44,62,7,0,19,4844.56532,0.198864569181615,0.2765957446808511,0.3333333333333333,0.2166666666666666,0.2954545454545454,78.13815032258064,0.1129032258064516,0.0,0.3064516129032258,0.3482838090334096,-0.0011333155145947,0.8681097719837492,-0.0254668682709152,0.3440993639681201,0.0049963227648171,0.8218407758497638,0.0358922522036867,-0.44353634002099,0.2612429042723631,-0.7205438483809661,0.1722222290084733,-0.701806877583555,-0.0344945098401093,-0.0953421618806708,0.0289656161744809,0.4422246307982019,54.98582941176469,70.68676716917923,176,26,16.63735308080808,8.45713383838384,2357.6522727272727,91.44720858585858,5.946301363636364,6.279460101010101,0.6779514141414141,0,48.40202437355873,Riding Power Fastballs,4,22.948073701842546,50
"Stuka, Ted",682247.0,OTT_TIT,Sinker,74,36,9,20,21,4,15,21,3,0,6,1641.83535,0.2165512162889085,0.25,0.2702702702702703,0.1904761904761904,0.2666666666666666,78.18263571428572,0.1428571428571428,0.0,0.2857142857142857,0.1171661188025853,-0.0003812585505836,-0.1325205963451202,0.0038876242143804,0.0764103080823873,0.0011094776733562,0.5856928678249953,0.025578964616521,-0.4318247123061866,0.2543447555483439,-0.3891164359367855,0.0930054431683026,-0.701806877583555,-0.0344945098401093,-0.3021430324947105,0.0917931682731205,0.4348436651033319,54.90261325127565,70.51926298157454,177,18,13.121406486486483,19.64624716216216,2352.322671621622,95.60183486486488,5.1528205405405405,6.062054594594595,2.1230186486486486,0,45.934264925009394,Riding Power Fastballs,4,0.16750418760469013,51
