pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,groundball_count,line_drive_count,flyball_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,groundball_pct,line_drive_pct,flyball_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,groundball_score_raw,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_raw,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_raw,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_raw,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank
"Shinn, Nathan",1000490914.0,LAK_ERI24,Curveball,88,40,17,29,34,9,22,19,4,0,6,10,3,6,1594.58898,0.2816664821631414,0.425,0.3295454545454545,0.2647058823529412,0.4090909090909091,83.92573578947368,0.2105263157894736,0.0,0.3157894736842105,0.5263157894736842,0.1578947368421052,0.3157894736842105,1.6189468712181312,-0.005268053118943799,0.870217166816511,-0.025528690805729167,0.9220927740235416,0.013388787078821825,1.6652740059844122,0.07272751166335722,1.2506032608734379,-0.7366053206544548,0.42811517598729737,-0.10232680501895586,-0.7535608244918718,-0.03703826808459999,0.03225499415331126,-0.009799293008735034,-0.8304501319492397,40.51942590592913,15.994623655913978,626,62,1.077067913389951,60.770679133899506,84.67741935483872,116,26,1.6652740059844122,66.65274005984412,91.59946236559139,63,19,0.526315051680303,55.26315051680303,72.91666666666666,205,22,0.7989005858034515,57.98900585803452,77.88978494623656,167,33
"Trizuto, Colin",1000218135.0,WAG_SEA,Changeup,69,28,2,12,12,1,20,24,4,2,8,9,3,12,2033.59891,0.2738240448808369,0.0714285714285714,0.1739130434782608,0.0833333333333333,0.05,84.73328791666667,0.1666666666666666,0.0833333333333333,0.3333333333333333,0.375,0.125,0.5,-1.562637958357871,0.005084823916496512,-1.6885797005147414,0.04953617409430045,-1.0692136931895693,-0.015524982825112546,-1.1997946431543718,-0.052398631450480876,1.4840620844244736,-0.8741125677260149,-0.1022397576436702,0.02443704015271712,2.03831358613132,0.10018515107194051,0.22438443498191002,-0.06816956203854914,-0.8309625548047029,40.51357599073036,15.86021505376344,627,97,-0.08198494421583345,49.180150557841664,50.94086021505376,368,86,-1.1997946431543718,38.00205356845628,7.056451612903227,694,103,0.9528056419032813,59.528056419032815,85.75268817204301,111,25,-0.6724866437519181,43.27513356248082,27.1505376344086,558,99
"Chapple, Bronson",1000218472.0,TRO_AIG,Four-Seam,95,35,2,20,19,2,23,29,8,0,9,10,8,11,2394.0685,0.2968698073821002,0.0571428571428571,0.2105263157894736,0.1052631578947368,0.0869565217391304,82.55408620689654,0.2758620689655172,0.0,0.3103448275862069,0.3448275862068966,0.2758620689655172,0.3793103448275862,-1.6911868403609416,0.005503121978534504,-1.086610445844332,0.03187680403928932,-0.8284440634411848,-0.012029007801166003,-0.9049306710085533,-0.039521037194956546,0.8540670038446717,-0.5030454652645117,1.218161146085843,-0.29116122265399996,-0.7535608244918718,-0.03703826808459999,-0.027371384034874265,0.008315618069483046,-0.8370994569119272,40.443515967982165,15.725806451612904,628,198,-0.31310043156451295,46.86899568435487,40.32258064516129,444,76,-0.9049306710085533,40.95069328991447,18.346774193548388,607,191,-1.00316844429176,39.9683155570824,13.172043010752688,646,210,0.29152567906022064,52.91525679060221,62.16397849462365,283,33
"Phelps, Travis",,FLO_Y'A,Four-Seam,53,15,4,9,25,3,13,18,3,0,7,5,5,8,1498.75705,0.2848910529260188,0.2666666666666666,0.1698113207547169,0.12,0.2307692307692307,83.26428055555556,0.1666666666666666,0.0,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.19419676235076297,-0.0006319162646893827,-1.7560172939035261,0.05151452333395384,-0.6666468722502699,-0.009679712585073918,0.2425037907353562,0.01059086805278521,1.0593802357060549,-0.6239749588308663,-0.1022397576436702,0.02443704015271712,-0.7535608244918718,-0.03703826808459999,0.8327943309391398,-0.25300874729962725,-0.8377911715254007,40.43561922452619,15.591397849462366,629,199,-0.826690403450468,41.73309596549532,22.177419354838708,581,138,0.2425037907353562,52.42503790735356,65.12096774193549,260,54,-1.0280062104656662,39.719937895343335,12.634408602150538,651,213,-0.22873493960029853,47.71265060399701,41.86827956989247,434,73
"Sanchez, Dikember",699129.0,LAK_ERI24,Slider,111,37,20,42,31,10,23,15,2,0,5,10,1,4,1273.49156,0.277642913481867,0.5405405405405406,0.3783783783783784,0.3225806451612903,0.4347826086956521,84.89943733333332,0.1333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0666666666666666,0.2666666666666666,2.658629383094319,-0.008651180012588914,1.6730931980331913,-0.0490818620575017,1.5575052997428078,0.02261497695226557,1.87025965506974,0.08167984991586075,1.53209495566898,-0.9024039288890292,-0.5053095072032054,0.12077756248318856,-0.7535608244918718,-0.03703826808459999,0.22438443498191002,-0.06816956203854914,-0.840272411730954,40.40729292206812,15.456989247311828,630,140,2.15213143348807,71.5213143348807,97.78225806451613,18,4,1.87025965506974,68.7025965506974,94.22043010752688,45,16,1.7091156218986985,67.09115621898698,95.56451612903226,35,9,1.1912705136848838,61.91270513684884,87.43279569892472,95,16
"Parsons, Billy",698892.0,SUS_COU1,Sinker,61,30,5,16,10,3,23,24,5,0,8,8,3,13,2001.12815,0.2607813479417903,0.1666666666666666,0.2622950819672131,0.3,0.1304347826086956,83.38033958333334,0.2083333333333333,0.0,0.3333333333333333,0.3333333333333333,0.125,0.5416666666666666,-0.7056454116707326,0.002296170169576564,-0.23546539313412035,0.006907612772982555,1.309590248724471,0.01901525041147932,-0.5580318802487668,-0.024370926306104393,1.0929322544242253,-0.6437370978558686,0.40159742930574954,-0.09598861276037234,-0.7535608244918718,-0.03703826808459999,0.22438443498191002,-0.06816956203854914,-0.841085433691456,40.398011311240325,15.32258064516129,631,95,-0.4011444267449627,45.988555732550374,37.43279569892473,471,90,-0.5580318802487668,44.41968119751233,33.93817204301075,493,45,0.9528056419032813,59.528056419032815,85.75268817204301,108,14,-1.0053004218656323,39.946995781343674,16.532258064516128,623,112
"Sabatine, Gino",1000229070.0,TRI_VAL,Slider,138,76,20,40,38,7,46,48,10,1,20,16,11,21,3926.177,0.2939311113398838,0.2631578947368421,0.2898550724637681,0.1842105263157894,0.1521739130434782,81.79535416666667,0.2083333333333333,0.0208333333333333,0.4166666666666667,0.3333333333333333,0.2291666666666666,0.4375,0.16262335273597406,-0.0005291763898028596,0.21765627260822462,-0.006385164413234877,0.03832660365299963,0.0005565022850415545,-0.38458248486887364,-0.016795870861678316,0.6347217956062302,-0.37385113761206956,0.40159742930574954,-0.09598861276037234,-0.055592221836074755,-0.0027324132954649103,1.1369992789177545,-0.34542833993016625,-0.8411542129777476,40.397226114038546,15.188172043010754,632,141,-0.4011444267449627,45.988555732550374,37.43279569892473,472,108,-0.38458248486887364,46.154175151311264,41.12903225806452,439,130,-0.3977478938028184,46.022521061971815,30.712365591397848,518,112,-0.17326597658134632,48.267340234186534,44.48924731182796,413,94
"Serratos, Oscar",8898893.0,WIN_CIT29,Four-Seam,81,41,4,15,15,2,22,31,7,1,11,14,7,10,2572.18258,0.2796980726188956,0.0975609756097561,0.1851851851851851,0.1333333333333333,0.0909090909090909,82.97363161290323,0.2258064516129032,0.032258064516129,0.3548387096774194,0.4516129032258064,0.2258064516129032,0.3225806451612903,-1.327487564449814,0.004319644534719695,-1.5032512031277872,0.04409937729495676,-0.5202589373632523,-0.007554159770514424,-0.8733944173031181,-0.03814375438687907,0.9753552447078601,-0.5744842391329296,0.6128839915748611,-0.14648969301424858,0.32716475381387894,0.016080474814705963,0.45989794309438636,-0.13972021439767623,-0.8418925640578654,40.38879695995308,15.053763440860216,633,200,0.5048566849506293,55.048566849506294,71.23655913978494,215,15,-0.8733944173031181,41.266055826968824,19.287634408602152,604,189,-0.3541816507155252,46.458183492844746,33.46774193548387,496,154,0.7446558953129309,57.44655895312931,75.94086021505376,180,13
"Parsons, Billy",698892.0,SUS_COU1,Slider,241,105,32,83,67,18,63,61,19,1,22,16,16,29,4961.76618,0.2527436803550473,0.3047619047619048,0.3443983402489626,0.2686567164179104,0.2857142857142857,81.34042918032786,0.3114754098360656,0.0163934426229508,0.360655737704918,0.2622950819672131,0.2622950819672131,0.4754098360655737,0.5369937810256191,-0.0017473777634573646,1.1144176977236433,-0.0326925575804208,0.965469357012451,0.014018615063820787,0.6808923724647574,0.029736612582653348,0.5032055150612246,-0.29638804837106125,1.6488009576559526,-0.3940914584960528,-0.20433962895944116,-0.010043497102985492,0.5236024166002193,-0.15907407938006282,-0.8502817910475663,40.293023974908024,14.919354838709678,634,142,-0.945285183843806,40.54714816156194,18.010752688172044,611,129,0.6808923724647574,56.80892372464757,78.15860215053763,163,63,-0.8272681986011523,41.72731801398848,17.137096774193548,617,128,-0.4760719550290695,45.239280449709305,32.795698924731184,501,108
"Balzan, Jackson",827496.0,SUS_COU1,Four-Seam,186,83,11,50,38,6,52,70,17,4,23,16,16,38,5835.42852,0.2676676991972596,0.1325301204819277,0.2688172043010752,0.1578947368421052,0.1153846153846153,83.36326457142857,0.2428571428571428,0.0571428571428571,0.3285714285714285,0.2285714285714285,0.2285714285714285,0.5428571428571428,-1.0128204509953391,0.0032957177475388334,-0.1282333192890889,0.003761852654664712,-0.25059695204506194,-0.0036386677436942992,-0.6781122308963856,-0.029615195459937845,1.087995963555594,-0.6408296225342448,0.8190625270638399,-0.19576986803121782,1.1608673427926015,0.05705779076559916,0.1722350153284328,-0.052326203301885185,-0.8580641959031774,40.204178584889846,14.78494623655914,635,201,-1.2036025542467734,37.96397445753227,10.954301075268818,663,188,-0.6781122308963856,43.21887769103614,28.225806451612907,534,168,-0.390030445027355,46.09969554972645,31.317204301075268,510,160,-1.0148093869545955,39.85190613045404,15.92741935483871,625,174
"Belton, Hunter",10294453.0,MIS_MUD,Four-Seam,129,48,7,31,20,0,39,38,10,1,10,17,6,15,3180.64096,0.2993349412473868,0.1458333333333333,0.2403100775193798,0.0,0.0,83.70107789473684,0.2631578947368421,0.0263157894736842,0.2631578947368421,0.4473684210526316,0.1578947368421052,0.3947368421052631,-0.893112531258544,0.0029061881767153018,-0.5969271228832759,0.01751145407690378,-1.9841382862334305,-0.02880968791610941,-1.5987282525281266,-0.06982125897266087,1.18565591439189,-0.6983513335768232,1.06454109634446,-0.2544434192249638,0.12808372623124123,0.006295443227991738,-0.5441333283324851,0.1653115140807073,-0.8594011001282391,40.18891623610483,14.650537634408604,636,202,0.47234468333475926,54.723446833347595,70.6989247311828,219,16,-1.5987282525281266,34.012717474718734,1.9489247311827957,719,230,0.526315051680303,55.26315051680303,72.91666666666666,199,36,0.16830605885115058,51.68306058851151,57.66129032258065,316,44
"Andueza, Axel",672847.0,DOW_EAS1,Slider,97,44,13,34,27,7,33,28,6,0,10,9,8,11,2317.82907,0.2845629311349468,0.2954545454545454,0.3505154639175257,0.2592592592592592,0.2121212121212121,82.77960964285714,0.2142857142857142,0.0,0.3571428571428571,0.3214285714285714,0.2857142857142857,0.3928571428571428,0.4532422366902846,-0.0014748502381901859,1.214991072979259,-0.03564297811691954,0.8622937810141381,0.012520505700325285,0.09371736299689327,0.004092918394163319,0.919264573474707,-0.5414468337766024,0.47357417029852317,-0.11319227746224211,-0.7535608244918718,-0.03703826808459999,0.48513153324929376,-0.14738635572186817,-0.8595681393059339,40.187009285597114,14.516129032258066,637,143,-0.49233285032471397,45.07667149675286,34.00537634408602,492,110,0.09371736299689327,50.93717362996893,59.40860215053764,302,109,-1.1309055274718451,38.69094472528155,10.81989247311828,661,136,0.1833202142547769,51.83320214254777,58.06451612903226,312,63
"Sechrist, Zander",801415.0,WAS_WIL3,Sinker,98,42,3,25,28,3,29,36,9,0,13,13,9,14,2953.92099,0.2707465314160003,0.0714285714285714,0.2551020408163265,0.1071428571428571,0.1034482758620689,82.05336083333333,0.25,0.0,0.3611111111111111,0.3611111111111111,0.25,0.3888888888888889,-1.562637958357871,0.005084823916496512,-0.35372823464164466,0.010376971491447288,-0.8078066666056091,-0.011729352799113444,-0.7733483710651863,-0.033774443409529877,0.7093100863679579,-0.41778364087072717,0.9054346162551696,-0.2164142656734619,-0.7535608244918718,-0.03703826808459999,0.5285893829605249,-0.16058915466908819,-0.8618673300985767,40.16076129330059,14.381720430107528,638,96,-0.18837143839220988,48.1162856160779,45.83333333333333,404,79,-0.7733483710651863,42.26651628934814,23.588709677419356,571,64,-0.6678586009440394,43.321413990559606,21.236559139784948,595,96,0.21501676455132057,52.15016764551321,59.07258064516129,307,62
"Thiels, Brenton",816364.0,MIS_MUD,Cutter,51,22,4,9,12,2,15,13,6,1,3,7,1,5,1067.25506,0.3168301475706997,0.1818181818181818,0.1764705882352941,0.1666666666666666,0.1333333333333333,82.09654307692307,0.4615384615384615,0.0769230769230769,0.2307692307692307,0.5384615384615384,0.0769230769230769,0.3846153846153846,-0.569305688334142,0.0018525207098392979,-1.6465303775782048,0.04830261515663422,-0.15428910014570807,-0.002240277734115681,-0.5349052941981142,-0.023360918913514238,0.7217938325526122,-0.42513656737348854,3.4633772576906843,-0.8278060420014544,1.823554016083382,0.08962950344451431,-0.898833834477591,0.27307201075113346,-0.8656871559604515,40.11715344652362,14.24731182795699,639,28,1.1701022564753651,61.70102256475365,86.29032258064517,105,7,-0.5349052941981142,44.65094705801886,35.14784946236559,488,20,1.5761380429984049,65.76138042998404,94.22043010752688,45,5,0.24915151102452238,52.491515110245224,60.416666666666664,297,18
"Williams, Brian",1000079778.0,MIS_MUD,Cutter,122,67,21,34,38,7,31,35,9,0,12,17,6,12,2889.25465,0.2895164227317445,0.3134328358208955,0.2786885245901639,0.1842105263157894,0.2258064516129032,82.55013285714286,0.2571428571428571,0.0,0.3428571428571428,0.4857142857142857,0.1714285714285714,0.3428571428571428,0.6150184755747461,-0.002001270119520224,0.03406387355744671,-0.0009992977946812567,0.03832660365299963,0.0005565022850415545,0.20290740270818478,0.008861574998474554,0.8529241124429866,-0.502372302228919,0.9918067054464984,-0.23705866331570571,-0.7535608244918718,-0.03703826808459999,0.3286832742888633,-0.09985627951187669,-0.8699080037717868,40.06896745813533,14.112903225806454,640,29,0.7660673950758524,57.66067395075852,77.68817204301075,167,10,0.20290740270818478,52.02907402708185,63.91129032258065,271,9,0.35084463741713395,53.50844637417134,64.65053763440861,265,12,0.5826967479912343,55.82696747991234,72.71505376344086,204,12
"Gilleran, Jimmy",10103730.0,NEW_ENG23,Four-Seam,70,27,6,20,19,2,20,21,4,0,6,11,4,6,1774.77082,0.2760814558844447,0.2222222222222222,0.2857142857142857,0.1052631578947368,0.1,84.51289619047618,0.1904761904761904,0.0,0.2857142857142857,0.5238095238095238,0.1904761904761904,0.2857142857142857,-0.20573309276990126,0.0006694554838732587,0.14957641642526115,-0.0043879737522514615,-0.8284440634411848,-0.012029007801166003,-0.800861033780617,-0.034976003928300886,1.4203480635158068,-0.8365850094108102,0.18566720632742664,-0.044377618654762536,-0.7535608244918718,-0.03703826808459999,-0.29710976155285806,0.09026402532808915,-0.8784604008199286,39.97133169317193,13.978494623655912,641,203,1.0578703505310565,60.578703505310564,84.00537634408603,119,2,-0.800861033780617,41.99138966219383,22.58064516129032,575,179,0.10388627660230468,51.038862766023044,52.352150537634415,355,92,1.039127072261471,60.391270722614706,84.67741935483872,112,6
"Kassebaum, Torin",10120793.0,LON_ISL22,Curveball,55,21,2,10,14,0,15,16,4,0,5,5,4,7,1328.16605,0.3093217885616389,0.0952380952380952,0.1818181818181818,0.0,0.0,83.010378125,0.25,0.0,0.3125,0.3125,0.25,0.4375,-1.3483898216860861,0.004387660479766524,-1.5586090659836296,0.04572335555969576,-1.9841382862334305,-0.02880968791610941,-1.5987282525281266,-0.06982125897266087,0.9859784567518121,-0.5807413110268173,0.9054346162551696,-0.2164142656734619,-0.7535608244918718,-0.03703826808459999,-0.0037692760020508137,0.0011451324343550516,-0.881568643199832,39.935847416571434,13.844086021505376,642,63,-0.5607241680095271,44.39275831990473,30.577956989247312,518,65,-1.5987282525281266,34.012717474718734,1.9489247311827957,728,72,-0.6678586009440394,43.321413990559606,21.236559139784948,585,56,-0.17326597658134632,48.267340234186534,44.48924731182796,411,57
