pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,groundball_count,line_drive_count,flyball_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,groundball_pct,line_drive_pct,flyball_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,groundball_score_raw,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_raw,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_raw,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_raw,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank
"Grounds, Jackson",805984.0,DOW_EAS1,Curveball,82,19,8,23,29,7,17,10,0,0,0,5,0,5,646.25152,0.1077111762898042,0.4210526315789473,0.2804878048780488,0.2413793103448276,0.4117647058823529,64.625152,0.0,0.0,0.0,0.5,0.0,0.5,1.6209084597071484,-0.005274436127887061,0.0916554557991163,-0.0026888044513228757,0.7263326331342636,0.010546349833109507,1.7478094401574076,0.07633208167999446,-4.457309311450053,2.625355184444081,-2.1748902142484896,0.5198357343390313,-0.7570845817253005,-0.037211464276380245,-3.480760764500436,1.057479485580584,4.24437413102121,80.0,100.0,1,1,0.8856150358432695,58.85615035843269,81.30128956623682,157,38,1.7478094401574076,67.47809440157408,93.37631887456037,56,19,2.6020996666372387,76.02099666637238,99.06213364595546,10,2,-0.6849981297653654,43.150018702346344,25.205158264947247,637,81
"Carroll, Jake",1000088275.0,JOL_SLA,Slider,68,26,7,15,17,4,14,12,0,0,2,5,2,5,819.32424,0.1897872429834163,0.2692307692307692,0.2205882352941176,0.2352941176470588,0.2857142857142857,68.27702000000001,0.0,0.0,0.1666666666666666,0.4166666666666667,0.1666666666666666,0.4166666666666667,0.24584664678095297,-0.000799984988625221,-0.8965965222606982,0.026302555577039845,0.6556290120586011,0.009519733255090888,0.7154199644663758,0.031244536108140028,-3.3744045567104353,1.9875242839024463,-2.1748902142484896,0.5198357343390313,-0.7570845817253005,-0.037211464276380245,-1.6426980748814843,0.4990631740355191,3.035478567952262,80.0,99.88276670574443,2,1,0.24222222681032785,52.422222268103276,62.42672919109027,320,69,0.7154199644663758,57.154199644663755,77.84290738569753,186,71,0.4189984068652795,54.1899840686528,67.35052754982415,271,71,-0.005018054018458168,49.949819459815416,50.820633059788975,418,92
"Morgan, Cooper",692707.0,QUE_CAP,Curveball,72,40,16,24,32,8,18,22,2,1,10,6,4,12,1408.85336,0.1461893289404824,0.4,0.3333333333333333,0.25,0.4444444444444444,64.03878909090909,0.0909090909090909,0.0454545454545454,0.4545454545454545,0.2727272727272727,0.1818181818181818,0.5454545454545454,1.43023322164805,-0.0046539789032427545,0.9635264623908072,-0.02826601230069672,0.8264960963247846,0.012000723318635872,2.0154659708921194,0.08802144534677152,-4.63118612798819,2.727768629385044,-1.052231913088868,0.25150131517076196,0.8127990783660523,0.03994988750076983,1.5321374799148881,-0.4654740913605024,2.6208479181575415,80.0,99.76553341148886,3,2,-0.8690926251556629,41.30907374844337,20.33997655334115,681,83,2.0154659708921194,70.1546597089212,95.60375146541618,39,15,0.22053465597691893,52.20534655976919,58.08909730363423,360,42,-1.0558963529000418,39.44103647099958,14.947245017584995,727,87
"Ryan, Dillon",1000132418.0,NEW_ENG23,Slider,125,51,18,41,48,10,29,25,0,0,5,13,3,9,1746.2644,0.1443009877171777,0.3529411764705882,0.328,0.2083333333333333,0.3448275862068966,69.850576,0.0,0.0,0.2,0.52,0.12,0.36,1.0040179836335927,-0.0032670745187437108,0.875534557725554,-0.025684681785436852,0.3423726909039321,0.004971251471925094,1.199575028928377,0.05238904023838901,-2.9077909566983196,1.71268887349531,-2.1748902142484896,0.5198357343390313,-0.7570845817253005,-0.037211464276380245,-1.275085536957693,0.3873799117265058,2.611101590690601,79.94323453202402,99.64830011723329,4,2,1.0400293100111757,60.40029310011175,84.58382180539273,134,24,1.199575028928377,61.99575028928377,87.16295427901524,111,44,1.0302667596014274,60.302667596014274,87.74912075029309,106,26,0.45736839748943914,54.573683974894394,67.76084407971864,275,57
"Leduc, Zachary",824497.0,TRO_AIG,Slider,78,30,14,31,27,7,18,14,1,0,3,7,2,5,961.43071,0.0924072078010408,0.4666666666666667,0.3974358974358974,0.2592592592592592,0.3888888888888889,68.67362214285714,0.0714285714285714,0.0,0.2142857142857142,0.5,0.1428571428571428,0.3571428571428571,2.0340381421685305,-0.006618760114616398,2.021121470386646,-0.05929161945526265,0.9340790753071953,0.013562828173460474,1.5604498686431094,0.06814952711325051,-3.256798349081926,1.9182542276092542,-1.2928015490516445,0.3090015478496769,-0.7570845817253005,-0.037211464276380245,-1.1175373064189267,0.33951565645121484,2.545361943350598,79.18935437455622,99.53106682297772,5,3,0.8856150358432695,58.85615035843269,81.30128956623682,163,31,1.5604498686431094,65.6044986864311,91.20750293083235,75,32,0.7308700154041309,57.30870015404131,80.71512309495897,167,46,0.4806820000864762,54.80682000086476,68.93317702227432,265,54
"Zentko, Dylan",1000303828.0,EVA_OTT,Changeup,67,29,13,20,22,5,14,13,1,0,2,8,2,3,912.91981,0.1552084306067452,0.4482758620689655,0.2985074626865671,0.2272727272727272,0.3571428571428571,70.22460076923076,0.0769230769230769,0.0,0.1538461538461538,0.6153846153846154,0.1538461538461538,0.2307692307692307,1.8674712675421912,-0.00607675150458229,0.3889524580467981,-0.01141030930926087,0.5624287842770463,0.008166465947702713,1.3004406673579603,0.0567941452655242,-2.7968797186715415,1.6473621542975379,-1.2249485748057332,0.29278353350434194,-0.7570845817253005,-0.037211464276380245,-1.7840875125444804,0.542018274923601,2.4924260488484844,78.58230334678673,99.41383352872217,6,1,1.7764666175811892,67.7646661758119,95.07620164126612,44,12,1.3004406673579603,63.0044066735796,88.62837045720985,100,9,0.5869292730015838,55.869292730015836,75.49824150058618,218,47,1.5118605764938744,65.11860576493875,93.2590855803048,62,16
"Lawson, Nathan",1000569348.0,FLO_Y'A,Changeup,60,29,8,12,29,6,16,17,1,0,1,7,0,10,1238.66,0.1657814932619007,0.2758620689655172,0.2,0.2068965517241379,0.375,72.86235294117648,0.0588235294117647,0.0,0.0588235294117647,0.4117647058823529,0.0,0.5882352941176471,0.30590681792025765,-0.0009954207855125184,-1.2362711542405376,0.03626725058080041,0.32567878037217873,0.004728855891004035,1.4466958430808567,0.06318154755487025,-2.014695267090935,1.1866555123165605,-1.448464254674617,0.3462075807595629,-0.7570845817253005,-0.037211464276380245,-2.832032756399629,0.8603913756235021,2.4592252376644077,78.2015676146028,99.2966002344666,7,2,0.20437559098486038,52.043755909848606,60.78546307151231,337,77,1.4466958430808567,64.46695843080857,90.21101992966003,85,8,2.6020996666372387,76.02099666637238,99.06213364595546,12,3,-1.4049770334973852,35.95022966502615,8.089097303634233,785,122
"Vecerka, Boris",807828.0,QUE_CAP,Slider,74,22,7,23,23,7,17,14,1,0,2,6,2,6,997.01662,0.1289078753900287,0.3181818181818182,0.3108108108108108,0.3043478260869565,0.4117647058823529,71.21547285714286,0.0714285714285714,0.0,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.6891999101001871,-0.002242656507466009,0.5919390271490261,-0.017365123300443833,1.4579614077432868,0.021169599640432524,1.7478094401574076,0.07633208167999446,-2.5030519857582,1.4742976196115798,-1.2928015490516445,0.3090015478496769,-0.7570845817253005,-0.037211464276380245,-1.9052784591127632,0.5788369328276712,2.402818537525065,77.5547145555446,99.17936694021103,8,4,0.3341354852436045,53.34135485243605,65.35756154747948,301,62,1.7478094401574076,67.47809440157408,93.37631887456037,59,23,0.7308700154041309,57.30870015404131,80.71512309495897,172,48,-0.10215806483944415,48.97841935160556,47.127784290738575,455,100
"Peyton, Blake",1000017005.0,GAT_GRI,Changeup,93,40,15,23,26,4,26,20,1,0,4,13,3,4,1402.11422,0.1405559659478401,0.375,0.2473118279569892,0.1538461538461538,0.1538461538461538,70.105711,0.05,0.0,0.2,0.65,0.15,0.2,1.2038063764528697,-0.003917185948977638,-0.4556978064036096,0.01336835084865629,-0.2907117623387205,-0.004221134789158221,-0.36461825625655,-0.015923973105492307,-2.8321346337971396,1.668127299306515,-1.5574281486106976,0.3722518037964831,-0.7570845817253005,-0.037211464276380245,-1.275085536957693,0.3873799117265058,2.3798536075581516,77.2913604652777,99.06213364595546,9,3,2.043722092102565,70.43722092102564,96.95193434935521,27,6,-0.36461825625655,46.3538174374345,42.43845252051583,494,75,0.6373085328424747,56.37308532842475,77.78429073856975,193,43,1.7629301429235011,67.62930142923501,95.54513481828839,39,10
"Alpern, Liam",1000137537.0,FLO_Y'A,Slider,78,21,3,22,23,5,14,16,2,0,3,7,1,8,1118.83708,0.1128598025444259,0.1428571428571428,0.282051282051282,0.217391304347826,0.3571428571428571,69.9273175,0.125,0.0,0.1875,0.4375,0.0625,0.5,-0.8987286146452335,0.0029244629120555895,0.11745045599413535,-0.0034455265770439547,0.447616909473682,0.0064993975255578625,1.3004406673579603,0.0567941452655242,-2.8850344563987886,1.6992852948188863,-0.6312350501540097,0.15087590798266096,-0.7570845817253005,-0.037211464276380245,-1.4129402386791146,0.4292611350923857,2.3049833527436463,76.43277357330227,98.94490035169989,10,5,0.40307042906856316,54.030704290685634,68.17116060961314,271,57,1.3004406673579603,63.0044066735796,88.62837045720985,96,39,1.7834366942227535,67.83436694222753,95.95545134818289,34,7,-0.6849981297653654,43.150018702346344,25.205158264947247,619,135
