pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,groundball_count,line_drive_count,flyball_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,groundball_pct,line_drive_pct,flyball_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,groundball_score_raw,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_raw,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_raw,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_raw,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank,pitcher_id_key,ivb,hb,spin_rate,velocity,extension,release_height,release_side,cluster,movement_predicted_pvs,archetype,cluster_rank,movement_quality_0_100,archetype_pitch_value_rank
"Garcia, Hector",815312.0,WAS_WIL3,Slider,56,25,10,24,9,3,11,12,2,1,3,5,2,5,934.90133,0.2317524741568941,0.4,0.4285714285714285,0.3333333333333333,0.2727272727272727,77.90844416666667,0.1666666666666666,0.0833333333333333,0.25,0.4166666666666667,0.1666666666666666,0.4166666666666667,1.3939863277127578,-0.0045360315103773,2.498331454737485,-0.0732910515561788,1.6755600859420157,0.024329132447878,0.5772732531468989,0.0252112547846845,-0.4889622432222558,0.2879987612579087,-0.1022397576436702,0.0244370401527171,2.03831358613132,0.1001851510719405,-0.688230408953934,0.2090892158530678,0.5934234725016406,56.77463339912688,77.68817204301075,167,64,0.2371745383132958,52.37174538313296,62.298387096774185,282,63,0.5772732531468989,55.77273253146899,75.8736559139785,180,70,0.4125842276208419,54.12584227620842,67.40591397849462,240,67,-0.0068590875244892,49.93140912475511,50.67204301075269,368,82,815312,2.037762321428571,-7.141664821428571,2355.122507142857,77.30437321428572,5.7208942857142855,5.858875892857143,0.9214630357142858,3,54.039527435160615,Tight High-Spin Breakers,1,96.63978494623656,79
"Cooper, Garrett",1000327042.0,NEW_YOR13,Slider,80,33,9,27,25,3,23,22,4,0,4,12,3,7,1717.73971,0.1909280745386659,0.2727272727272727,0.3375,0.12,0.1304347826086956,78.07907772727273,0.1818181818181818,0.0,0.1818181818181818,0.5454545454545454,0.1363636363636363,0.3181818181818182,0.2487326516853994,-0.0008093760485842,1.0010001178134431,-0.0293653394561751,-0.6666468722502699,-0.0096797125850739,-0.5580318802487668,-0.0243709263061043,-0.4396330309324147,0.2589438552191922,0.0809737648833919,-0.0193541063611336,-0.7535608244918718,-0.0370382680845999,-1.4349152812650794,0.4359373068552999,0.5742634332328207,56.55589880574801,77.41935483870968,169,65,1.2236674843124218,62.23667484312422,87.90322580645162,89,18,-0.5580318802487668,44.41968119751233,33.93817204301075,492,137,0.805472528917162,58.05472528917162,82.93010752688173,126,33,0.7797916607442907,57.79791660744291,77.28494623655914,170,34,1000327042,2.188034625,-3.621098875,2142.81728625,80.984193125,5.707614,5.5391315,1.524195,3,51.63408739431849,Tight High-Spin Breakers,1,77.68817204301075,80
"Heredia-Bustos, Rolando",837343.0,DOW_EAS1,Slider,369,193,51,106,115,27,103,120,16,0,38,30,24,66,9219.93909,0.2066380602113651,0.2642487046632124,0.2872628726287263,0.2347826086956521,0.2621359223300971,76.83282575,0.1333333333333333,0.0,0.3166666666666666,0.25,0.2,0.55,0.1724389204918667,-0.0005611162472805,0.1750371756481583,-0.0051348905848143,0.5935623063423178,0.0086185246880904,0.4927683403051505,0.0215206717261468,-0.7999175384769199,0.4711514301629058,-0.5053095072032054,0.1207775624831885,-0.7535608244918718,-0.0370382680845999,0.0418614661947406,-0.0127178064602255,0.5666161076834112,56.46859550636447,77.28494623655914,170,66,-1.0394633918032208,39.605366081967794,14.85215053763441,633,134,0.4927683403051505,54.9276834030515,72.71505376344086,204,80,-0.0195929038051112,49.80407096194889,46.90860215053764,391,92,-1.0718631774883758,39.28136822511624,14.650537634408604,637,133,837343,6.712551544715447,-4.1768396747967484,2331.642729810298,78.73380094850948,5.292040325203252,5.4706518428184285,1.666219322493225,3,53.384698560902955,Tight High-Spin Breakers,1,93.01075268817203,81
"Peters, Garrett",833402.0,NEW_YOR13,Curveball,118,53,13,26,37,5,30,32,4,1,8,8,5,19,2511.72501,0.2295857065387302,0.2452830188679245,0.2203389830508474,0.1351351351351351,0.1666666666666666,78.4914065625,0.125,0.03125,0.25,0.25,0.15625,0.59375,0.0017776811134623,-5.78457434320646e-06,-0.9252775841583,0.0271439432088678,-0.5004767840001421,-0.007266922903682,-0.2689495546156113,-0.0117458338987275,-0.3204310604999567,0.1887338946344745,-0.6060769445930889,0.1448626930658063,0.2933920794918254,0.0144205140991027,-0.688230408953934,0.2090892158530678,0.5652317194845664,56.4527910716499,77.15053763440861,171,23,-1.0394633918032208,39.605366081967794,14.85215053763441,639,70,-0.2689495546156113,47.31050445384389,45.69892473118279,410,53,0.5476395811914512,55.476395811914514,73.9247311827957,195,21,-1.4213176445077758,35.78682355492224,7.661290322580645,688,71,833402,0.7085605084745763,-0.7279122033898305,2047.7580601694915,75.92273499999999,5.769335084745762,5.597215338983051,-2.566048474576271,3,53.79588496841963,Tight High-Spin Breakers,1,95.16129032258065,82
"Eckaus, David",824671.0,EVA_OTT,Slider,151,63,30,56,45,15,32,20,3,0,5,7,1,12,1563.08265,0.2170346454142119,0.4761904761904761,0.3708609271523179,0.3333333333333333,0.46875,78.1541325,0.15,0.0,0.25,0.35,0.05,0.6,2.079580365062468,-0.0067669545079132,1.549496637935859,-0.0454560333704863,1.6755600859420157,0.024329132447878,2.141274335350824,0.0935158740477765,-0.417935114039167,0.2461637821690693,-0.3037746324234373,0.0726073013179527,-0.7535608244918718,-0.0370382680845999,-0.688230408953934,0.2090892158530678,0.5564440498727449,56.35246939107705,76.47849462365592,176,68,-0.2734806337333111,47.26519366266689,42.473118279569896,426,94,2.141274335350824,71.41274335350823,96.7741935483871,25,9,1.925204187611674,69.25204187611673,97.24462365591395,21,5,-1.4712397112248328,35.287602887751675,6.854838709677419,694,144,824671,1.939363774834437,4.624415695364239,2591.0646966887416,82.51844774834437,5.575256026490066,5.513779933774835,-1.511967417218543,3,51.31552312987638,Tight High-Spin Breakers,1,75.13440860215054,83
"Smith, Jackson",1000333915.0,MIS_MUD,Changeup,76,33,4,15,33,3,17,22,5,1,6,13,3,6,1684.55293,0.2417082193785925,0.1212121212121212,0.1973684210526315,0.0909090909090909,0.1764705882352941,76.57058772727272,0.2272727272727272,0.0454545454545454,0.2727272727272727,0.5909090909090909,0.1363636363636363,0.2727272727272727,-1.1146645816805028,0.0036271185487883,-1.3029431467415105,0.0382231401528089,-0.9860387301855816,-0.0143172823622946,-0.1907272782678159,-0.0083296324237903,-0.8757290907157368,0.515804434431569,0.6306143324645764,-0.1507275459026856,0.7692797631207768,0.0378108696371493,-0.4393354515168857,0.1334731855189905,0.5555642876005356,56.342425860362845,76.34408602150538,177,29,1.5718414652532904,65.7184146525329,92.80913978494624,55,18,-0.1907272782678159,48.09272721732184,48.185483870967744,388,60,0.805472528917162,58.05472528917162,82.93010752688173,131,28,1.142861236868343,61.42861236868343,86.69354838709677,101,31,1000333915,-1.4282581578947369,17.64547605263158,2174.8983657894737,80.28318289473684,4.940318684210527,3.9157328947368426,3.913853157894736,3,50.53897678740887,Tight High-Spin Breakers,1,66.26344086021506,84
"Petschke, Ben",814386.0,EVA_OTT,Curveball,164,62,14,38,42,5,43,40,5,1,7,23,4,13,3192.97638,0.2354016540890716,0.2258064516129032,0.2317073170731707,0.119047619047619,0.1162790697674418,79.8244095,0.125,0.025,0.175,0.575,0.1,0.325,-0.1734806850988801,0.0005645061493117,-0.7383675614732632,0.0216607507833796,-0.6771031533136288,-0.0098315377861138,-0.6709756725891625,-0.0293035205489864,0.0649326666201036,-0.038245340639241,-0.6060769445930889,0.1448626930658063,0.084001498695086,0.0041287576623621,-1.509583768496194,0.4586221159555231,0.5524584246420416,56.306968747682376,76.20967741935483,178,24,1.449980571923986,64.49980571923986,90.86021505376344,69,17,-0.6709756725891625,43.29024327410838,28.62903225806452,533,62,1.2769384904727454,62.76938490472745,90.92741935483872,69,12,0.7253312243256828,57.25331224325683,75.80645161290323,181,34,814386,-9.685652804878048,-15.725753048780486,2771.376448780488,77.23343969512196,4.976773475609756,5.77846493902439,1.782372195121951,3,53.80839632371427,Tight High-Spin Breakers,1,95.29569892473118,85
"Cook, Cole",1000161363.0,SCH_BOO,Slider,155,87,45,64,75,31,61,30,3,1,8,13,4,13,2373.88303,0.2338672967837539,0.5172413793103449,0.4129032258064516,0.4133333333333333,0.5081967213114754,79.12943433333334,0.1,0.0333333333333333,0.2666666666666666,0.4333333333333333,0.1333333333333333,0.4333333333333333,2.448973704151752,-0.0079689604333098,2.240726063438726,-0.0657339397970384,2.5538876952641223,0.037082449335235,2.456006793565774,0.107261184695398,-0.1359807844671351,0.0800926820511425,-0.9083792567627406,0.2171180848136599,0.363188939757404,0.0178510995780161,-0.5057074401667657,0.1536374602747446,0.5393400605178481,56.15720704822849,75.94086021505376,180,69,0.364838331324947,53.64838331324947,67.20430107526882,244,51,2.456006793565774,74.56006793565774,98.52150537634408,12,4,0.8447613590467936,58.44761359046794,84.20698924731182,115,28,-0.1399845987699745,48.60015401230025,45.63172043010753,404,91,1000161363,3.45721870967742,5.657428,2506.4369064516127,79.64426219354839,5.120714322580645,5.733931032258065,-1.193527741935484,3,52.50031724090175,Tight High-Spin Breakers,1,85.34946236559139,86
"Balzan, Jackson",827496.0,SUS_COU1,Curveball,69,26,9,20,27,5,15,14,2,0,3,4,2,8,1105.23928,0.2177155887445463,0.3461538461538461,0.2898550724637681,0.1851851851851851,0.3333333333333333,78.94566285714286,0.1428571428571428,0.0,0.2142857142857142,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.909455926316567,-0.0029593695842341,0.2176562726082246,-0.0063851644132348,0.0490274760862608,0.0007118789527725,1.0608291432969046,0.0463295911752057,-0.1891080950009994,0.1113846679555886,-0.390146721614767,0.0932516989601967,-0.7535608244918718,-0.0370382680845999,-1.079351056355011,0.3279144063780468,0.5332094413397415,56.08721875257473,75.67204301075269,182,25,-0.7658981210639674,42.34101878936033,24.126344086021508,563,68,1.0608291432969046,60.60829143296905,85.48387096774194,105,28,0.7212821786393792,57.21282178639379,80.71236559139786,140,19,-1.2430245490897145,37.56975450910286,11.35752688172043,659,69,827496,-4.895441739130435,5.386438840579711,2104.826726086957,76.25487246376811,5.080866956521739,5.4314320289855065,-1.2590997101449275,3,52.67403136676201,Tight High-Spin Breakers,1,86.82795698924731,87
"Harris, Everette",810834.0,TRI_VAL,Slider,53,20,4,14,16,2,14,13,3,1,3,5,2,6,1007.87796,0.2192575859055249,0.2,0.2641509433962264,0.125,0.1428571428571428,77.52907384615385,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.3846153846153846,0.1538461538461538,0.4615384615384615,-0.4056980203302334,0.0013201413581545,-0.2049526459614895,0.0060124908219262,-0.6117513966676381,-0.0088826302796141,-0.4589179400316849,-0.0200423231950037,-0.5986360905625602,0.3525966573413479,0.6728943761246674,-0.1608331950981896,1.823554016083382,0.0896295034445143,-0.898833834477591,0.2730720107511334,0.5328726551442691,56.083373938350256,75.53763440860214,183,70,-0.0083327559398808,49.91667244060119,54.03225806451613,343,77,-0.4589179400316849,45.41082059968315,38.03763440860215,461,133,0.578806201246208,55.78806201246208,75.13440860215054,185,55,-0.3652739254931044,46.34726074506896,36.89516129032258,468,101,810834,1.2359558490566038,-8.731807547169812,2861.77099245283,80.46415150943396,6.146983018867925,3.951598867924528,3.9641062264150944,3,53.598812415751745,Tight High-Spin Breakers,1,94.22043010752688,88
"Kirby, Zach",813716.0,WAS_WIL3,Curveball,105,29,10,48,24,5,15,12,1,0,4,9,2,1,926.3563,0.2332271039317995,0.3448275862068966,0.4571428571428571,0.2083333333333333,0.3333333333333333,77.19635833333334,0.0833333333333333,0.0,0.3333333333333333,0.75,0.1666666666666666,0.0833333333333333,0.8975216799767601,-0.0029205355466443,2.96808246239993,-0.0870716671169643,0.3031731963762229,0.0044020748113827,1.0608291432969046,0.0463295911752057,-0.6948222927712672,0.4092503304422763,-1.109914131542509,0.2652883459788959,-0.7535608244918718,-0.0370382680845999,0.22438443498191,-0.0681695620385491,0.5300703096210029,56.05138183750231,75.26881720430107,185,26,2.7904503985463287,77.9045039854633,99.32795698924733,6,3,1.0608291432969046,60.60829143296905,85.48387096774194,107,30,0.4125842276208419,54.12584227620842,67.40591397849462,244,29,2.6556511373852274,76.55651137385227,99.86559139784946,2,2,813716,-18.283612666666667,-10.73816085714286,2261.262364761905,70.78799095238095,5.409231238095239,6.244328761904763,1.8807977142857144,3,55.30786993683388,Tight High-Spin Breakers,1,98.79032258064517,89
"Simone, Andrew",1000132681.0,TRO_AIG,Slider,86,45,8,21,23,5,23,33,6,2,8,8,5,20,2584.55684,0.2005487761288677,0.1777777777777777,0.2441860465116279,0.217391304347826,0.217391304347826,78.31990424242424,0.1818181818181818,0.0606060606060606,0.2424242424242424,0.2424242424242424,0.1515151515151515,0.6060606060606061,-0.6056629478905665,0.0019708272324359,-0.5332012109910831,0.0156419907256344,0.402621521707077,0.0058460644951867,0.1357657012708062,0.0059292954715999,-0.3700114263152664,0.2179367300996919,0.0809737648833919,-0.0193541063611336,1.2768932923249952,0.0627605822110658,-0.7711953947662836,0.2342945592977603,0.5250259431722415,55.99379440625839,75.0,187,71,-1.097492388626699,39.02507611373301,13.172043010752688,647,138,0.1357657012708062,51.35765701270806,61.22311827956989,291,105,0.6090283782690015,56.090283782690015,76.54569892473118,176,52,-1.5196489880413735,34.803510119586264,5.846774193548387,702,145,1000132681,3.4351144186046514,-4.5259398837209295,2155.1848872093024,83.6426669767442,5.678349302325581,5.162100930232558,0.8891669767441861,3,50.44630453707345,Tight High-Spin Breakers,1,65.59139784946237,90
"Sesar, Jorden",813853.0,SUS_COU1,Curveball,98,33,7,31,37,6,23,22,1,0,9,13,6,3,1686.09363,0.2382192084593598,0.2121212121212121,0.3163265306122449,0.1621621621621621,0.2608695652173913,76.64061954545456,0.0454545454545454,0.0,0.4090909090909091,0.5909090909090909,0.2727272727272727,0.1363636363636363,-0.2966262416609615,0.0009652217903647,0.652881067492167,-0.0191529189959502,-0.2037444835534844,-0.0029583699011965,0.4826644920305936,0.0210794063604521,-0.8554832820139499,0.5038796531062164,-1.5679479378601635,0.3747662122635227,-0.7535608244918718,-0.0370382680845999,1.0540342931054052,-0.3202229964854738,0.5213179400533354,55.951463148838606,74.86559139784946,188,27,1.5718414652532904,65.7184146525329,92.80913978494624,54,13,0.4826644920305936,54.82664492030594,72.51344086021506,206,39,-0.9625248269162792,40.3747517308372,14.31451612903226,642,61,2.2320699652405,72.320699652405,98.85752688172045,10,6,813853,-12.429658775510203,-11.509837448979592,2425.299957142857,74.81677183673469,6.020003469387754,5.508772857142857,2.2681038775510203,3,54.42403862797363,Tight High-Spin Breakers,1,97.31182795698925,91
"Boies, Emiles",1000429129.0,QUE_CAP,Curveball,65,27,8,18,17,2,12,17,4,1,4,8,3,6,1315.28814,0.1897148784364117,0.2962962962962963,0.2769230769230769,0.1176470588235294,0.1666666666666666,77.3698905882353,0.2352941176470588,0.0588235294117647,0.2352941176470588,0.4705882352941176,0.1764705882352941,0.3529411764705882,0.4608166657645398,-0.0014994974303978,0.0050376448368161,-0.0001477843489328,-0.692480037230332,-0.0100548101405844,-0.2689495546156113,-0.0117458338987275,-0.644655084100306,0.3797018445350802,0.7276097267436095,-0.1739110940570773,1.2171740535950872,0.0598253219082521,-0.8492800872955538,0.2580172354810003,0.5001853820486126,55.71020991248742,74.19354838709677,193,28,0.6502044568804035,56.50204456880404,75.40322580645162,183,41,-0.2689495546156113,47.31050445384389,45.69892473118279,402,52,0.2854733066132083,52.85473306613208,61.29032258064516,285,33,0.5021502201788393,55.0215022017884,70.29569892473118,219,39,1000429129,-3.586373384615385,-5.796696307692308,2119.145576923077,76.81869215384616,5.686181692307692,5.570448153846154,2.482409076923077,3,53.24888049949093,Tight High-Spin Breakers,1,91.53225806451613,92
"Cook, Cole",1000161363.0,SCH_BOO,Curveball,89,35,15,28,34,10,24,17,4,1,4,9,3,5,1324.83714,0.2262309004180344,0.4285714285714285,0.3146067415730337,0.2941176470588235,0.4166666666666667,77.93159647058825,0.2352941176470588,0.0588235294117647,0.2352941176470588,0.5294117647058824,0.1764705882352941,0.2941176470588235,1.6510840917188985,-0.0053726276344532,0.6246055252973965,-0.0183234276901244,1.2450073362743157,0.018077506522703,1.7257184922531628,0.0753673037121723,-0.4822690410697021,0.2840564651900545,0.7276097267436095,-0.1739110940570773,1.2171740535950872,0.0598253219082521,-0.8492800872955538,0.2580172354810003,0.4977366834325273,55.68225511090366,73.9247311827957,195,29,1.100782549862704,61.00782549862704,85.14784946236558,110,24,1.7257184922531628,67.25718492253162,92.74193548387096,53,15,0.2854733066132083,52.85473306613208,61.29032258064516,286,34,0.9720049657511424,59.720049657511424,83.06451612903226,125,31,1000161363,-3.206062808988764,6.032873595505618,2501.056914606741,77.63774011235955,4.953124606741572,5.8338359550561805,-1.0354232584269665,3,52.8085565848613,Tight High-Spin Breakers,1,87.76881720430107,93
"Majick, Eli",828663.0,NEW_ENG23,Slider,175,65,13,59,38,9,37,47,4,1,16,16,10,21,3654.02059,0.2292431142162988,0.2,0.3371428571428571,0.2368421052631578,0.2432432432432432,77.74511893617021,0.0851063829787234,0.0212765957446808,0.3404255319148936,0.3404255319148936,0.2127659574468085,0.4468085106382978,-0.4056980203302334,0.0013201413581545,0.9951282302176612,-0.0291930817616653,0.6161737150491224,0.0089468423425132,0.3420298471279771,0.0149374695136201,-0.5361786579699215,0.3158092295442837,-1.0884742512467884,0.2601638501102536,-0.0407418260348882,-0.0020025014914407,0.3020537834019819,-0.0917660537740059,0.4782158958417134,55.45940214718032,72.71505376344086,204,72,-0.3468194084421321,46.53180591557868,39.516129032258064,451,102,0.3420298471279771,53.42029847127977,68.01075268817203,240,90,-0.1851075498831353,48.14892450116864,40.59139784946236,444,105,-0.2476179908407925,47.52382009159207,41.06182795698925,439,95,828663,3.6528465714285714,8.342664628571429,2545.0482931428573,79.29237931428571,5.5781508,5.594363314285714,-3.659436228571429,3,52.873698002206226,Tight High-Spin Breakers,1,88.17204301075269,94
"Milburn, Isaac",830926.0,FLO_Y'A,Slider,157,52,17,55,52,9,34,27,3,2,11,10,6,11,2063.94873,0.2232114790028993,0.3269230769230769,0.3503184713375796,0.173076923076923,0.2647058823529412,76.44254555555555,0.1111111111111111,0.074074074074074,0.4074074074074074,0.3703703703703703,0.2222222222222222,0.4074074074074074,0.736409354389357,-0.0023962760391829,1.2117522617766492,-0.0355479643514797,-0.0839102852961805,-0.0012183773425005,0.5132732088623396,0.0224161808506449,-0.912745369625081,0.5376070227091727,-0.7740226735762289,0.1850045773701695,1.728105318284297,0.0849381044989914,1.0355976295915492,-0.3146218090533197,0.4761814586424956,55.43617663144508,72.58064516129032,205,73,-0.1174471089412928,48.825528910587074,50.26881720430107,370,82,0.5132732088623396,55.1327320886234,73.65591397849462,196,77,-0.3077109914224123,46.92289008577588,35.752688172043015,479,108,0.0670995298341143,50.67099529834115,53.36021505376344,350,76,830926,-1.7347539490445862,15.961668726114649,2649.186275159236,78.56614458598726,4.844695923566879,5.453225668789809,-1.9844857324840763,3,52.319461513745125,Tight High-Spin Breakers,1,84.00537634408603,95
"Nova, Fraynel",805843.0,LAK_ERI24,Slider,267,102,36,85,90,21,55,54,6,1,13,21,10,23,4309.88901,0.2328682277703172,0.3529411764705882,0.3183520599250936,0.2333333333333333,0.3818181818181818,79.81275944444444,0.1111111111111111,0.0185185185185185,0.2407407407407407,0.3888888888888889,0.1851851851851851,0.4259259259259259,0.9705311869967592,-0.0031581084824874,0.6861833727437837,-0.0201298754228116,0.5776505742893817,0.0083874863386818,1.447673855416909,0.0632242602876226,0.0615647004260699,-0.0362616085509551,-0.7740226735762289,0.1850045773701695,-0.1331442887978296,-0.0065441749387021,-0.7896320582801393,0.2398957467299142,0.4304183033314318,54.91373588754797,71.50537634408603,213,74,0.0244015499605429,50.24401549960543,54.97311827956989,337,75,1.447673855416909,64.47673855416909,89.51612903225806,79,31,0.1724858212730911,51.72485821273091,55.57795698924731,334,84,-0.0808177048830918,49.19182295116908,48.11827956989247,387,88,805843,-0.4729784644194756,-6.676110299625468,2273.202726966292,80.58893947565544,5.619656254681648,5.792993782771536,1.3875953558052434,3,51.92329915032386,Tight High-Spin Breakers,1,81.04838709677419,96
"Boies, Emiles",1000429129.0,QUE_CAP,Slider,70,29,3,11,19,1,18,22,5,1,5,6,3,13,1721.84692,0.2454132400738447,0.1034482758620689,0.1571428571428571,0.0526315789473684,0.0555555555555555,78.26576909090909,0.2272727272727272,0.0454545454545454,0.2272727272727272,0.2727272727272727,0.1363636363636363,0.5909090909090909,-1.2745111538682297,0.0041472592946872,-1.964303118055741,0.0576247962712832,-1.4062911748373077,-0.0204193478586377,-1.1554686865572883,-0.0504627839480164,-0.3856615971957708,0.227154680748309,0.6306143324645764,-0.1507275459026856,0.7692797631207768,0.0378108696371493,-0.9371253663909832,0.2847052461871454,0.3898331744292343,54.45040846200881,70.43010752688173,221,76,-0.8653764013327869,41.34623598667213,20.6989247311828,589,124,-1.1554686865572883,38.44531313442712,8.46774193548387,681,151,0.805472528917162,58.05472528917162,82.93010752688173,125,32,-1.3986257960000228,36.01374203999977,8.131720430107526,684,139,1000429129,4.972100857142857,-0.1108215714285714,2124.5798085714287,80.49235900000001,5.951611571428572,5.542164857142858,2.448870857142857,3,52.075309127246115,Tight High-Spin Breakers,1,82.39247311827957,97
"Odonnell, Brendan",1000423478.0,NEW_ENG23,Slider,161,91,53,78,57,22,45,32,5,0,7,16,6,10,2541.9297,0.2240001846066732,0.5824175824175825,0.484472049689441,0.3859649122807017,0.4888888888888889,79.435303125,0.15625,0.0,0.21875,0.5,0.1875,0.3125,3.035456667136585,-0.0098773759948624,3.417409513207488,-0.1002531254794548,2.253407197338138,0.0327194725053497,2.3019559280152526,0.1005333212442101,-0.0475558198624515,0.0280103778989839,-0.2281990543810243,0.0545434533809892,-0.7535608244918718,-0.0370382680845999,-1.0304609754298757,0.3130612575624241,0.3816991130330399,54.357548495123936,70.16129032258065,223,77,0.875493503371554,58.75493503371554,80.1747311827957,153,27,2.3019559280152526,73.01955928015252,97.71505376344086,18,6,0.1424735204796209,51.42473520479621,53.965053763440864,345,85,0.8251753577597972,58.25175357759797,78.76344086021506,159,27,1000423478,-1.617319565217391,12.437087267080743,2658.338983850932,84.34253875776398,6.113194968944099,5.592717888198758,-1.506551304347826,3,50.1346827834715,Tight High-Spin Breakers,1,62.903225806451616,98
"Pierson, Kenny",1000055344.0,LAK_ERI24,Sinker,192,63,0,42,31,1,48,57,9,0,12,30,7,20,4510.759,0.2265720871213864,0.0,0.21875,0.032258064516129,0.0208333333333333,79.13612280701754,0.1578947368421052,0.0,0.2105263157894736,0.5263157894736842,0.1228070175438596,0.3508771929824561,-2.2053823683732245,0.0071763142266864,-0.951402507783594,0.0279103439683395,-1.629973927635807,-0.0236672214292719,-1.4325059152890622,-0.0625618308384192,-0.1340471839662056,0.0789537913560951,-0.2083107443698637,0.0497898091870517,-0.7535608244918718,-0.0370382680845999,-1.1205216508182825,0.3404223211701498,0.3809852595560316,54.34939901025938,70.02688172043011,224,23,1.077067913389951,60.77067913389951,84.67741935483872,115,21,-1.4325059152890622,35.674940847109376,4.166666666666666,714,115,0.9812383479181472,59.81238347918147,86.6263440860215,101,12,0.5186363516024287,55.18636351602429,71.10215053763442,216,44,1000055344,0.5975759375,-17.225064895833334,1770.1514677083333,81.14136307291666,4.814674322916667,4.511105104166666,-3.0699593229166666,3,50.81754330613462,Tight High-Spin Breakers,1,69.75806451612904,99
"Moore, Kyle",1000517760.0,SCH_BOO,Cutter,106,56,13,32,19,5,29,35,5,1,8,15,5,15,2787.23255,0.2406029985821995,0.2321428571428571,0.3018867924528302,0.2631578947368421,0.1724137931034483,79.63521571428572,0.1428571428571428,0.0285714285714285,0.2285714285714285,0.4285714285714285,0.1428571428571428,0.4285714285714285,-0.1164630358233246,0.000378970718569,0.4154732132153244,-0.0121883221828847,0.9050972707471848,0.0131420123712491,-0.2230951167565584,-0.0097432330341091,0.0102377965941256,-0.0060300621939399,-0.390146721614767,0.0932516989601967,0.2036532591503632,0.0100097613404995,-0.9229027973945804,0.2803843301680552,0.3692051561476358,54.21491514554258,69.6236559139785,227,11,0.3283629618930462,53.28362961893046,65.59139784946237,258,14,-0.2230951167565584,47.769048832434414,47.11021505376344,394,17,0.7212821786393792,57.21282178639379,80.71236559139786,147,8,-0.1019487384141211,48.98051261585879,47.17741935483871,395,21,1000517760,9.571185094339622,1.3845127358490568,2143.90835,84.64318254716981,4.737308396226415,6.110829056603774,2.1229627358490566,3,49.81736005915345,Tight High-Spin Breakers,1,60.61827956989247,100
"Pardinho, Eric",672078.0,OTT_TIT,Slider,123,61,17,34,41,12,35,33,6,1,5,23,4,6,2673.09278,0.2258651023052505,0.2786885245901639,0.2764227642276423,0.2926829268292683,0.3428571428571428,81.0028115151515,0.1818181818181818,0.0303030303030303,0.1515151515151515,0.696969696969697,0.1212121212121212,0.1818181818181818,0.3023745100473365,-0.000983926655694,-0.0031881389121189,9.352724312592177e-05,1.229255406408425,0.0178487885010503,1.136816497463334,0.0496481868937161,0.4056021279014479,-0.2388996533339528,0.0809737648833919,-0.0193541063611336,0.2616662339165617,0.0128611570632329,-1.7667752245144774,0.5367586806340698,0.3579726539844147,54.08668279910382,69.22043010752688,230,78,2.384247420781983,73.84247420781983,98.38709677419357,13,2,1.136816497463334,61.36816497463334,86.55913978494624,100,39,1.0019166795653214,60.01916679565321,86.82795698924731,99,24,1.8690003891164475,68.69000389116448,96.37096774193547,28,6,672078,5.593506829268293,2.049868292682927,2351.9808422764227,86.6515575609756,5.759397723577236,5.53815,1.441028536585366,3,49.27683235459428,Tight High-Spin Breakers,1,54.704301075268816,101
"Hill, Kaleb",1000371973.0,OTT_TIT,Slider,137,50,9,34,26,6,27,27,3,0,12,7,7,13,2053.04486,0.239689610648109,0.18,0.2481751824817518,0.2307692307692307,0.2222222222222222,76.03869851851852,0.1111111111111111,0.0,0.4444444444444444,0.2592592592592592,0.2592592592592592,0.4814814814814814,-0.5856664551345326,0.0019057586450077,-0.4676146885326958,0.0137179445027951,0.54949904834957,0.0079787261820357,0.1743100113552276,0.0076126411259168,-1.0294952994270825,0.6063727313625515,-0.7740226735762289,0.1850045773701695,-0.7535608244918718,-0.0370382680845999,1.441204226896369,-0.4378479325607051,0.3477061785431715,53.96947879447899,68.54838709677419,235,80,-0.9685390623523038,40.314609376476966,17.137096774193548,619,131,0.1743100113552276,51.74310011355227,62.634408602150536,280,104,-0.7879078041179141,42.12092195882086,18.14516129032258,610,127,-0.5245694090347109,44.75430590965289,31.451612903225808,510,109,1000371973,0.8218204379562044,9.025142335766423,2251.5640391970805,79.04399795620438,5.239502700729927,6.189682116788321,-3.04363102189781,3,51.99424913347323,Tight High-Spin Breakers,1,81.85483870967742,102
