pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,pitcher_id_key,ivb,hb,spin_rate,velocity,extension,release_height,release_side
"Long, Maddox",1000248716.0,WAS_WIL3,Sinker,186,86,11,44,39,8,53,61,9,1,16,4812.92217,0.2449261803784422,0.127906976744186,0.2365591397849462,0.2051282051282051,0.1509433962264151,78.90036344262295,0.1475409836065573,0.0163934426229508,0.2622950819672131,-0.995071661774168,0.0032379631874131,-0.6857872088192811,0.0201182535579224,0.2395874494487603,0.003478809765996,-0.3741837068687621,-0.0163417250300794,-0.2544174323925669,0.1498518676792219,-0.3621087110544583,0.0865501377901034,-0.1996676098783119,-0.0098138626931289,-0.5187835090652315,0.1576100615385808,0.3946915057960294,54.43610224488381,69.71830985915493,173,24,1000248716,7.468716397849463,17.16285930107527,2221.22596344086,90.18085301075268,5.734846827956988,5.643079086021506,1.676285698924731
"Bell, Brendan",681141.0,NEW_ENG23,Four-Seam,92,30,1,17,7,1,26,26,4,0,7,2037.65058,0.2628409449791976,0.0333333333333333,0.1847826086956521,0.1428571428571428,0.0384615384615384,78.37117615384615,0.1538461538461538,0.0,0.2692307692307692,-1.8317205743589495,0.005960418748964,-1.5292049072250882,0.0448607551583551,-0.4140787587385248,-0.0060124235768833,-1.3050783772213597,-0.0569966879683884,-0.3992739157929346,0.2351723364020384,-0.2899559199144977,0.0693043941102035,-0.7302129662931038,-0.0358906975062723,-0.4470516193742644,0.1358174113272371,0.3922155066952542,54.40827345959712,69.54225352112677,174,45,681141,10.9521425,2.757437282608696,2356.750669565218,91.93956554347825,6.020678695652173,6.130370869565217,1.0630764130434784
"Kelly, Colin",1000456530.0,SUS_COU1,Sinker,96,44,11,28,15,3,27,29,5,1,9,2247.50818,0.1879293240124956,0.25,0.2916666666666667,0.2,0.1111111111111111,77.5002820689655,0.1724137931034483,0.0344827586206896,0.3103448275862069,0.0850283688168419,-0.00027668231213,0.2118909961431078,-0.0062160342628542,0.1857561146568667,0.0026971787848177,-0.7038338625348431,-0.0307385362784842,-0.6376671221785133,0.3755859349631443,-0.0774783901437179,0.018518652376981,0.3857617489242166,0.0189605757213741,-0.0218321729616675,0.0066327669709653,0.3851638559638141,54.32901701961677,69.36619718309859,175,25,1000456530,14.329698854166667,15.794738229166667,2008.3051427083335,90.53656854166667,5.907203958333334,6.1022153125,2.4905373958333334
"Cooper, Garrett",1000327042.0,NEW_YOR13,Slider,57,27,8,17,18,1,17,18,3,0,4,1417.26073,0.204945734340229,0.2962962962962963,0.2982456140350877,0.0555555555555555,0.0588235294117647,78.73670722222222,0.1666666666666666,0.0,0.2222222222222222,0.494590108811669,-0.0016093962140731,0.3190592542451638,-0.0093599222825361,-1.3304931486481495,-0.0193187605183711,-1.1365634786414014,-0.0496371368027059,-0.2992156826087463,0.1762380370565515,-0.143245244596579,0.0342380486277405,-0.7302129662931038,-0.0358906975062723,-0.9332344272797064,0.2835231516485657,0.3781833240088991,54.25055991319076,69.19014084507043,176,58,1000327042,2.397414210526316,-4.393464035087719,2162.85741754386,80.98409368421054,5.620706842105263,5.489017894736842,1.3908712280701754
"Aldeano, Austin",699054.0,TRO_AIG,Sinker,70,36,8,16,15,3,16,24,4,0,8,1853.6944,0.2161209684983841,0.2222222222222222,0.2285714285714285,0.2,0.1875,77.23726666666667,0.1666666666666666,0.0,0.3333333333333333,-0.1607086751800545,0.0005229460290358,-0.8159036315594742,0.0239353489354287,0.1857561146568667,0.0026971787848177,-0.071642939004168,-0.003128862075129,-0.709663345567038,0.4179917105389854,-0.143245244596579,0.0342380486277405,-0.7302129662931038,-0.0358906975062723,0.2159249368604291,-0.0655995072927564,0.3747661660418505,54.212153051360346,69.01408450704226,177,26,699054,16.030849,17.757058571428573,2218.8257399999998,90.18807685714286,6.062735714285714,5.661507285714286,3.0507898571428576
"Sakurai, Masatoshi",1000429128.0,QUE_CAP,Changeup,103,44,15,26,32,5,22,24,4,0,7,1872.17088,0.2501967619475276,0.3409090909090909,0.2524271844660194,0.15625,0.2272727272727272,78.00712,0.1666666666666666,0.0,0.2916666666666667,0.8892586946248661,-0.0028936477923093,-0.4273035012099355,0.0125353755114946,-0.2734924602864794,-0.0039711105233596,0.2575143187018853,0.0112464228406674,-0.4989284149180254,0.2938688363867169,-0.143245244596579,0.0342380486277405,-0.7302129662931038,-0.0358906975062723,-0.2150098246921213,0.0653214898102392,0.3744547173549176,54.20865254983198,68.83802816901408,178,22,1000429128,8.559272330097087,-5.487812330097087,1452.2959553398057,80.1650103883495,6.018025922330097,5.665558155339806,-1.724622718446602
"Nabholz, Nate",1000113106.0,TRI_VAL,Slider,98,46,16,39,31,7,26,31,5,1,12,2366.49034,0.2186252648369306,0.3478260869565217,0.3979591836734694,0.2258064516129032,0.2692307692307692,76.33839806451613,0.1612903225806451,0.032258064516129,0.3870967741935484,0.950450132458085,-0.0030927647310186,1.9433509484722529,-0.057010143424382,0.4566492832870428,0.0066305475933278,0.6047571400181625,0.0264115585760132,-0.95571412476754,0.562915619488081,-0.2047690761815127,0.0489432902816766,0.3137633802005191,0.0154217839002357,0.771969790476624,-0.2345298261353317,0.3656900655486022,54.11014297720968,68.66197183098592,179,59,1000113106,6.364354387755102,-1.623308469387755,1991.9279459183674,83.35422806122449,5.677173775510204,6.343409591836735,0.7929161224489797
"Almanzar, Elian",687038.0,DOW_EAS1,Four-Seam,147,39,12,39,20,5,30,23,4,0,7,1786.15009,0.1947282712294431,0.3076923076923077,0.2653061224489796,0.25,0.1666666666666666,77.65869956521739,0.1739130434782608,0.0,0.3043478260869565,0.5954053063488576,-0.0019374488668591,-0.2175110720345202,0.0063809048092046,0.7106116288778336,0.0103180808513061,-0.2440586454216254,-0.0106587732214986,-0.5943028881864566,0.3500444011418229,-0.0603218194168857,0.0144179403115657,-0.7302129662931038,-0.0358906975062723,-0.083855766828302,0.0254759689528059,0.3581503764720753,54.02540127097343,68.48591549295774,180,46,687038,15.980507755102042,3.6765568027210884,2279.442606802721,95.13262544217687,6.178857823129252,6.750843741496598,0.8258653741496599
"Roland, Cole",813401.0,QUE_CAP,Changeup,71,26,5,17,11,2,18,17,2,1,6,1328.95506,0.2441542691920055,0.1923076923076923,0.2394366197183098,0.1818181818181818,0.1111111111111111,78.17382705882353,0.1176470588235294,0.0588235294117647,0.3529411764705882,-0.4253485687151737,0.0013840842425991,-0.6389142829675869,0.0187431894051371,-0.0051004359689397,-7.405833026900487e-05,-0.7038338625348431,-0.0307385362784842,-0.4532950469000328,0.2669907826241193,-0.7041978266945038,0.1683152519430402,1.173508606724681,0.0576791215291247,0.4187177658263353,-0.1272093882824014,0.3550904468528659,53.99100944735012,68.30985915492957,181,23,813401,10.351916197183098,9.576182253521127,2033.3024042253521,82.57694,5.564836901408451,5.607161267605634,1.162455352112676
"Puccetti, Dominic",1000266076.0,OTT_TIT,Curveball,148,48,12,42,50,12,38,30,8,2,10,2295.32278,0.239662728970509,0.25,0.2837837837837837,0.24,0.3157894736842105,76.51075933333333,0.2666666666666666,0.0666666666666666,0.3333333333333333,0.0850283688168419,-0.00027668231213,0.0834821823811827,-0.0024490333023343,0.6056405260336402,0.0087939004380084,0.9900748320928028,0.0432395381419889,-0.9085330079780628,0.535125941699079,1.0010980228831887,-0.2392794461354711,1.427338149793717,0.0701550974005109,0.2159249368604291,-0.0655995072927564,0.3497098086368954,53.93053421310195,68.13380281690141,182,14,1000266076,-14.012915743243243,9.864062094594596,2698.744626351351,73.6488397972973,5.246569729729729,6.790608378378378,-0.9963143243243243
"Williams, Pierce",1000337420.0,NEW_ENG23,Four-Seam,161,68,18,41,43,9,47,46,9,2,13,3600.73761,0.2375881945117879,0.2647058823529412,0.2546583850931677,0.2093023255813953,0.1914893617021276,78.2769045652174,0.1956521739130435,0.0434782608695652,0.2826086956521739,0.2151244509328459,-0.0007000149633354,-0.3909581907374057,0.0114691494834725,0.2834036521863484,0.0041150210297457,-0.0386271654348682,-0.001686964196037,-0.4250792423813585,0.2503716737626201,0.188448456122195,-0.0450423846369586,0.6768855876765629,0.0332696035198907,-0.3086912945948502,0.0937825761369776,0.3455786601363757,53.88410251424858,67.95774647887323,183,47,1000337420,17.14946304347826,-11.69268341614907,1930.1748726708074,85.85285440993789,6.189829440993789,6.011933726708075,-1.4891540372670808
"Alpern, Liam",1000137537.0,FLO_Y'A,Four-Seam,264,91,18,66,57,10,67,68,8,0,21,5342.32082,0.2161916721748594,0.1978021978021978,0.25,0.175438596491228,0.1492537313432835,78.56354147058823,0.1176470588235294,0.0,0.3088235294117647,-0.3767412413311721,0.0012259159992916,-0.4668413051699175,0.0136952565284647,-0.072067646714837,-0.0010464222302994,-0.3881672955615893,-0.0169524302990612,-0.3466170135913223,0.2041574210052888,-0.7041978266945038,0.1683152519430402,-0.7302129662931038,-0.0358906975062723,-0.0375660993469533,0.0114128439442998,0.3449171393847522,53.87666740696044,67.78169014084507,184,48,1000137537,17.222483257575757,-12.715147651515151,2226.8458390151513,89.05921640151514,6.035173863636364,5.039088825757576,-2.0425453409090912
"Balzan, Jackson",827496.0,SUS_COU1,Curveball,56,20,7,16,20,3,9,10,2,0,2,795.63013,0.2052396870231437,0.35,0.2857142857142857,0.15,0.3333333333333333,79.563013,0.2,0.0,0.2,0.9696817272056684,-0.0031553443403272,0.1149292388126751,-0.0033715641498086,-0.3390993995641003,-0.0049237232816707,1.1352670059180296,0.0495805159494581,-0.0730278059895476,0.0430133777278435,0.238202511230011,-0.0569344496266635,-0.7302129662931038,-0.0358906975062723,-1.1630663001077333,0.3533476834368301,0.3416657982093892,53.8401242291238,67.6056338028169,185,15,827496,-4.700687857142857,5.315508035714286,2090.2071089285714,76.30099767857143,5.095497321428572,5.475409821428571,-1.3149735714285715
"DeCastro, Justin",1000214319.0,LON_ISL22,Changeup,122,60,11,27,39,3,35,42,6,2,11,3335.90044,0.2361555520089484,0.1833333333333333,0.221311475409836,0.0769230769230769,0.0857142857142857,79.42620095238095,0.1428571428571428,0.0476190476190476,0.2619047619047619,-0.5047405367757096,0.0016424257066681,-0.934165184762493,0.0274046698601924,-1.1061959203485907,-0.0160619647634615,-0.9140168189294572,-0.0399178565331061,-0.110477896959623,0.0650714813092179,-0.415707927329857,0.0993612616666004,0.8108949737689122,0.0398562988557158,-0.5228203686582291,0.1588364877409506,0.3361928038427778,53.77861096562705,67.42957746478874,186,24,1000214319,9.643628606557376,18.62042606557377,1978.5691647540984,79.36659270491803,5.055832459016393,4.95726106557377,3.529784344262295
"Langrell, Connor",815223.0,MIS_MUD,Cutter,151,76,15,39,34,8,35,55,8,1,21,4247.26264,0.2247672114909058,0.1973684210526315,0.2582781456953642,0.2352941176470588,0.2285714285714285,77.22295709090909,0.1454545454545454,0.0181818181818181,0.3818181818181818,-0.3805786619141202,0.0012384029658685,-0.3319938280878597,0.0097393709407854,0.5562423599893136,0.0080766390670448,0.2682623107902463,0.0117158198991424,-0.7135803610871678,0.4202988326803418,-0.3859847255771358,0.0922569111532702,-0.1417899346330638,-0.0069691170771497,0.7173762957579427,-0.2179439402853333,0.3184129193439703,53.57877543742165,67.25352112676056,187,9,815223,10.266912185430463,-0.7292760264900663,2328.5937251655632,86.70224701986756,6.1298998675496685,6.377832119205298,0.9009055629139073
"Martinez, Mason",809209.0,TRI_VAL,Sinker,261,100,10,65,57,6,72,78,10,1,19,6220.7930400000005,0.2285317208807452,0.1,0.2490421455938697,0.1052631578947368,0.0833333333333333,79.75375692307693,0.1282051282051282,0.0128205128205128,0.2435897435897435,-1.2419516687663985,0.0040413107301658,-0.4824443465794129,0.0141529873512536,-0.8087069649197027,-0.011742425130634,-0.9337214710914524,-0.0407784178069769,-0.0208147341472845,0.0122598784127505,-0.5833772705503353,0.1394370850751295,-0.3152992901225616,-0.015497275408814,-0.7122422418681427,0.2163841787752348,0.3182573219981093,53.57702661403646,67.0774647887324,188,27,809209,11.69594122605364,18.897808659003832,2284.766881992337,88.95320616858238,6.430185095785441,5.383795440613026,2.635680076628353
"Oe, Ryoya",1000551188.0,OTT_TIT,Curveball,57,17,5,18,12,2,10,10,3,0,2,776.92561,0.2095509499031909,0.2941176470588235,0.3157894736842105,0.1666666666666666,0.2,77.692561,0.3,0.0,0.2,0.4753166151648533,-0.0015466802657464,0.604841275850648,-0.0177436236683546,-0.1641475614904453,-0.0023834225928412,0.0318064848463061,0.0013890846126927,-0.585033866670771,0.3445849474690841,1.3825457787097784,-0.3304519443898751,-0.7302129662931038,-0.0358906975062723,-1.1630663001077333,0.3533476834368301,0.3113053470955171,53.49889047221713,66.90140845070422,189,16,1000551188,-4.58283,5.030341403508772,2302.9197701754383,73.28509754385965,4.902640175438597,6.291187719298247,-1.6277936842105263
"Kines, Gunnar",665129.0,JOL_SLA,Sinker,50,34,9,14,20,4,19,24,5,0,6,1883.0551,0.212891008132549,0.2647058823529412,0.28,0.2,0.2105263157894736,78.46062916666666,0.2083333333333333,0.0,0.25,0.2151244509328459,-0.0007000149633354,0.0218459517754609,-0.0006408728412849,0.1857561146568667,0.0026971787848177,0.1189217891414413,0.0051936712971741,-0.3747875965982704,0.2207498943963812,0.3335644501866576,-0.0797275741902643,-0.7302129662931038,-0.0358906975062723,-0.6459445862446723,0.1962424869132351,0.3079240718904511,53.46088691169582,66.72535211267606,190,28,665129,16.782962,-15.1521712,2177.130826,85.7014092,5.9860276,6.0996046,-1.2247844
"Glickstein, Aaron",1000292360.0,SCH_BOO,Four-Seam,101,52,16,32,49,14,26,33,5,1,10,2620.90647,0.2237500326347763,0.3076923076923077,0.3168316831683168,0.2857142857142857,0.5384615384615384,79.42140818181818,0.1515151515151515,0.0303030303030303,0.303030303030303,0.5954053063488576,-0.0019374488668591,0.621818425648993,-0.0182416653348388,1.085508424749953,0.0157615823273693,2.8328985767976045,0.1237211795444817,-0.1117898405837279,0.0658442161038157,-0.3166305881541191,0.0756800932888331,0.2504920864736338,0.0123119365422655,-0.0974821624505172,0.0296157633276042,0.3027556569326717,53.40279694304941,66.54929577464789,191,49,1000292360,15.0402677,9.5165977,2277.674235,89.2567927,6.1405319,5.3437244999999995,2.3986885
"Marynczak, Arlo",837346.0,TRI_VAL,Four-Seam,135,66,14,39,40,4,36,51,5,1,16,4028.06899,0.2020670668423723,0.2121212121212121,0.2888888888888888,0.1,0.1111111111111111,78.98174490196078,0.0980392156862745,0.0196078431372549,0.3137254901960784,-0.2500676002698351,0.000813719971278,0.1666421760555711,-0.0048886148767662,-0.8639549137850672,-0.0125446253481591,-0.7038338625348431,-0.0307385362784842,-0.232140570752678,0.1367307961733273,-0.928578859533674,0.2219461332691601,-0.0956391086205088,-0.0047007578278066,0.013132107894523,-0.0039896263031113,0.3026284887794379,53.40136764720252,66.37323943661971,192,50,837346,17.181841185185185,10.047346444444445,2146.1698444444446,88.303072,6.427471259259259,6.034699851851852,2.641591185185185
"Cameron, Zach",1000084075.0,WIN_CIT29,Slider,51,29,8,13,19,4,18,19,4,0,5,1488.18766,0.2309917378934879,0.2758620689655172,0.2549019607843137,0.2105263157894736,0.2222222222222222,78.32566631578948,0.2105263157894736,0.0,0.2631578947368421,0.3138180304691242,-0.0010211638711465,-0.3869904461919148,0.011352751729486,0.2962520123875956,0.0043015792198678,0.2157165716915932,0.0094209898354869,-0.4117314997916889,0.2425098533773047,0.3586596972805116,-0.085725764864896,-0.7302129662931038,-0.0358906975062723,-0.5098599247017617,0.1548990141438681,0.2998465620636987,53.37010041401516,66.19718309859155,193,60,1000084075,5.267057647058823,-3.8825239215686276,2332.856533333333,80.83517294117647,5.5052231372549025,5.341114705882353,1.417949411764706
"Garcia, Jorge",1000221236.0,SUS_COU1,Four-Seam,67,25,9,21,11,2,14,16,3,0,1,1316.03021,0.1913927474581215,0.36,0.3134328358208955,0.1818181818181818,0.1428571428571428,82.251888125,0.1875,0.0,0.0625,1.0581470630445513,-0.0034432105431469,0.5664526460827468,-0.0166174548254834,-0.0051004359689397,-7.405833026900487e-05,-0.441105167041576,-0.0192643859602067,0.6630083822766999,-0.3905119371609762,0.0951596027950399,-0.022744762781262,-0.7302129662931038,-0.0358906975062723,-2.5851510132311515,0.7853869738767164,0.2968404667690996,53.33631365679116,66.02112676056338,194,51,1000221236,17.430606268656714,6.33163776119403,2136.044,86.2712980597015,6.0238232835820895,5.574157910447761,1.2396473134328359
"Ginn, Landon",701061.0,WAS_WIL3,Four-Seam,96,50,5,23,21,4,34,36,6,2,12,2811.4989800000003,0.2405824669693917,0.1,0.2395833333333333,0.1904761904761904,0.1176470588235294,78.0971938888889,0.1666666666666666,0.0555555555555555,0.3333333333333333,-1.2419516687663985,0.0040413107301658,-0.6365243804981745,0.0186730792262944,0.0857836357576341,0.0012455783912008,-0.6497426605215234,-0.0283762112129564,-0.4742721409156765,0.2793462909993334,-0.143245244596579,0.0342380486277405,1.0677462971125802,0.0524807982493804,0.2159249368604291,-0.0655995072927564,0.2960493877184026,53.3274223898114,65.84507042253522,195,52,701061,15.952299166666668,3.887705625,2589.499988541667,91.96324625,5.672002083333333,6.4232853125,0.64678375
"McEvoy, Aidan",1000079355.0,FLO_Y'A,Four-Seam,57,23,3,22,16,0,17,20,4,0,5,1554.98104,0.2037535484669364,0.1304347826086956,0.3859649122807017,0.0,0.0,77.74905199999999,0.2,0.0,0.25,-0.972709342300234,0.0031651961998449,1.7479693622725838,-0.0512784292116285,-1.913665942227001,-0.027786429481136,-1.6233842967612797,-0.0708980623924553,-0.5695703667392357,0.3354769460094098,0.238202511230011,-0.0569344496266635,-0.7302129662931038,-0.0358906975062723,-0.6459445862446723,0.1962424869132351,0.2920965609043341,53.28299492267308,65.66901408450704,196,53,1000079355,14.221634561403508,-15.334424736842106,1964.150054385965,90.28770561403509,6.527009473684211,5.1976970175438595,-2.5142757894736842
"Eckaus, David",824671.0,EVA_OTT,Slider,70,27,12,25,17,6,18,12,2,0,3,953.7668,0.2299445845624355,0.4444444444444444,0.3571428571428571,0.3529411764705882,0.3333333333333333,79.48056666666666,0.1666666666666666,0.0,0.25,1.805187676795116,-0.0058740807002913,1.2784703267778603,-0.0375052055063553,1.791196511097471,0.0260081733411352,1.1352670059180296,0.0495805159494581,-0.0955961597070517,0.0563061380674534,-0.143245244596579,0.0342380486277405,-0.7302129662931038,-0.0358906975062723,-0.6459445862446723,0.1962424869132351,0.2831053791861035,53.18193928600829,65.49295774647888,197,61,824671,3.1699865714285713,3.830724285714286,2526.956851428571,82.62729842857144,5.608919,5.542134,-1.7214498571428571
"Albert, Wes",670784.0,TRI_VAL,Four-Seam,123,49,11,31,31,8,31,36,5,1,8,2911.30975,0.1926022861267157,0.2244897959183673,0.2520325203252032,0.2580645161290322,0.2580645161290322,80.86971527777777,0.1388888888888889,0.0277777777777777,0.2222222222222222,-0.1406485083231654,0.0004576702460835,-0.4337324124229418,0.0127239740508394,0.7952657440747631,0.0115472586039655,0.5123457440227013,0.0223756756787034,0.2846608627002553,-0.1676652481304503,-0.4611183744520692,0.1102151305064102,0.1687666654097366,0.0082950503715539,-0.9332344272797064,0.2835231516485657,0.2814726629756716,53.16358850840099,65.3169014084507,198,54,670784,16.07800430894309,9.297850975609755,2013.7314837398374,89.09770804878049,5.647499593495936,5.97240837398374,1.995289512195122
"Flontek, Zac",1000563032.0,DOW_EAS1,Four-Seam,170,63,18,56,36,12,39,33,3,0,11,2613.68302,0.2084611385175903,0.2857142857142857,0.3294117647058823,0.3333333333333333,0.3076923076923077,79.20251575757575,0.0909090909090909,0.0,0.3333333333333333,0.4009759968128513,-0.001304775893629,0.8267426102737292,-0.0242533212149901,1.5853708192461116,0.0230195842954535,0.923063059558083,0.0403129330000801,-0.1717081105256071,0.1011360770995825,-1.010171962384281,0.2414482719332037,-0.7302129662931038,-0.0358906975062723,0.2159249368604291,-0.0655995072927564,0.2788685644206721,53.13431995998764,65.14084507042254,199,55,1000563032,17.39241431952663,4.3155759763313615,2592.6298568047337,91.2551526627219,6.455783905325443,6.189261183431952,0.8754434911242603
"Thompson, Ross",1000103401.0,SCH_BOO,Changeup,82,38,19,27,29,10,21,12,2,0,3,959.56707,0.2336781653602538,0.5,0.3292682926829268,0.3448275862068966,0.4761904761904761,79.9639225,0.1666666666666666,0.0,0.25,2.2966617647889094,-0.0074733373826231,0.8244055119621782,-0.0241847600989224,1.706027259296909,0.0247715158049911,2.317546135637733,0.1012141923817067,0.0367147021232921,-0.021624959550619,-0.143245244596579,0.0342380486277405,-0.7302129662931038,-0.0358906975062723,-0.6459445862446723,0.1962424869132351,0.2672924891892365,53.0042116283742,64.96478873239437,200,25,1000103401,5.31446756097561,9.061252073170731,1084.1975387804878,79.63383109756097,5.66475743902439,5.387261829268293,2.5158581707317076
"Cerda, Junior",693702.0,EVA_OTT,Four-Seam,95,44,13,38,40,13,28,25,1,0,11,1955.29172,0.2366901158355754,0.2954545454545454,0.4,0.325,0.4642857142857143,78.2116688,0.04,0.0,0.44,0.4871435317208537,-0.0015851650522196,1.9765949795569728,-0.0579853903202833,1.497894900209284,0.0217494339510388,2.2190228748277585,0.0969113860123526,-0.4429364807197299,0.2608895871439209,-1.5927467167376173,0.3806935419944751,-0.7302129662931038,-0.0358906975062723,1.3191179264349595,-0.4007572598764257,0.2640254363465862,52.96749186056414,64.7887323943662,201,56,693702,15.359990736842105,15.676124000000002,2217.155874736842,92.806478,5.536171052631579,5.2085234736842105,1.9553235789473684
"Sittinger, Brandyn",670087.0,LAK_ERI24,Four-Seam,152,78,20,41,35,8,40,54,7,0,18,4237.9705,0.2366414963226716,0.2564102564102564,0.2697368421052631,0.2285714285714285,0.2,78.48093518518519,0.1296296296296296,0.0,0.3333333333333333,0.1417369174315101,-0.0004612119293221,-0.1453365308637485,0.0042635924694189,0.4856735513545614,0.0070519799656682,0.0318064848463061,0.0013890846126927,-0.3692291516075462,0.2174759702968447,-0.5670760844039001,0.135540824465967,-0.7302129662931038,-0.0358906975062723,0.2159249368604291,-0.0655995072927564,0.2637700350822407,52.96462129936514,64.61267605633803,202,57,670087,17.120960131578947,13.604081776315791,2292.1891611842107,94.82541578947368,5.712727236842105,5.859882039473685,1.7753663157894737
"Simpson, Garret",1000073158.0,EVA_OTT,Cutter,64,38,14,26,7,2,20,22,4,1,2,1808.79473,0.2598547148479472,0.3684210526315789,0.40625,0.2857142857142857,0.1,82.21794227272727,0.1818181818181818,0.0454545454545454,0.0909090909090909,1.132644187961505,-0.0036856241876267,2.0784048247539264,-0.0609720839389811,1.085508424749953,0.0157615823273693,-0.7957889059574866,-0.0347544888898813,0.6537162528349267,-0.3850388729197718,0.0301400989609619,-0.0072039960333522,0.7408446128570011,0.0364132535665344,-2.2913318576271395,0.6961226576701284,0.2566424275944188,52.88451114975955,64.43661971830986,203,10,1000073158,1.61614671875,-1.2300846875,2502.775928125,84.3418321875,5.28637359375,5.547401875,1.8367625
"Fowler, Dalton",687096.0,SUS_COU1,Four-Seam,89,28,4,19,17,2,22,20,4,0,5,1575.9165,0.229748349902494,0.1428571428571428,0.2134831460674157,0.1176470588235294,0.0909090909090909,78.79582500000001,0.2,0.0,0.25,-0.8628145151711873,0.002807598432367,-1.0616853445229062,0.0311456012669239,-0.6787117911188437,-0.0098548952070456,-0.8710248505760134,-0.0380402682992062,-0.2830331446359824,0.1667065221905936,0.238202511230011,-0.0569344496266635,-0.7302129662931038,-0.0358906975062723,-0.6459445862446723,0.1962424869132351,0.2561818981639321,52.87933506765386,64.26056338028168,204,58,687096,14.637967640449437,-10.859139101123596,2106.6310078651686,92.19468202247191,5.569549325842696,6.606794719101123,-1.4195484269662921
"Pardinho, Eric",672078.0,OTT_TIT,Four-Seam,123,58,12,32,26,4,28,42,4,0,13,3335.80636,0.2091650053267418,0.2068965517241379,0.2601626016260163,0.1538461538461538,0.1428571428571428,79.42396095238095,0.0952380952380952,0.0,0.3095238095238095,-0.296287733936963,0.0009641202862308,-0.3012968414350329,0.0088388441403381,-0.2987258984701802,-0.004337500045787,-0.441105167041576,-0.0192643859602067,-0.111091060823719,0.0654326348251705,-0.9606332927964129,0.2296076877443202,-0.7302129662931038,-0.0358906975062723,-0.0303234983124573,0.0092124910518127,0.2545631945356063,52.861141783293874,64.08450704225352,205,59,672078,18.868158211382113,12.236120081300813,2194.9392349593495,92.87006666666667,5.494352276422765,5.613321219512195,1.2913113821138211
"Morgan, Cooper",692707.0,QUE_CAP,Sinker,55,20,7,18,18,6,14,12,3,0,4,923.14487,0.2183498167578016,0.35,0.3272727272727272,0.3333333333333333,0.4285714285714285,76.92873916666666,0.25,0.0,0.3333333333333333,0.9696817272056684,-0.0031553443403272,0.7918985990833279,-0.0232311373027085,1.5853708192461116,0.0230195842954535,1.923453092397832,0.0840029669042905,-0.7941177714955472,0.4677353674108773,0.8103741449698947,-0.1936931970082693,-0.7302129662931038,-0.0358906975062723,0.2159249368604291,-0.0655995072927564,0.2531880351602875,52.84568579424334,63.90845070422535,206,29,692707,11.961274000000001,-12.086869454545456,2121.6972636363635,87.30076036363637,6.197188909090909,4.825212363636364,-4.110656545454545
"Hughes, Grif",835627.0,EVA_OTT,Four-Seam,57,22,5,19,18,6,13,16,2,1,5,1282.86431,0.1844775362731974,0.2272727272727272,0.3333333333333333,0.3333333333333333,0.4615384615384615,80.179019375,0.125,0.0625,0.3125,-0.1160292126351647,0.0003775590579148,0.8906232974561322,-0.026127325054173,1.5853708192461116,0.0230195842954535,2.196286737717764,0.0959184306963479,0.0955940016902373,-0.0563048669955497,-0.6200549393798148,0.1482036714457452,1.2924912050382928,0.0635272352188371,0.0004575560841539,-0.0001390087412585,0.2484752799233171,52.79271717500704,63.732394366197184,207,60,835627,17.667540877192984,-12.864936315789475,2418.976752631579,87.95006333333333,6.380288947368421,6.128095964912281,-1.2041142105263158
"Eldred, Zach",1000227712.0,NEW_ENG23,Sinker,66,25,5,24,10,2,17,18,2,0,5,1431.53669,0.2324491069463175,0.2,0.3636363636363636,0.2,0.1176470588235294,79.5298161111111,0.1111111111111111,0.0,0.2777777777777778,-0.3572983103775713,0.0011626487019686,1.38424678932015,-0.0406082638114959,0.1857561146568667,0.0026971787848177,-0.6497426605215234,-0.0283762112129564,-0.0821149187873502,0.0483656871657493,-0.7789915043075604,0.1861922123850801,-0.7302129662931038,-0.0358906975062723,-0.3586547452096383,0.1089618221779045,0.2425043766847955,52.7256077062918,63.556338028169016,208,30,1000227712,11.969747424242424,13.110393181818182,2376.5867893939394,88.61472454545455,6.477332727272727,5.896387878787879,1.4999198484848484
