pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,groundball_count,line_drive_count,flyball_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,groundball_pct,line_drive_pct,flyball_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,groundball_score_raw,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_raw,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_raw,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_raw,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank,pitcher_id_key,ivb,hb,spin_rate,velocity,extension,release_height,release_side
"Plumadore, Carson",1000207816.0,WIN_CIT29,Sinker,113,50,8,27,51,10,24,36,3,0,16,4,12,20,2739.13095,0.2004399617441062,0.16,0.2389380530973451,0.196078431372549,0.4166666666666667,76.08697083333334,0.0833333333333333,0.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.5555555555555556,-0.7656348899388317,0.0024913759318609,-0.6194849678008659,0.0181732110154062,0.168625462105067,0.0024484417097655,1.7257184922531628,0.0753673037121723,-1.0155400419925853,0.5981530847336327,-1.109914131542509,0.2652883459788959,-0.7535608244918718,-0.0370382680845999,1.441204226896369,-0.4378479325607051,0.4870355624364285,55.56008911129692,72.98387096774194,202,19,-2.103328333566985,28.966716664330157,0.8064516129032258,739,121,1.7257184922531628,67.25718492253162,92.74193548387096,56,2,-1.7483014295089194,32.51698570491081,4.704301075268817,710,117,-1.1162383479035376,38.83761652096462,13.5752688172043,645,114,1000207816,13.609026846846847,18.5919163963964,2382.76662920354,87.11163884955752,5.798702566371681,4.66927371681416,4.012300353982301
"Brothers, Kellen",1000131959.0,SUS_COU1,Changeup,131,73,37,46,56,11,35,28,4,0,6,12,5,11,2212.1169,0.2369382925061691,0.5068493150684932,0.3511450381679389,0.1964285714285714,0.3142857142857143,79.004175,0.1428571428571428,0.0,0.2142857142857142,0.4285714285714285,0.1785714285714285,0.3928571428571428,2.355461527352164,-0.0076646718100039,1.2253420828278063,-0.0359466353418365,0.1724696830842428,0.0025042597983832,0.9088544349640458,0.0396923997381847,-0.1721925602944536,0.1014214180134331,-0.390146721614767,0.0932516989601967,-0.7535608244918718,-0.0370382680845999,-1.079351056355011,0.3279144063780468,0.4841346076518043,55.526971268670266,72.84946236559139,203,34,0.3283629618930462,53.28362961893046,65.59139784946237,251,62,0.9088544349640458,59.08854434964046,83.06451612903226,126,14,0.2582352521115735,52.58235252111574,59.87903225806451,298,58,0.1833202142547769,51.83320214254777,58.06451612903226,313,72,1000131959,10.50625572519084,12.350448244274808,1500.745933587786,79.9212572519084,6.046109236641221,5.778390152671756,2.8568763358778626
"Majick, Eli",828663.0,NEW_ENG23,Slider,175,65,13,59,38,9,37,47,4,1,16,16,10,21,3654.02059,0.2292431142162988,0.2,0.3371428571428571,0.2368421052631578,0.2432432432432432,77.74511893617021,0.0851063829787234,0.0212765957446808,0.3404255319148936,0.3404255319148936,0.2127659574468085,0.4468085106382978,-0.4056980203302334,0.0013201413581545,0.9951282302176612,-0.0291930817616653,0.6161737150491224,0.0089468423425132,0.3420298471279771,0.0149374695136201,-0.5361786579699215,0.3158092295442837,-1.0884742512467884,0.2601638501102536,-0.0407418260348882,-0.0020025014914407,0.3020537834019819,-0.0917660537740059,0.4782158958417134,55.45940214718032,72.71505376344086,204,72,-0.3468194084421321,46.53180591557868,39.516129032258064,451,102,0.3420298471279771,53.42029847127977,68.01075268817203,240,90,-0.1851075498831353,48.14892450116864,40.59139784946236,444,105,-0.2476179908407925,47.52382009159207,41.06182795698925,439,95,828663,3.6528465714285714,8.342664628571429,2545.0482931428573,79.29237931428571,5.5781507999999995,5.594363314285714,-3.659436228571429
"Milburn, Isaac",830926.0,FLO_Y'A,Slider,157,52,17,55,52,9,34,27,3,2,11,10,6,11,2063.94873,0.2232114790028993,0.3269230769230769,0.3503184713375796,0.173076923076923,0.2647058823529412,76.44254555555555,0.1111111111111111,0.074074074074074,0.4074074074074074,0.3703703703703703,0.2222222222222222,0.4074074074074074,0.736409354389357,-0.0023962760391829,1.2117522617766492,-0.0355479643514797,-0.0839102852961805,-0.0012183773425005,0.5132732088623396,0.0224161808506449,-0.912745369625081,0.5376070227091727,-0.7740226735762289,0.1850045773701695,1.728105318284297,0.0849381044989914,1.0355976295915492,-0.3146218090533197,0.4761814586424956,55.43617663144508,72.58064516129032,205,73,-0.1174471089412928,48.825528910587074,50.26881720430107,370,82,0.5132732088623396,55.1327320886234,73.65591397849462,196,77,-0.3077109914224123,46.92289008577588,35.752688172043015,479,108,0.0670995298341143,50.67099529834115,53.36021505376344,350,76,830926,-1.7347539490445862,15.961668726114649,2649.1862751592357,78.56614458598726,4.844695923566879,5.453225668789809,-1.9844857324840763
"Vail, Tyler",592821.0,NEW_YOR13,Changeup,184,26,6,18,11,5,25,25,6,1,3,18,1,6,2010.75644,0.2492230853765383,0.2307692307692307,0.0978260869565217,0.4545454545454545,0.2,80.4302576,0.24,0.04,0.12,0.72,0.04,0.24,-0.128823505246697,0.0004191916860727,-2.9395470578766867,0.0862345524898704,3.006359494005814,0.0436523398529644,-0.0029938150331075,-0.0001307488839409,0.2400799789902299,-0.1414071076252454,0.7845136913873089,-0.1875121089743204,0.5865388926072607,0.0288289731105394,-2.111909565493851,0.6416129093639904,0.4716980010199307,55.38499264031417,72.44623655913979,206,35,2.560655571125356,75.60655571125355,99.05913978494624,8,2,-0.0029938150331075,49.97006184966892,56.31720430107527,334,49,2.0548573270394592,70.5485732703946,98.0510752688172,16,5,1.4042713316776605,64.0427133167766,90.99462365591395,68,21,592821,6.97177625,12.498897989130436,1803.4778,82.56055244565218,6.268497282608695,5.369003858695652,1.8969701086956523
"Fritz, AJ",1000059998.0,MIS_MUD,Sinker,55,32,9,13,6,3,18,21,2,1,7,8,5,8,1647.7859,0.2397064967931755,0.28125,0.2363636363636363,0.5,0.1666666666666666,78.46599523809525,0.0952380952380952,0.0476190476190476,0.3333333333333333,0.3809523809523809,0.238095238095238,0.3809523809523809,0.3254237460622315,-0.0010589288696865,-0.6618116877189626,0.0194149076709234,3.505409272029739,0.0508985426298718,-0.2689495546156113,-0.0117458338987275,-0.327777332896055,0.1930608490757764,-0.9659606495569604,0.230881016575156,0.8417959815785234,0.041375114290566,0.22438443498191,-0.0681695620385491,0.4546561054353304,55.190439171565856,72.31182795698925,207,20,-0.0363907324259584,49.636092675740414,53.09139784946236,349,68,-0.2689495546156113,47.31050445384389,45.69892473118279,407,29,-0.5135096254347694,44.86490374565231,26.008064516129032,550,87,0.2784098651444097,52.7840986514441,61.55913978494624,286,57,1000059998,6.806056727272727,16.46859309090909,2041.5000363636361,88.40326127272726,5.3931178181818185,5.273014909090909,1.3977010909090908
"Dill, Austin",1000429156.0,TRI_VAL,Changeup,184,90,38,51,51,10,37,36,7,0,8,18,4,14,2818.09153,0.2205025317642409,0.4222222222222222,0.2771739130434782,0.196078431372549,0.2702702702702703,78.28032027777778,0.1944444444444444,0.0,0.2222222222222222,0.5,0.1111111111111111,0.3888888888888889,1.59395125527309,-0.0051867173846586,0.0091617130478994,-0.0002687680139731,0.168625462105067,0.0024484417097655,0.5576696359786558,0.0243551060120958,-0.3814549300925052,0.2246769538244855,0.2336517003226096,-0.0558467284560091,-0.7535608244918718,-0.0370382680845999,-0.9924353569325488,0.3015088084836068,0.4546488280907128,55.190356092038016,72.17741935483872,208,36,0.875493503371554,58.75493503371554,80.1747311827957,138,43,0.5576696359786558,55.57669635978656,75.53763440860214,183,21,1.1328794466640948,61.32879446664095,89.24731182795699,80,16,0.2150167645513205,52.15016764551321,59.07258064516129,304,71,1000429156,10.679965706521738,16.93944461956522,1930.1919782608697,80.42368527173913,5.238908369565218,6.195424510869565,1.7390617391304348
"Odonnell, Brendan",1000423478.0,NEW_ENG23,Four-Seam,62,25,6,14,19,4,18,15,1,1,5,4,3,8,1186.35485,0.250639012533733,0.24,0.2258064516129032,0.2105263157894736,0.2222222222222222,79.09032333333333,0.0666666666666666,0.0666666666666666,0.3333333333333333,0.2666666666666666,0.2,0.5333333333333333,-0.0457611507216353,0.0001489067844482,-0.8353853738347043,0.0245068653268148,0.3272501593510609,0.0047516723137774,0.1743100113552276,0.0076126411259168,-0.1472875567985312,0.0867523709543349,-1.3114490063222772,0.3134586071441317,1.47993870400668,0.0727404672406323,0.22438443498191,-0.0681695620385491,0.4418019688515073,55.04369394315316,72.04301075268818,209,35,-0.9117995987915696,40.8820040120843,18.951612903225808,605,150,0.1743100113552276,51.74310011355227,62.634408602150536,283,60,-0.0195929038051112,49.80407096194889,46.90860215053764,402,114,-0.9387376662428896,40.6126233375711,18.077956989247312,610,164,1000423478,13.640540483870968,-7.498453548387096,2452.9299112903227,91.40500870967742,7.00037564516129,5.786321451612904,-1.4552206451612903
"Gorgen, Grady",1000138303.0,NEW_YOR13,Cutter,68,31,8,19,16,2,17,20,5,0,1,13,1,6,1608.7636,0.2081783007729586,0.2580645161290322,0.2794117647058823,0.125,0.1176470588235294,80.43818,0.25,0.0,0.05,0.65,0.05,0.3,0.1167909839403117,-0.0003800378617417,0.0459548706173683,-0.0013481320844311,-0.6117513966676381,-0.0088826302796141,-0.6600609363545861,-0.0288268412734138,0.2423703007185984,-0.1427561071232544,0.9054346162551696,-0.2164142656734619,-0.7535608244918718,-0.0370382680845999,-2.87850603439996,0.8745102827929486,0.4388640004124314,55.010153545721565,71.90860215053763,210,9,2.024467640476419,70.24467640476419,97.24462365591395,21,2,-0.6600609363545861,43.39939063645414,29.36827956989248,524,21,1.925204187611674,69.25204187611673,97.24462365591395,22,4,0.9250194911939116,59.25019491193912,81.38440860215054,138,5,1000138303,8.044962941176472,-3.4436008823529414,2118.9079720588234,86.4833555882353,6.258943529411765,5.477729411764706,-2.3345613235294116
"Pardinho, Eric",672078.0,OTT_TIT,Changeup,98,52,30,41,49,20,31,15,4,1,5,9,2,4,1143.09623,0.2332525874637623,0.5769230769230769,0.4183673469387755,0.4081632653061224,0.6451612903225806,76.20641533333334,0.2666666666666666,0.0666666666666666,0.3333333333333333,0.6,0.1333333333333333,0.2666666666666666,2.986014789443095,-0.0097164921248478,2.330563237715184,-0.0683694031416126,2.4971250266344627,0.0362582553867324,3.548802191004192,0.154986838087726,-0.9810093021051556,0.5778144789399366,1.1069694910349368,-0.2645845268386975,1.47993870400668,0.0727404672406323,0.22438443498191,-0.0681695620385491,0.4309600555113204,54.91992063180227,71.7741935483871,211,37,1.6414762614414635,66.41476261441463,94.08602150537637,47,16,3.548802191004192,80.0,99.73118279569891,3,1,0.8447613590467936,58.44761359046794,84.20698924731182,121,27,1.1912705136848838,61.91270513684884,87.43279569892472,94,29,672078,4.768221428571429,15.340631836734694,1613.7197051020407,84.2100743877551,5.399322040816326,5.533237244897959,1.4873201020408164
"Hagan, Jack",699522.0,DOW_EAS1,Four-Seam,71,38,14,22,33,7,18,21,3,0,6,7,2,12,1642.83059,0.1776955735664104,0.3684210526315789,0.3098591549295774,0.2121212121212121,0.3888888888888889,78.2300280952381,0.1428571428571428,0.0,0.2857142857142857,0.3333333333333333,0.0952380952380952,0.5714285714285714,1.1098256411796534,-0.0036113726363985,0.5465490989569037,-0.0160335643669997,0.3447606778782169,0.0050059250427917,1.5040887092677435,0.0656880661998501,-0.3959941200397088,0.2332405367033885,-0.390146721614767,0.0932516989601967,-0.7535608244918718,-0.0370382680845999,-0.297109761552858,0.0902640253280891,0.430767047146318,54.9177172121931,71.63978494623656,212,36,-0.4011444267449627,45.98855573255037,37.43279569892473,463,82,1.5040887092677435,65.04088709267744,90.45698924731182,72,10,1.338678080676453,63.38678080676453,92.002688172043,59,8,-1.2430245490897145,37.56975450910286,11.35752688172043,660,193,699522,13.302771126760563,13.638137746478874,2377.975246478873,91.71936549295775,6.026095915492958,5.836109154929577,1.9862281690140844
"Nova, Fraynel",805843.0,LAK_ERI24,Slider,267,102,36,85,90,21,55,54,6,1,13,21,10,23,4309.88901,0.2328682277703172,0.3529411764705882,0.3183520599250936,0.2333333333333333,0.3818181818181818,79.81275944444444,0.1111111111111111,0.0185185185185185,0.2407407407407407,0.3888888888888889,0.1851851851851851,0.4259259259259259,0.9705311869967592,-0.0031581084824874,0.6861833727437837,-0.0201298754228116,0.5776505742893817,0.0083874863386818,1.447673855416909,0.0632242602876226,0.0615647004260699,-0.0362616085509551,-0.7740226735762289,0.1850045773701695,-0.1331442887978296,-0.0065441749387021,-0.7896320582801393,0.2398957467299142,0.4304183033314318,54.91373588754797,71.50537634408603,213,74,0.0244015499605429,50.24401549960543,54.97311827956989,337,75,1.447673855416909,64.47673855416909,89.51612903225806,79,31,0.1724858212730911,51.72485821273091,55.57795698924731,334,84,-0.0808177048830918,49.19182295116908,48.11827956989247,387,88,805843,-0.47297846441947566,-6.676110299625468,2273.202726966292,80.58893947565544,5.619656254681648,5.792993782771536,1.3875953558052434
"Shinn, Nathan",1000490914.0,LAK_ERI24,Four-Seam,250,103,17,66,55,8,57,73,11,0,22,22,16,35,5651.82837,0.2163856663130866,0.1650485436893204,0.264,0.1454545454545454,0.1403508771929824,77.42230643835617,0.1506849315068493,0.0,0.3013698630136986,0.3013698630136986,0.2191780821917808,0.4794520547945205,-0.720205964648426,0.0023435502089659,-0.2074343493981965,0.0060852940739454,-0.3871789965568728,-0.0056218390300057,-0.4789146121807454,-0.0209156378577696,-0.6295019536798797,0.3707766507174491,-0.2954923772955016,0.0706277015440389,-0.7535608244918718,-0.0370382680845999,-0.1256596147469069,0.0381762705774135,0.4244337221494376,54.84541478898338,71.37096774193549,214,37,-0.6459790982741577,43.54020901725842,27.82258064516129,538,117,-0.4789146121807454,45.21085387819255,37.163978494623656,469,137,-0.2682427602419601,47.3175723975804,37.56720430107527,465,138,-0.508359301120497,44.91640698879503,32.123655913978496,506,111,1000490914,17.40977764,-9.484072840000001,1970.1958300000001,89.0775906,5.88117904,5.802242000000001,-2.28558964
