pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,groundball_count,line_drive_count,flyball_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,groundball_pct,line_drive_pct,flyball_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,groundball_score_raw,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_raw,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_raw,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_raw,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank
"Garcia, Brett",702286.0,OTT_TIT,Curveball,153,50,16,55,59,16,34,26,3,0,5,12,2,12,2005.4304,0.1933384692854078,0.32,0.3594771241830065,0.2711864406779661,0.4705882352941176,77.13193846153845,0.1153846153846153,0.0,0.1923076923076923,0.4615384615384615,0.0769230769230769,0.4615384615384615,0.718265610134516,-0.0023372362953777,1.4157248913402811,-0.0415317054123584,1.1322434197485578,0.016440174454749,2.1709125368242543,0.0948102632207256,-0.7204154290219434,0.4243246876939247,-0.7487357029226605,0.1789605615054655,-0.7899745622159384,-0.0388280397074755,-1.4102796064569667,0.4284528163988716,1.0602915218585247,62.12091593976562,90.01996007984032,101,16,0.6457260428265378,56.45726042826538,74.35129740518963,255,55,2.1709125368242543,71.70912536824254,97.0558882235529,30,14,1.5963049706042454,65.96304970604245,94.86027944111775,52,8,-0.3480706115315237,46.51929388468477,37.075848303393215,630,94
"Hampton, Ky",673132.0,OTT_TIT,Curveball,76,28,6,24,23,5,16,20,3,0,8,9,5,6,1451.37554,0.1756500800892442,0.2142857142857142,0.3157894736842105,0.217391304347826,0.3125,72.568777,0.15,0.0,0.4,0.45,0.25,0.3,-0.2382305007952052,0.0007752020495875,0.7130691882881268,-0.0209185977076204,0.5025571924513225,0.0072971304343932,0.9089848602934988,0.0396980958035979,-2.058480388748699,1.2124449489729836,-0.3068212803959227,0.0733355019763922,-0.7899745622159384,-0.0388280397074755,0.9253674753323384,-0.2811331165782917,0.9926711252435668,61.3479010412339,88.22355289421158,119,17,0.5542481696507006,55.54248169650701,72.35528942115769,277,58,0.9089848602934988,59.089848602934985,83.53293413173652,165,43,-0.633309196929454,43.66690803070546,22.85429141716567,773,79,0.9759263935888756,59.759263935888754,83.88223552894212,161,45
"Boies, Emiles",1000429129.0,QUE_CAP,Curveball,118,49,17,38,36,6,24,28,5,1,6,14,3,11,2126.58785,0.1725434724366202,0.3469387755102041,0.3220338983050847,0.1666666666666666,0.25,75.94956607142856,0.1785714285714285,0.0357142857142857,0.2142857142857142,0.5,0.1071428571428571,0.3928571428571428,0.9620059318386144,-0.0031303673022028,0.813502160124355,-0.023864899369408,-0.0911880401371653,-0.0013240503427916,0.4100832207348275,0.0179095644991521,-1.0671248492099856,0.6285365361846815,0.0579334810547161,-0.013847086841255,0.4901634133831236,0.0240920219311939,-1.163121185103602,0.35336435788277,0.9817360766421398,61.22289503848588,88.12375249500998,120,18,0.9506522867459968,59.50652286745997,82.43512974051896,163,34,0.4100832207348275,54.10083220734828,70.55888223552894,285,62,1.2070072588126473,62.07007258812647,90.21956087824351,99,17,0.2148532852033403,52.148532852033405,58.28343313373253,417,75
"Hill, Kaleb",1000371973.0,OTT_TIT,Curveball,269,114,31,83,85,12,70,68,8,2,20,34,15,19,5117.17286,0.2043361777910078,0.2719298245614035,0.3085501858736059,0.1411764705882353,0.1714285714285714,75.25254205882352,0.1176470588235294,0.0294117647058823,0.2941176470588235,0.5,0.2205882352941176,0.2794117647058823,0.283329730389802,-0.0009219549426884,0.59663521191081,-0.0175028905766155,-0.38955749315222,-0.0056563748005702,-0.2171074118532164,-0.0094817319978655,-1.2715145941743249,0.7489220959686773,-0.7198524073326767,0.1720569628434344,0.2642567118068171,0.0129884816420168,-0.2653545663641705,0.0806165747433995,0.9810211628797884,61.21472237140424,87.92415169660678,122,19,0.9506522867459968,59.50652286745997,82.43512974051896,173,39,-0.2171074118532164,47.82892588146784,49.45109780439122,507,86,-0.2544205148649033,47.455794851350966,36.92614770459082,634,67,1.1446711099277505,61.44671109927751,88.02395209580838,121,35
"Scafidi, Christian",690280.0,LAK_ERI24,Curveball,61,19,5,14,44,7,14,12,1,0,4,8,3,1,908.31075,0.1925916291407482,0.2631578947368421,0.2295081967213114,0.1590909090909091,0.5,75.6925625,0.0833333333333333,0.0,0.3333333333333333,0.6666666666666666,0.25,0.0833333333333333,0.2039618691225182,-0.0006636919221246,-0.6746463476222874,0.0197914252538474,-0.1798642761731076,-0.0026116292900335,2.405689778969512,0.1050636897169355,-1.1424865203565642,0.6729245604900163,-1.1579157237807491,0.2767615425509033,-0.7899745622159384,-0.0388280397074755,0.1756535972271291,-0.0533647924127824,0.9790730646792862,61.19245233147285,87.82435129740519,123,20,2.2719993437303185,72.71999343730319,98.25349301397206,20,8,2.405689778969512,74.05689778969511,97.80439121756488,23,10,-0.633309196929454,43.66690803070546,22.85429141716567,785,82,2.751763646488459,77.51763646488459,99.30139720558884,9,6
"Kostura, Brit",1000146015.0,WAS_WIL3,Curveball,87,48,8,17,28,4,28,38,5,0,11,17,10,11,2861.05788,0.2091549316217587,0.1666666666666666,0.1954022988505747,0.1428571428571428,0.1428571428571428,75.29099684210526,0.131578947368421,0.0,0.2894736842105263,0.4473684210526316,0.2631578947368421,0.2894736842105263,-0.6690846048176015,0.0021772013040764,-1.2231927531390578,0.0358835826060874,-0.3698847819644149,-0.0053707270341233,-0.4451767327943235,-0.0194422034513264,-1.2602384211795985,0.7422804300747834,-0.5419921134364675,0.1295453289772441,-0.7899745622159384,-0.0388280397074755,-0.3175792173157711,0.0964827892750524,0.9427283620443184,60.7769712336687,87.2255489021956,129,21,0.5333847950667374,55.333847950667376,71.9560878243513,283,59,-0.4451767327943235,45.54823267205676,38.47305389221557,615,92,-0.802812028379384,41.97187971620616,18.013972055888225,824,87,1.0622018876568715,60.62201887656872,86.57684630738522,136,40
"Cook, Cole",1000161363.0,SCH_BOO,Curveball,132,51,18,40,49,13,33,27,4,1,7,13,4,10,2068.81187,0.2237123683792937,0.3529411764705882,0.303030303030303,0.2653061224489796,0.3939393939393939,76.62266185185184,0.1481481481481481,0.037037037037037,0.2592592592592592,0.4814814814814814,0.1481481481481481,0.3703703703703703,1.0163152726817737,-0.0033070898973064,0.5078554969171319,-0.0148984488575609,1.0634127474328694,0.0154407530927252,1.5590688148699487,0.0680892123518152,-0.8697516276144743,0.5122837086649253,-0.3304627927121683,0.0789862253256843,0.5375759309979029,0.0264223945844779,-0.6573618228897702,0.1997111233266724,0.8827278785914331,60.09106476239658,86.22754491017965,139,22,0.8038359470810716,58.03835947081072,78.3932135728543,217,51,1.5590688148699487,65.59068814869948,91.21756487025948,88,27,0.6787682761459332,56.78768276145933,78.59281437125748,213,29,0.3991587388009773,53.991587388009776,65.41916167664671,346,70
"Hocom, Quinn",1000152021.0,TRI_VAL,Curveball,120,35,5,33,33,1,21,27,6,0,5,18,4,5,2044.93573,0.2275298346410597,0.1428571428571428,0.275,0.0303030303030303,0.0476190476190476,75.73836037037037,0.2222222222222222,0.0,0.1851851851851851,0.6666666666666666,0.1481481481481481,0.1851851851851851,-0.8845116568287996,0.0028782009313209,0.0570266686864796,-0.0016729343525865,-1.6873602887841392,-0.0245004713931457,-1.2054078025980126,-0.052643774962863,-1.1290571192518195,0.6650146432393217,0.615197699937639,-0.1470427086459946,-0.7899745622159384,-0.0388280397074755,-1.4903772430066693,0.4527870390661271,0.8559919541747042,59.78542816553021,85.62874251497006,145,23,2.2719993437303185,72.71999343730319,98.25349301397206,17,7,-1.2054078025980126,37.94592197401988,6.736526946107785,935,112,0.6787682761459332,56.78768276145933,78.59281437125748,215,30,1.916968356663869,69.1696835666387,97.35528942115768,27,13
"Campbell, AJ",1000132168.0,WIN_CIT29,Curveball,80,20,1,19,28,1,14,15,1,0,3,4,2,9,1175.70887,0.1914365563736657,0.05,0.2375,0.0357142857142857,0.0714285714285714,78.38059133333333,0.0666666666666666,0.0,0.2,0.2666666666666666,0.1333333333333333,0.6,-1.7246771596724724,0.0056120994775742,-0.5461091961085842,0.0160206593770414,-1.6240201201870372,-0.0235807721451157,-1.0153500351470903,-0.0443433820849788,-0.354270450656964,0.2086652954369518,-1.3706893346269562,0.3276180526945312,-0.7899745622159384,-0.0388280397074755,-1.3237741589832883,0.4021718559182358,0.8533357689667642,59.75506349981124,85.32934131736528,148,24,-0.8992335930320539,41.00766406967946,19.01197604790419,812,106,-1.0153500351470903,39.8464996485291,14.321357285429142,856,107,0.869615908593262,58.69615908593262,83.68263473053892,162,25,-1.4829251873490092,35.170748126509906,6.337325349301397,937,109
"Zaffiro, Cole",10994263.0,SCH_BOO,Curveball,66,19,3,16,17,1,15,13,2,0,2,11,1,1,1012.46182,0.2118505177034396,0.1578947368421052,0.2424242424242424,0.0588235294117647,0.0666666666666666,77.88167846153846,0.1538461538461538,0.0,0.1538461538461538,0.8461538461538461,0.0769230769230769,0.0769230769230769,-0.7484524660848849,0.0024354643246402,-0.4669095370950912,0.0136972581802215,-1.3535203413547068,-0.0196531153564703,-1.0533615886372751,-0.0460034606605557,-0.5005676696644836,0.2948343574323808,-0.2577196778929524,0.0615993842509398,-0.7899745622159384,-0.0388280397074755,-1.8428068438253569,0.5598576188020501,0.827939467265731,59.46474104437976,85.12974051896207,150,25,3.6949884820211274,80.0,100.0,1,1,-1.0533615886372751,39.46638411362725,12.77445109780439,880,108,1.5963049706042454,65.96304970604245,94.86027944111775,55,9,2.804303210183713,78.04303210183713,99.6007984031936,6,4
