pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,pitch_count,batted_ball_count,raw_pitch_score_20_80,raw_pitch_score_0_100,groundball_pct,line_drive_pct,flyball_pct,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank,location_score_20_80,location_score_0_100,final_pitch_score_20_80,final_pitch_score_0_100,overall_rank,pitch_type_rank,pitch_type_batter_side_rank,platoon_gap,better_side,platoon_category,IVB,HB,velocity,spin_rate,extension,release_height,release_side,movement_quality_20_80,movement_quality_0_100,archetype,cluster
"Armstrong, Andrew",803262.0,NEW_YOR13,Slider,L,60,19,58.73622248063587,82.79569892473118,0.3684210526315789,0.1578947368421052,0.4736842105263157,48.67621453279567,49.39516129032258,373,83,69.91674231835665,95.16129032258064,37,14,55.26315051680303,72.91666666666666,198,58,45.377115318988494,33.33333333333333,495,106,61.20874731070624,87.67650834403081,59.477979929656975,89.41798941798942,141,65,13,-7.151642104756192,LHH,Reverse Split Weapon,2.3957199047619047,7.971386571428571,79.67745914285715,2385.8575047619047,5.91617161904762,5.091910476190477,-2.406461333333333,71.04838709677419,85.08064516129032,Tight High-Spin Breakers,3
"Lawson, Nathan",1000569348.0,FLO_Y'A,Sinker,L,87,51,62.3757894749109,89.51612903225806,0.4509803921568627,0.1372549019607843,0.4117647058823529,55.00011759219637,71.03494623655914,216,41,40.48191114023908,16.801075268817204,620,78,57.9391699064374,82.39247311827957,132,17,50.32295474606536,51.747311827956985,360,75,52.62063675239336,64.1206675224647,59.44924365815564,89.34240362811792,142,10,4,-2.2027345710722277,Balanced,Balanced Weapon,9.855210620689654,16.065869655172413,88.88573068965518,2192.8677820689654,6.144352206896552,5.444487310344828,1.920352551724138,31.612903225806452,19.35483870967742,Arm-Side Run Power,2
"Brito, Richard",695870.0,NEW_ENG23,Slider,R,36,10,58.11693145635963,81.04838709677419,0.4,0.0,0.6,51.09510745301644,57.66129032258065,309,69,56.80892372464757,78.15860215053763,157,61,75.73469884750602,99.26075268817203,3,1,35.287602887751675,6.854838709677419,691,143,62.38684659732928,89.08857509627728,59.39790599865052,89.26681783824641,143,66,53,2.250580613483713,Balanced,Balanced Weapon,3.550484383561644,-6.026810547945206,81.67084835616438,2286.71134520548,6.091779726027397,6.295780684931507,2.214177534246576,68.87096774193549,81.45161290322581,Tight High-Spin Breakers,3
"MacMillan, Blake",832350.0,TRO_AIG,Slider,R,39,12,61.73999040865428,88.5752688172043,0.5833333333333334,0.25,0.1666666666666666,65.13812468429812,91.86827956989248,63,14,80.0,99.86559139784946,2,1,43.321413990559606,21.236559139784948,588,123,69.90023581157799,97.51344086021506,19,4,53.74936065313396,68.54942233632862,59.34280148199818,89.1912320483749,144,67,54,-1.6317588462258783,Balanced,Balanced Weapon,5.801715000000001,-0.0396147916666666,79.46715645833333,1920.5335834375,5.2986765625,6.628446666666666,-0.4156103124999999,66.85483870967741,78.09139784946237,Soft-Speed Separation,0
"Whitesell, Max",1000223610.0,FLO_Y'A,Slider,R,98,44,54.04182035331878,68.81720430107528,0.2954545454545454,0.1590909090909091,0.5454545454545454,43.08710589137647,26.276881720430108,550,122,56.56113887410487,76.9489247311828,173,67,55.10806302944921,71.9758064516129,210,62,39.6444378012403,15.38978494623656,632,132,71.6957052634042,97.1116816431322,59.33798582634441,89.1156462585034,145,68,55,7.681195042518766,RHH,Right-Handed Killer,6.333138129496403,-4.273674532374101,80.21163604316547,2084.682476978417,6.313360863309352,5.037913812949641,2.904064820143885,62.33870967741935,70.56451612903226,Glove-Side Power Break,1
"Foy, Corbin",813822.0,LAK_ERI24,Four-Seam,R,47,19,65.03234252991155,92.8763440860215,0.2631578947368421,0.2105263157894736,0.5263157894736842,40.61323813205978,18.27956989247312,608,153,53.95939794340647,70.16129032258065,220,46,48.43930107323537,41.66666666666667,433,127,41.17315180597315,19.892473118279568,596,156,46.032914069302,37.61232349165597,59.33251399172868,89.04006046863189,146,21,13,1.7647596905641691,Balanced,Balanced Weapon,16.460386315789474,10.398229894736843,91.29729484210526,2336.5153231578947,6.149718105263157,5.303276947368421,1.8389270526315789,30.887096774193548,18.14516129032258,Arm-Side Run Power,2
"Herbert, Andrew",1000083218.0,WAS_WIL3,Four-Seam,L,35,17,57.06625104468628,78.36021505376344,0.3529411764705882,0.1764705882352941,0.4705882352941176,47.49048270915804,43.48118279569893,420,66,64.69991819577679,89.98655913978494,74,11,52.85473306613208,61.29032258064516,290,69,45.62440729034234,34.13978494623656,491,103,64.5521421009712,91.84852374839538,59.31201836157176,88.9644746787604,147,22,9,,,,15.806175454545455,10.937136909090908,91.21207363636364,2226.311732727273,6.430249636363636,6.016896727272727,2.027302727272727,29.758064516129032,16.263440860215052,Arm-Side Run Power,2
"Anderson, Colt",1000568252.0,WAS_WIL3,Four-Seam,L,92,83,61.370225309770426,88.03763440860214,0.3975903614457831,0.2771084337349397,0.3253012048192771,50.91053329444537,56.58602150537635,324,36,46.10161472846888,40.92741935483871,440,119,39.80672045185458,12.903225806451612,649,212,57.22925341592331,75.67204301075269,182,14,54.22359732613178,70.53915275994865,59.22623691467882,88.88888888888889,148,23,10,-0.4778641133953627,Balanced,Balanced Weapon,11.525818370044052,-7.0171040969163,88.68782577092512,2043.494643171806,6.740350969162996,5.886826035242291,-2.4645942731277533,44.596774193548384,40.99462365591398,Glove-Side Power Break,1
"MacMillan, Blake",832350.0,TRO_AIG,Four-Seam,R,80,40,62.60013062998079,89.91935483870968,0.225,0.2,0.575,37.69040918679302,10.21505376344086,670,194,67.7686382678826,93.14516129032258,52,7,49.80407096194889,46.90860215053764,395,111,37.28448555643397,10.618279569892474,666,196,51.313317263531296,59.563543003851095,59.21408662004594,88.81330309901739,149,24,14,5.013131876469068,RHH,Right-Handed Killer,21.68074007751938,-6.031881550387596,88.32321348837209,2199.393337984496,5.548776976744186,6.69822,-0.0194866666666666,47.66129032258064,46.10215053763441,Glove-Side Power Break,1
"Morgan, Cooper",692707.0,QUE_CAP,Slider,L,38,20,60.35011896565148,86.29032258064517,0.35,0.15,0.5,47.26519366266689,42.473118279569896,430,96,51.10987216216536,60.14784946236559,299,107,56.28672793333817,77.41935483870968,168,48,43.27513356248082,27.1505376344086,548,121,56.46080104573755,76.37997432605906,59.1833235896773,88.73771730914588,150,69,14,,,,3.237038181818182,11.787755090909092,78.22577490909092,2501.275967272727,5.496810181818182,4.762873454545455,-4.290863272727273,73.87096774193549,89.78494623655914,Tight High-Spin Breakers,3
"Villers, Ian",677351.0,QUE_CAP,Splitter,R,25,20,64.62350845817839,92.47311827956987,0.5,0.15,0.35,58.75493503371554,80.1747311827957,160,6,80.0,99.59677419354838,4,2,56.28672793333817,77.41935483870968,173,6,55.25642957457454,71.30376344086021,215,7,46.45526608551495,39.85879332477536,59.17303574637936,88.66213151927438,151,6,3,0.883784019838231,Balanced,Balanced Weapon,7.53466078125,11.53408984375,83.1173184375,1085.56345953125,5.9820428125,6.5333834375,1.1023403125,48.064516129032256,46.774193548387096,Soft-Speed Separation,0
"Binns, Malik",702238.0,NEW_JER6,Curveball,L,27,13,65.60606991997636,93.14516129032258,0.5384615384615384,0.1538461538461538,0.3076923076923077,61.70102256475365,86.29032258064517,101,22,44.65094705801886,35.14784946236559,480,57,55.78806201246208,75.13440860215054,181,20,58.63576947542148,79.83870967741935,149,32,44.01173814367766,28.04878048780488,59.12777038708675,88.58654572940287,152,14,6,3.022170207831131,RHH,Balanced Weapon,-7.552233454545455,-16.192382,74.82743545454547,2448.3027,5.951959272727272,5.963799272727273,1.101261090909091,79.03225806451613,98.38709677419357,Tight High-Spin Breakers,3
"Cooper, Garrett",1000327042.0,NEW_YOR13,Changeup,R,84,49,63.80512103085006,91.53225806451611,0.4285714285714285,0.1632653061224489,0.4081632653061224,53.28362961893046,65.59139784946237,253,64,55.28917664131898,74.52956989247312,188,23,54.56683934909204,70.02688172043011,223,45,50.61062091682392,52.48655913978495,354,78,48.16053397435501,47.2400513478819,59.11174491390154,88.51095993953136,153,25,7,-2.812219060168765,Balanced,Balanced Weapon,8.381816414141415,7.421612222222222,77.46104075757576,1394.569846969697,6.44191101010101,5.692200808080808,1.7299813636363637,69.75806451612902,82.93010752688173,Soft-Speed Separation,0
"Eisenbarger, Jack",1000570067.0,QUE_CAP,Curveball,R,25,10,66.3582014392473,94.6236559139785,0.3,0.3,0.4,43.43527987231734,27.284946236559136,543,67,60.60829143296905,85.48387096774194,106,29,36.83875701917032,9.206989247311828,675,63,51.26266423720997,55.51075268817204,327,49,41.97996273270568,20.539152759948653,59.04472982728481,88.43537414965986,154,15,9,-1.492393886145457,Balanced,Balanced Weapon,-3.608552957746479,12.244684225352112,77.25473619718309,2811.981497183099,5.367594084507042,5.936845211267605,-1.976617323943662,76.29032258064517,93.81720430107528,Tight High-Spin Breakers,3
"Shears, Tanner",808632.0,SCH_BOO,Four-Seam,L,87,35,62.413363055568254,89.65053763440861,0.2571428571428571,0.2,0.5428571428571428,40.1524966234463,16.801075268817204,620,159,59.31094636183489,83.66935483870968,123,20,49.80407096194889,46.90860215053764,406,116,39.85190613045404,15.92741935483871,628,176,51.133579432800495,58.98587933247753,59.02942796873792,88.35978835978835,155,25,11,2.361906562073358,Balanced,Balanced Weapon,16.825454829268292,12.259516,92.31464770731706,2037.7598395121952,5.185676176470588,5.819046975609756,2.4619014146341462,21.774193548387096,2.956989247311828,Arm-Side Run Power,2
"Sabatine, Gino",1000229070.0,TRI_VAL,Sinker,L,36,19,59.05054891691487,83.73655913978494,0.3684210526315789,0.1578947368421052,0.4736842105263157,48.67621453279567,49.39516129032258,382,74,39.71176903720095,14.045698924731182,641,85,55.26315051680303,72.91666666666666,203,28,45.377115318988494,33.33333333333333,497,97,58.83825546338744,82.22079589216945,58.98686088085664,88.28420256991686,156,11,5,,,,9.458431296296297,14.015529629629633,88.18236296296297,1890.242353703704,5.026216851851852,5.866474259259259,1.8490603703703703,42.822580645161295,38.03763440860215,Soft-Speed Separation,0
"Langhorne, Miles",695680.0,SUS_COU1,Slider,R,31,14,58.55379644687515,82.1236559139785,0.7142857142857143,0.1428571428571428,0.1428571428571428,75.16885127807075,98.79032258064515,11,1,55.00922323123214,73.11827956989248,201,79,57.21282178639379,80.71236559139786,145,40,71.80202882937064,98.58870967741936,12,1,59.95736564669212,85.17329910141207,58.97486720682024,88.20861678004536,157,70,56,5.7535303340364905,RHH,Right-Handed Killer,0.0200218032786885,-3.07087,86.8480781967213,2486.6170918032785,5.895105081967213,5.775641639344262,1.883611147540984,52.33870967741935,53.89784946236559,Tight High-Spin Breakers,3
"Zaffiro, Cole",10994263.0,SCH_BOO,Four-Seam,R,125,51,58.44885557520071,81.58602150537635,0.2549019607843137,0.0980392156862745,0.6470588235294118,39.98084782611971,15.86021505376344,627,165,55.18062327822409,73.9247311827957,195,37,63.02360674674272,91.39784946236558,65,10,31.528764923173245,2.755376344086021,725,230,60.03983006221158,85.36585365853658,58.926147921303965,88.13303099017385,158,26,15,-0.8444475066276951,Balanced,Balanced Weapon,18.045618333333334,7.62720919047619,90.87499104761903,2170.962842380952,6.097042285714285,5.858942333333333,0.9396720952380953,31.774193548387093,19.62365591397849,Arm-Side Run Power,2
"Sechrist, Zander",801415.0,WAS_WIL3,Slider,R,26,17,68.51084059760254,95.96774193548389,0.5882352941176471,0.1176470588235294,0.2941176470588235,65.51360642845003,92.47311827956987,58,13,43.98605770906261,31.98924731182796,512,140,60.481388326590064,87.70161290322581,94,22,59.720049657511424,83.06451612903226,128,20,36.38619429236704,5.969191270860077,58.873446706031885,88.05744520030234,159,71,57,-4.779717260274005,LHH,Balanced Weapon,1.3184755,9.707539166666669,68.25054166666666,1831.4866,5.117579166666667,4.937673333333334,-2.6345628333333333,79.59677419354838,99.32795698924733,Soft-Speed Separation,0
"Plumadore, Carson",1000207816.0,WIN_CIT29,Slider,R,65,26,58.07186233037667,80.64516129032258,0.2307692307692307,0.1538461538461538,0.6153846153846154,38.13232231644873,11.35752688172043,661,141,53.95939794340647,70.16129032258065,228,87,55.78806201246208,75.13440860215054,188,56,34.05875201471641,4.905913978494623,709,147,60.68330464961503,86.5211810012837,58.85529502614818,87.98185941043084,160,72,58,4.152231138354516,RHH,Balanced Weapon,2.730504375,-5.299574166666667,75.887568125,2445.378340625,5.481669687499999,4.3069403125,4.120966770833333,78.9516129032258,98.252688172043,Tight High-Spin Breakers,3
"Ginn, Landon",701061.0,WAS_WIL3,Four-Seam,R,59,44,53.95735116379113,68.41397849462365,0.3181818181818182,0.1590909090909091,0.5227272727272727,44.827975796080814,32.93010752688172,498,96,41.99138966219383,22.58064516129032,576,180,55.10806302944921,71.9758064516129,209,39,41.45978568186056,20.900537634408604,589,152,70.25224479649677,96.27727856225933,58.84581925360281,87.90627362055933,161,27,16,9.368725392090925,RHH,Right-Handed Killer,15.717087560975608,3.6536245528455287,91.8730105691057,2597.031537398374,5.686028373983739,6.438987235772357,0.654890162601626,32.5,20.833333333333336,Arm-Side Run Power,2
"Belton, Hunter",10294453.0,MIS_MUD,Slider,R,75,22,49.73858705554709,51.344086021505376,0.5,0.0909090909090909,0.4090909090909091,58.75493503371554,80.1747311827957,135,23,52.14606335534394,64.4489247311828,264,98,63.94804980861642,92.6747311827957,54,13,50.53652508496186,52.21774193548387,356,78,80.0,99.29396662387676,58.817010938882966,87.83068783068782,162,73,59,,,,6.451122525252525,-2.5553682828282827,78.51569595959596,2107.5793404040405,5.822019595959596,6.092227070707071,1.0429552525252526,74.51612903225806,90.86021505376344,Tight High-Spin Breakers,3
"Mercado, Nelson",683319.0,OTT_TIT,Four-Seam,L,39,27,60.28072742232039,86.15591397849462,0.1851851851851851,0.1851851851851851,0.6296296296296297,34.64066302040355,4.166666666666666,714,223,38.70605405558644,9.408602150537634,675,217,51.72485821273091,55.57795698924731,333,85,32.92092713227636,3.5618279569892475,719,228,55.38872776383692,73.81258023106547,58.81312752477535,87.75510204081633,163,28,12,5.617215786566987,RHH,Right-Handed Killer,19.20557395061728,12.62073901234568,87.8185487654321,2126.133588888889,5.666295925925926,5.812977654320988,2.833291975308642,39.596774193548384,32.66129032258064,Arm-Side Run Power,2
"Pardinho, Eric",672078.0,OTT_TIT,Slider,R,96,33,54.08668279910382,69.22043010752688,0.696969696969697,0.1212121212121212,0.1818181818181818,73.84247420781983,98.38709677419357,13,2,61.36816497463334,86.55913978494624,100,39,60.01916679565321,86.82795698924731,99,24,68.69000389116448,96.37096774193547,28,6,69.7929287205386,95.9563543003851,58.79855657553425,87.67951625094483,164,74,60,12.778947717198598,RHH,Right-Handed Killer,5.593506829268293,2.049868292682927,86.6515575609756,2351.9808422764227,5.759397723577236,5.53815,1.441028536585366,52.82258064516129,54.704301075268816,Tight High-Spin Breakers,3
"Correa, Nelvin",673388.0,QUE_CAP,Four-Seam,R,37,23,66.47344122626791,94.75806451612904,0.391304347826087,0.0434782608695652,0.5652173913043478,50.42903548947739,55.64516129032258,330,39,34.012717474718734,1.948924731182796,722,232,70.09760582890664,97.51344086021506,19,2,38.0658744267879,11.827956989247312,657,192,40.8007870442268,15.982028241335044,58.771644971655576,87.60393046107332,165,29,17,1.3908251790396804,Balanced,Balanced Weapon,15.398901733333332,7.204628666666667,89.1157172,2109.7192266666666,5.972416133333334,6.286615733333333,1.4194166666666663,35.483870967741936,25.806451612903224,Arm-Side Run Power,2
"Parsons, Billy",698892.0,SUS_COU1,Cutter,L,39,18,63.966771943657285,91.8010752688172,0.4444444444444444,0.2222222222222222,0.3333333333333333,54.49947526666048,69.8252688172043,229,11,39.71176903720095,14.045698924731182,639,28,46.92289008577588,35.752688172043015,481,18,56.5876846870294,74.39516129032258,197,9,46.60681195068665,40.2439024390244,58.75878394576609,87.52834467120182,166,6,3,,,,9.519108214285714,-2.857969642857143,86.30232660714286,2551.9689803571428,5.560212321428572,5.781302321428571,1.3219664285714283,58.54838709677419,64.24731182795699,Tight High-Spin Breakers,3
"Webster, Evan",804248.0,FLO_Y'A,Slider,L,75,21,58.83606863673508,83.06451612903226,0.4761904761904761,0.1428571428571428,0.3809523809523809,56.93116656212051,76.68010752688173,175,36,52.42503790735356,65.12096774193549,263,97,57.21282178639379,80.71236559139786,149,42,52.7840986514441,61.55913978494624,289,58,58.57680284509664,81.83568677792042,58.75828889924354,87.45275888133031,167,75,15,-4.159698603299844,LHH,Balanced Weapon,2.965368454545455,0.8701535454545455,81.3744308181818,1960.2255363636364,6.823887181818182,5.823842181818182,-2.6349738181818183,64.43548387096774,74.05913978494624,Soft-Speed Separation,0
"Anderson, Colt",1000568252.0,WAS_WIL3,Four-Seam,R,135,83,61.370225309770426,88.03763440860214,0.3975903614457831,0.2771084337349397,0.3253012048192771,50.91053329444537,56.58602150537635,324,36,46.10161472846888,40.92741935483871,440,119,39.80672045185458,12.903225806451612,649,212,57.22925341592331,75.67204301075269,182,14,52.63071694814722,64.18485237483954,58.74837280128346,87.3771730914588,168,30,18,-0.4778641133953627,Balanced,Balanced Weapon,11.525818370044052,-7.0171040969163,88.68782577092512,2043.494643171806,6.740350969162996,5.886826035242291,-2.4645942731277533,44.596774193548384,40.99462365591398,Glove-Side Power Break,1
"Riedel, Caleb",1000120428.0,SCH_BOO,Sinker,L,26,19,64.94338534993526,92.60752688172045,0.2631578947368421,0.1578947368421052,0.5789473684210527,40.61323813205978,18.27956989247312,610,112,53.95939794340647,70.16129032258065,229,10,55.26315051680303,72.91666666666666,202,27,36.9691882929578,10.013440860215054,671,117,44.15265862365811,29.13992297817715,58.70616733205211,87.3015873015873,169,12,6,-0.6332851435356375,Balanced,Balanced Weapon,16.166376875,-16.08375625,88.6555115625,2329.603840625,5.9778740625,5.1986615625,-1.5407378125,48.62903225806451,47.715053763440864,Glove-Side Power Break,1
"Harris, Ben",1000390130.0,GAT_GRI,Curveball,L,72,21,65.66962313491203,93.27956989247312,0.5238095238095238,0.1904761904761904,0.2857142857142857,60.57870350531056,84.00537634408603,120,27,77.32550934958353,98.9247311827957,9,3,51.03886276602304,52.352150537634415,356,39,60.39127072261471,84.67741935483872,114,28,42.37700151249741,22.14377406931964,58.68183664818764,87.2260015117158,170,16,7,2.8194184510848075,Balanced,Balanced Weapon,-14.198178292682927,-7.502254146341463,77.88122648780488,2125.8578878048784,4.989491219512195,6.440653365853659,0.6679053170731708,66.20967741935485,77.01612903225806,Tight High-Spin Breakers,3
"Garcia, Brett",702286.0,OTT_TIT,Four-Seam,R,134,67,58.9490926110839,83.1989247311828,0.2686567164179104,0.1791044776119403,0.5522388059701493,41.03443839179971,19.48924731182796,600,148,62.32413491414649,88.03763440860214,90,14,52.51324103954441,59.543010752688176,302,73,39.1025429115029,13.844086021505376,642,182,57.70112765301442,79.97432605905006,58.57470312366305,87.1504157218443,171,31,19,0.5065235893914846,Balanced,Balanced Weapon,17.259939213973798,6.508844366812228,91.81722248908298,2361.6948436681223,6.166353056768559,6.014738209606987,1.2819913100436682,31.048387096774192,18.413978494623656,Arm-Side Run Power,2
"Kelly, Colin",1000456530.0,SUS_COU1,Four-Seam,R,49,30,58.002017814767015,80.3763440860215,0.3666666666666666,0.1333333333333333,0.5,48.5418315927834,48.252688172043015,387,53,40.395655224698814,16.397849462365592,622,197,58.44761359046794,84.20698924731182,120,23,43.27513356248082,27.1505376344086,541,126,59.894111838903335,84.98074454428755,58.56964602200791,87.07482993197279,172,32,20,3.0900968646322937,RHH,Balanced Weapon,17.424607926829268,10.589698536585368,90.58819756097562,1989.660214634146,5.939912195121952,6.085924146341463,2.4805775609756098,28.629032258064516,14.381720430107528,Arm-Side Run Power,2
"Wiltse, Ryan",813813.0,EVA_OTT,Changeup,L,88,37,63.68880926887981,91.26344086021506,0.5675675675675675,0.2162162162162162,0.2162162162162162,63.93049420986358,90.05376344086021,75,24,56.80892372464757,78.15860215053763,170,19,47.70158761987669,39.11290322580645,454,76,65.9424503421176,93.68279569892472,48,13,46.37749398268899,39.2811296534018,58.49541468302256,86.99924414210129,173,26,19,1.8943334684028983,Balanced,Balanced Weapon,14.0724395,10.44408075,78.60208066666668,1844.2626041666667,6.384650166666666,6.324885083333333,1.17608775,72.74193548387098,87.90322580645162,Soft-Speed Separation,0
"Widener, Jacob",683179.0,SUS_COU1,Slider,L,50,12,60.06506266265369,85.61827956989248,0.5,0.25,0.25,58.75493503371554,80.1747311827957,162,32,71.80642783644285,96.9758064516129,24,8,43.321413990559606,21.236559139784948,597,125,63.24396024930369,90.05376344086021,80,15,54.73854000741456,72.07958921694481,58.46710586608195,86.92365835222978,174,76,16,1.1852830926176663,Balanced,Balanced Weapon,3.2745225882352944,16.057255647058824,80.57405670588236,2857.058717647059,6.112000470588235,4.221316235294117,-4.434662705882353,72.33870967741936,87.23118279569893,Tight High-Spin Breakers,3
"Pindel, Buddie",1000054422.0,SCH_BOO,Splitter,R,30,28,64.0302206824142,92.06989247311829,0.5714285714285714,0.25,0.1785714285714285,64.2262404485006,90.45698924731182,73,3,43.98605770906261,31.98924731182796,510,12,43.321413990559606,21.236559139784948,590,11,68.94933930268166,96.84139784946235,25,1,45.2459597299737,34.27471116816431,58.39494239668205,86.84807256235828,175,7,4,0.0355517385265073,Balanced,Balanced Weapon,4.746212317073171,7.336121219512195,80.2698312195122,1101.0186896341463,5.779328902439024,5.776232073170732,2.213679756097561,54.35483870967742,57.25806451612904,Soft-Speed Separation,0
"McCartney, Seth",823530.0,MIS_MUD,Slider,R,36,10,51.41534988693154,58.73655913978495,0.3,0.0,0.7,43.43527987231734,27.284946236559136,544,120,34.012717474718734,1.948924731182796,731,155,75.73469884750602,99.26075268817203,8,3,27.300072213022524,0.8736559139784945,738,155,74.64941608073465,98.13863928112966,58.38556974507247,86.77248677248677,176,77,61,,,,4.150951578947368,-3.011914736842105,81.93111140350877,2474.273214035088,5.4526545614035085,5.0330589473684215,3.1844436842105264,67.82258064516128,79.70430107526882,Tight High-Spin Breakers,3
"Morin, Jacob",822351.0,QUE_CAP,Slider,L,25,20,65.09226547920066,93.01075268817203,0.35,0.15,0.5,47.26519366266689,42.473118279569896,431,97,58.2956328279038,81.25,140,54,56.28672793333817,77.41935483870968,169,49,43.27513356248082,27.1505376344086,550,123,42.65517658590548,22.91399229781772,58.3611388112121,86.69690098261526,177,78,17,6.698159830909262,RHH,Right-Handed Killer,7.428107882352942,-6.154813882352941,77.36671694117646,2494.7016129411763,5.495547738095238,5.236946823529412,1.0600265882352942,78.79032258064515,97.98387096774194,Tight High-Spin Breakers,3
"Pindel, Buddie",1000054422.0,SCH_BOO,Splitter,L,52,28,64.0302206824142,92.06989247311829,0.5714285714285714,0.25,0.1785714285714285,64.2262404485006,90.45698924731182,73,3,43.98605770906261,31.98924731182796,510,12,43.321413990559606,21.236559139784948,590,11,68.94933930268166,96.84139784946235,25,1,45.12745393488535,33.7612323491656,58.35939065815554,86.62131519274377,178,8,4,0.0355517385265073,Balanced,Balanced Weapon,4.746212317073171,7.336121219512195,80.2698312195122,1101.0186896341463,5.779328902439024,5.776232073170732,2.213679756097561,54.35483870967742,57.25806451612904,Soft-Speed Separation,0
"Brothers, Kellen",1000131959.0,SUS_COU1,Four-Seam,L,134,80,53.44345103183164,66.39784946236558,0.1625,0.1625,0.675,32.90301694885608,2.1505376344086025,729,231,45.832972567274425,39.85215053763441,448,124,54.66606369049085,70.29569892473118,222,44,29.296954881704806,1.3440860215053765,735,236,69.78627845978194,95.89216944801026,58.346299260216725,86.54572940287227,179,33,13,1.2331396786240134,Balanced,Balanced Weapon,18.38102333333333,14.343013205128203,89.32430384615384,2338.1492376068377,6.446739145299145,5.9714035897435895,2.6756735897435897,38.95161290322581,31.586021505376344,Arm-Side Run Power,2
"Villers, Ian",677351.0,QUE_CAP,Splitter,L,39,20,64.62350845817839,92.47311827956987,0.5,0.15,0.35,58.75493503371554,80.1747311827957,160,6,80.0,99.59677419354838,4,2,56.28672793333817,77.41935483870968,173,6,55.25642957457454,71.30376344086021,215,7,43.50931935272087,26.44415917843389,58.28925172654113,86.47014361300076,180,9,5,0.883784019838231,Balanced,Balanced Weapon,7.53466078125,11.53408984375,83.1173184375,1085.56345953125,5.9820428125,6.5333834375,1.1023403125,48.064516129032256,46.774193548387096,Soft-Speed Separation,0
"Perez, Kelvin",692487.0,WAS_WIL3,Four-Seam,R,46,34,54.668267776013934,70.96774193548387,0.4705882352941176,0.1470588235294117,0.3823529411764705,56.50204456880404,75.40322580645162,185,8,44.65094705801886,35.14784946236559,485,142,56.66806069636108,79.3010752688172,154,27,52.672228473926886,61.02150537634409,291,37,66.6089219340686,93.64569961489087,58.250464023430325,86.39455782312925,181,34,21,6.206084910684041,RHH,Right-Handed Killer,15.790485922330095,11.165972718446602,89.16906776699028,2071.674587378641,6.1718928155339805,5.980982718446602,1.2328180582524273,34.75806451612903,24.596774193548388,Arm-Side Run Power,2
"Hill, Kaleb",1000371973.0,OTT_TIT,Curveball,R,95,47,63.43889646676865,90.86021505376344,0.5531914893617021,0.1914893617021276,0.2553191489361702,62.82931140642783,88.70967741935483,85,19,49.06681594165287,52.956989247311824,351,51,50.9075019358024,51.747311827956985,361,41,62.81909159639257,89.24731182795699,81,23,46.07147750824248,37.80487804878049,58.22867077921079,86.31897203325775,182,17,10,1.63665517216414,Balanced,Balanced Weapon,-4.380530746268657,13.225304029850747,72.93238711442785,2139.4873855721394,5.31294447761194,5.962343084577114,-3.183151492537313,78.2258064516129,97.04301075268818,Tight High-Spin Breakers,3
"Dima, Josh",1000098214.0,GAT_GRI,Slider,L,71,27,56.90835330206543,78.2258064516129,0.5555555555555556,0.1481481481481481,0.2962962962962963,63.0103948007706,89.04569892473118,81,17,45.41082059968315,38.03763440860215,459,131,56.526826339685925,78.62903225806451,158,45,59.54602938137353,82.39247311827957,132,21,60.96412026394928,87.29139922978177,58.12508339063058,86.24338624338624,183,79,18,-5.7621368215559485,LHH,Reverse Split Weapon,2.425436403508772,2.0797972807017544,81.92051763157895,1924.3731842105265,6.010527807017543,6.283953333333333,-0.8498861403508773,59.03225806451612,65.05376344086021,Soft-Speed Separation,0
"Miner, Jace",701731.0,DOW_EAS1,Changeup,L,25,22,65.69638040744367,93.41397849462363,0.5,0.2272727272727272,0.2727272727272727,58.75493503371554,80.1747311827957,151,45,48.97272782623454,52.352150537634415,356,54,46.268076250282014,32.526881720430104,503,83,61.42861236868343,86.69354838709677,100,30,40.39075178874275,14.698331193838252,58.10469182183339,86.16780045351474,184,27,20,2.346734646183116,Balanced,Balanced Weapon,4.728012564102564,-12.717243205128206,84.06511756410256,1672.6609974358971,6.004969230769231,4.84136217948718,-3.224539230769231,47.983870967741936,46.63978494623656,Glove-Side Power Break,1
"Scott, Brandon",1000138331.0,LAK_ERI24,Slider,L,64,40,57.40787488292545,79.03225806451613,0.425,0.175,0.4,53.010064348191214,64.31451612903226,267,58,49.97006184966892,56.31720430107527,332,113,53.04539944764353,62.5,281,72,51.26266423720997,55.51075268817204,334,69,59.70552245511212,84.14634146341463,58.09716915458145,86.09221466364325,185,80,19,-2.9718487372424534,Balanced,Balanced Weapon,-0.3111541726618704,6.858265683453237,77.88837165467626,2401.6726352517985,5.409018776978417,5.511402302158274,-1.809206762589928,73.2258064516129,88.70967741935483,Tight High-Spin Breakers,3
