pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,pitch_count,batted_ball_count,xwoba_frontier,woba_value,whiff_pct,hardhit_pct,movement_quality_20_80,location_score_20_80
"McCartney, Seth",823530.0,MIS_MUD,Slider,R,36,10,0.19135013991623998,0.04427777777777778,0.3,0.14285714285714285,69.43661971830986,80.0
"Hensey, Rob",802996.0,SUS_COU1,Changeup,R,119,25,0.16936554917876992,0.05091596638655462,0.49206349206349204,0.041666666666666664,58.978873239436616,38.53962576022228
"Willeman, Landon",812254.0,EVA_OTT,Changeup,R,32,38,0.1968122784924986,0.049812499999999996,0.21428571428571427,0.1,49.26056338028169,40.17260185608526
"Martinez, Mason",809209.0,TRI_VAL,Slider,R,71,29,0.17321976165085348,0.11429577464788733,0.26666666666666666,0.05,60.03521126760564,64.07110916691325
"Dill, Austin",1000429156.0,TRI_VAL,Changeup,L,107,36,0.22010217454766304,0.11378504672897195,0.34,0.19230769230769232,56.232394366197184,71.20745885840302
"Colon, Jeffrey",681738.0,TRO_AIG,Sinker,L,30,17,0.2912812543427689,0.15143333333333334,0.2727272727272727,0.5714285714285714,25.70422535211268,51.51799563912347
"Wiltse, Ryan",813813.0,EVA_OTT,Changeup,L,78,32,0.19070815395171398,0.052871794871794865,0.43478260869565216,0.043478260869565216,65.3169014084507,46.23308385983029
"Garcia, Andrew",1000190083.0,EVA_OTT,Slider,R,109,30,0.13485880655282978,0.019577981651376145,0.2727272727272727,0.0,68.06338028169014,63.05624011888068
"Armstrong, Andrew",803262.0,NEW_YOR13,Slider,L,40,13,0.21870069319912452,0.066975,0.35294117647058826,0.125,71.7605633802817,55.18494677149423
"Boies, Emiles",1000429129.0,QUE_CAP,Changeup,R,34,38,0.1773075505719663,0.09467647058823529,0.3888888888888889,0.18181818181818182,55.809859154929576,43.712579113322846
"Widener, Jacob",683179.0,SUS_COU1,Four-Seam,L,26,18,0.18375435709022034,0.11523076923076923,0.4444444444444444,0.0,54.54225352112676,55.02912698923511
"Kines, Gunnar",665129.0,JOL_SLA,Four-Seam,R,131,78,0.15843134713349238,0.03674045801526717,0.1935483870967742,0.024390243902439025,58.45070422535211,66.68360728199697
"Foster, Kobe",816330.0,WAS_WIL3,Changeup,R,112,31,0.19161592398399477,0.06074107142857143,0.4647887323943662,0.06451612903225806,68.69718309859155,44.9727650772906
"Baird, Dustin",1000027580.0,MIS_MUD,Slider,R,34,10,0.18931064044007823,0.10470588235294116,0.5384615384615384,0.25,74.29577464788733,56.93290344590859
"Anderson, Colt",1000568252.0,WAS_WIL3,Four-Seam,L,37,37,0.29256802594795844,0.12554054054054054,0.35294117647058826,0.2,50.0,57.38549150620119
"Blair, Davis",836357.0,DOW_EAS1,Slider,R,61,19,0.29578612904049195,0.14432786885245902,0.1875,0.2222222222222222,66.26760563380282,79.19927304543651
"Cook, Cole",1000161363.0,SCH_BOO,Slider,L,87,24,0.1937795676956906,0.0636551724137931,0.56,0.0,70.07042253521126,58.84338317587115
"Kines, Gunnar",665129.0,JOL_SLA,Four-Seam,L,121,78,0.23068647952276913,0.09447107438016528,0.288135593220339,0.1891891891891892,58.45070422535211,66.10648468669974
"Morin, Jacob",822351.0,QUE_CAP,Slider,L,25,20,0.2689478549149789,0.1352,0.3333333333333333,0.16666666666666666,78.09859154929578,47.566342223692864
"Bice, Emmett",828456.0,NEW_YOR13,Slider,R,83,62,0.2806787455820044,0.05813253012048192,0.3783783783783784,0.17647058823529413,66.79577464788733,67.69148708167566
"Gamelin, Shaun",815222.0,JOL_SLA,Slider,R,31,12,0.19920622787048994,0.09512903225806452,0.4166666666666667,0.16666666666666666,65.0,75.82791609467722
"Langhorne, Miles",695680.0,SUS_COU1,Four-Seam,R,40,21,0.28612620195800204,0.108075,0.17647058823529413,0.0,27.3943661971831,61.34185229592591
"Langhorne, Miles",695680.0,SUS_COU1,Four-Seam,L,30,21,0.2133640555639433,0.0953,0.0,0.16666666666666666,27.3943661971831,61.32461728087062
"Langhorne, Miles",695680.0,SUS_COU1,Slider,R,31,14,0.2069076672749857,0.028806451612903225,0.47058823529411764,0.125,60.24647887323944,61.4098372504434
"Toribio, Noe",672848.0,TRO_AIG,Slider,R,68,22,0.17166812937605047,0.030235294117647058,0.17857142857142858,0.058823529411764705,64.57746478873239,53.93054377980008
"Petschke, Ben",814386.0,EVA_OTT,Slider,R,73,35,0.19936306932184344,0.05853424657534246,0.125,0.08695652173913043,72.8169014084507,64.26452497979763
"Eisenbarger, Jack",1000570067.0,QUE_CAP,Four-Seam,L,50,17,0.14504886467143818,0.06736,0.35714285714285715,0.1111111111111111,55.281690140845065,52.79485036723391
"Quigley, Michael",808828.0,NEW_ENG23,Four-Seam,R,61,38,0.1789452198332792,0.03762295081967213,0.37037037037037035,0.1875,23.06338028169014,57.665150776228224
"Villers, Ian",677351.0,QUE_CAP,Splitter,R,25,20,0.05913304070062297,0.0,0.5625,0.0,45.88028169014085,46.40134596095608
"Brito, Richard",695870.0,NEW_ENG23,Slider,R,36,10,0.15910536081664203,0.03894444444444444,0.45454545454545453,0.0,72.18309859154928,60.607562680021886
"Ginn, Landon",701061.0,WAS_WIL3,Four-Seam,R,44,36,0.18000475701922003,0.16036363636363637,0.15,0.15384615384615385,35.2112676056338,71.56813734608693
"Shears, Tanner",808632.0,SCH_BOO,Four-Seam,L,61,19,0.1765161771441845,0.06162295081967213,0.5238095238095238,0.0,21.16197183098592,52.32080925315094
"Hill, Kaleb",1000371973.0,OTT_TIT,Curveball,R,79,43,0.2227595329099945,0.06940506329113924,0.2857142857142857,0.14285714285714285,76.30281690140845,45.69331834378171
"Plumadore, Carson",1000207816.0,WIN_CIT29,Sinker,L,47,24,0.12207116372432882,0.014914893617021276,0.19047619047619047,0.0,38.38028169014085,51.76748155550652
"Gregory, Ben",833406.0,GAT_GRI,Sinker,L,31,21,0.15218679106518895,0.05141935483870967,0.4,0.1111111111111111,39.11971830985915,62.77191669097644
"Pindel, Buddie",1000054422.0,SCH_BOO,Splitter,R,30,28,0.20985645553489432,0.15246666666666667,0.1,0.2,54.33098591549295,46.91037901869306
"Pindel, Buddie",1000054422.0,SCH_BOO,Splitter,L,50,28,0.23609094276992842,0.08161999999999998,0.3181818181818182,0.07692307692307693,54.33098591549295,46.68142378952912
"Pierson, Kenny",1000055344.0,LAK_ERI24,Sinker,R,69,27,0.19286622543392323,0.04620289855072463,0.0,0.13636363636363635,69.64788732394366,53.02355978960176
"Widener, Jacob",683179.0,SUS_COU1,Sinker,R,37,22,0.19909544787953695,0.062027027027027025,0.35,0.08333333333333333,57.07746478873239,39.84632589211966
"Widener, Jacob",683179.0,SUS_COU1,Four-Seam,R,34,18,0.22701057573206873,0.07314705882352941,0.125,0.07692307692307693,54.54225352112676,50.09347376607697
"Villers, Ian",677351.0,QUE_CAP,Splitter,L,39,20,0.30573170277637907,0.11448717948717949,0.3076923076923077,0.15384615384615385,45.88028169014085,44.01061690826141
"Binns, Malik",702238.0,NEW_JER6,Four-Seam,R,25,17,0.16657203900656514,0.05392307692307692,0.14285714285714285,0.3333333333333333,29.718309859154928,80.0
"Belton, Hunter",10294453.0,MIS_MUD,Slider,R,75,22,0.2366974836476728,0.09869333333333334,0.3939393939393939,0.2,74.92957746478872,76.29150906779236
"Joven, Art",1000048892.0,MIS_MUD,Slider,R,68,34,0.2080032287466873,0.1199705882352941,0.22580645161290322,0.29411764705882354,73.66197183098592,57.40945390814792
"Kelly, Colin",1000456530.0,SUS_COU1,Four-Seam,R,49,30,0.2409727312017841,0.1159591836734694,0.13636363636363635,0.11764705882352941,28.767605633802816,58.16885765270288
"Westcott, Zac",686170.0,FLO_Y'A,Four-Seam,R,124,88,0.21793994559933888,0.10135483870967742,0.13559322033898305,0.1590909090909091,43.97887323943662,63.862146554618576
"Foy, Corbin",813822.0,LAK_ERI24,Four-Seam,R,47,19,0.18166357990057014,0.15406382978723404,0.2,0.1,32.46478873239437,42.566837899542826
"Cartwright, Eli",1000304859.0,GAT_GRI,Four-Seam,R,79,30,0.178332113879763,0.08873417721518988,0.13636363636363635,0.11764705882352941,46.40845070422535,45.85867832172607
"Smith, Ethan",680733.0,WIN_CIT29,Slider,R,30,12,0.21811439988620995,0.08889999999999999,0.2222222222222222,0.3333333333333333,73.55633802816901,80.0
"Garcia, Brett",702286.0,OTT_TIT,Four-Seam,L,73,40,0.2039610292710081,0.0821917808219178,0.3541666666666667,0.08333333333333333,34.36619718309859,59.34292511837575
"Garcia, Brett",702286.0,OTT_TIT,Curveball,R,36,11,0.21570618623218385,0.01947222222222222,0.36363636363636365,0.2,65.1056338028169,52.519284779718376
"Hagan, Jack",699522.0,DOW_EAS1,Four-Seam,R,31,15,0.131036604718331,0.028806451612903225,0.3333333333333333,0.0,27.922535211267604,46.20341217184959
"Joven, Art",1000048892.0,MIS_MUD,Slider,L,93,34,0.20523495367059746,0.040677419354838706,0.5,0.058823529411764705,73.66197183098592,56.271871644051885
"Maher, Adam",1000133555.0,TRI_VAL,Four-Seam,R,46,21,0.258155958890591,0.20730434782608695,0.2631578947368421,0.14285714285714285,50.73943661971831,48.78160710931751
"Cameron, Zach",1000084075.0,WIN_CIT29,Changeup,L,74,27,0.1939602034839165,0.05758108108108107,0.39285714285714285,0.125,57.5,59.59105378399387
"Calderon, Jean",703300.0,LAK_ERI24,Four-Seam,R,51,25,0.24178464599787863,0.16156862745098038,0.17647058823529413,0.15384615384615385,30.985915492957748,64.42765182914327
"Long, Maddox",1000248716.0,WAS_WIL3,Slider,L,33,28,0.20290910344826757,0.08354545454545455,0.2,0.2,70.59859154929578,41.213776461393024
"Thebiay, Nolan",1000338675.0,EVA_OTT,Four-Seam,R,164,77,0.18860213512781418,0.07966463414634146,0.24242424242424243,0.12195121951219512,41.54929577464789,57.932789621071386
"Darden, Nathan",1000439869.0,FLO_Y'A,Four-Seam,R,27,29,0.27543541742336614,0.11922222222222222,0.26666666666666666,0.2222222222222222,23.274647887323944,54.71797431763321
"Marynczak, Arlo",837346.0,TRI_VAL,Four-Seam,L,52,51,0.19158000331905645,0.10203846153846154,0.21428571428571427,0.09523809523809523,41.232394366197184,67.44867977369466
"Quigley, Michael",808828.0,NEW_ENG23,Four-Seam,L,84,38,0.20027264147767812,0.046297619047619046,0.38461538461538464,0.09090909090909091,23.06338028169014,52.072266041405726
"Garcia, Brett",702286.0,OTT_TIT,Four-Seam,R,73,40,0.18291079902975227,0.05327397260273972,0.5,0.125,34.36619718309859,57.36303892029831
"Boies, Emiles",1000429129.0,QUE_CAP,Changeup,L,88,38,0.16658157545552676,0.04147727272727273,0.21951219512195122,0.07407407407407407,55.809859154929576,34.95268193060109
"Cerda, Junior",693702.0,EVA_OTT,Sinker,L,28,20,0.1717348470753812,0.0,0.2222222222222222,0.0,20.528169014084508,39.47347589167087
"Tokar, Heitor",677573.0,OTT_TIT,Slider,L,29,30,0.15477901498074842,0.07913793103448276,0.21052631578947367,0.09090909090909091,68.48591549295773,47.12597043189077
"Gregory, Ben",833406.0,GAT_GRI,Sinker,R,45,21,0.2126314315847131,0.051,0.17647058823529413,0.16666666666666666,39.11971830985915,58.02698593889576
"Hill, Kaleb",1000371973.0,OTT_TIT,Curveball,L,100,43,0.17469158576436042,0.07002,0.3076923076923077,0.045454545454545456,76.30281690140845,40.8438129179552
"Eisenbarger, Jack",1000570067.0,QUE_CAP,Four-Seam,R,34,17,0.1886813450903504,0.04123529411764706,0.2727272727272727,0.125,55.281690140845065,45.82550558572265
"Fowler, Dalton",687096.0,SUS_COU1,Four-Seam,L,43,20,0.17690815849910801,0.09534883720930232,0.1875,0.08333333333333333,42.6056338028169,67.1039680691106
"Salata, Derek",1000057774.0,SCH_BOO,Curveball,R,37,12,0.1883510817676546,0.024135135135135134,0.4375,0.14285714285714285,79.57746478873239,54.00831572222791
"Dima, Josh",1000098214.0,GAT_GRI,Slider,L,60,22,0.18760689215025103,0.04765,0.34782608695652173,0.07692307692307693,59.50704225352113,59.01508859803143
"Alpern, Liam",1000137537.0,FLO_Y'A,Four-Seam,L,86,68,0.16426387101866197,0.12513953488372093,0.25925925925925924,0.05263157894736842,51.901408450704224,64.66062695650102
"Mercado, Nelson",683319.0,OTT_TIT,Four-Seam,L,39,27,0.12942194968334084,0.05884615384615385,0.2,0.2,38.16901408450704,50.11724900783941
"Moore, Kyle",1000517760.0,SCH_BOO,Four-Seam,L,64,48,0.19047881089510754,0.072875,0.125,0.09523809523809523,28.556338028169016,62.25421314851944
"Foy, Corbin",813822.0,LAK_ERI24,Four-Seam,L,48,19,0.16988475187224295,0.1150816326530612,0.16666666666666666,0.0,32.46478873239437,39.43259439650344
"Daly, Ryan",831333.0,JOL_SLA,Sinker,L,47,31,0.17416842286979814,0.05700000000000001,0.20833333333333334,0.16666666666666666,34.7887323943662,54.55726446612728
"McCartney, Seth",823530.0,MIS_MUD,Sinker,L,67,39,0.30656924203697355,0.15483582089552236,0.09090909090909091,0.23529411764705882,28.97887323943662,58.1064812380922
"Albert, Wes",670784.0,TRI_VAL,Four-Seam,R,52,36,0.16995418258349734,0.11492307692307692,0.18181818181818182,0.17647058823529413,33.41549295774648,65.79906283747471
"Pindel, Buddie",1000054422.0,SCH_BOO,Changeup,L,70,21,0.16336683248838876,0.06104285714285714,0.3793103448275862,0.0,52.21830985915493,54.6799356269246
"Almanzar, Elian",687038.0,DOW_EAS1,Four-Seam,L,82,23,0.22118876198454893,0.08162195121951218,0.2727272727272727,0.25,22.852112676056336,63.73698253526193
"Kaminer, Brandon",690510.0,DOW_EAS1,Four-Seam,R,105,50,0.23358942465622676,0.08978095238095238,0.043478260869565216,0.10526315789473684,45.56338028169014,47.76615086327664
"Perez, Kelvin",692487.0,WAS_WIL3,Four-Seam,L,29,17,0.13551587961162165,0.030793103448275863,0.09090909090909091,0.0,35.84507042253521,31.391769587545163
"Riedel, Caleb",1000120428.0,SCH_BOO,Four-Seam,R,72,30,0.2408403936110914,0.07093055555555555,0.2631578947368421,0.08333333333333333,53.485915492957744,40.05558621650669
"Hensey, Rob",802996.0,SUS_COU1,Slider,L,45,16,0.15933444837165767,0.10748888888888888,0.25,0.09090909090909091,59.82394366197183,54.77166000352108
"Turner, Eric",1000080978.0,JOL_SLA,Sinker,R,42,29,0.21328705123427633,0.14088095238095238,0.09090909090909091,0.1,32.67605633802817,61.00951921757133
"Johnson, Preston",699980.0,MIS_MUD,Four-Seam,R,28,34,0.1352221747382228,0.07089655172413793,0.3333333333333333,0.1,34.26056338028169,71.23529959450931
"Martinez, Mason",809209.0,TRI_VAL,Slider,L,32,29,0.28729021696749557,0.0726875,0.25,0.3333333333333333,60.03521126760564,52.33224911548851
"Thebiay, Nolan",1000338675.0,EVA_OTT,Four-Seam,L,137,77,0.16965902684378928,0.04885401459854014,0.2698412698412698,0.16666666666666666,41.54929577464789,54.39879994350592
"McEvoy, Aidan",1000079355.0,FLO_Y'A,Cutter,L,29,15,0.15656585908584514,0.0,0.26666666666666666,0.0,58.13380281690141,49.03154124695752
"Delaney, Carter",1000039247.0,WIN_CIT29,Four-Seam,R,41,20,0.2053324864550166,0.051292682926829265,0.15,0.09090909090909091,40.38732394366197,58.330954338808894
"Odonnell, Brendan",1000423478.0,NEW_ENG23,Slider,L,47,19,0.15837060950182696,0.0,0.68,0.14285714285714285,61.61971830985915,53.83537309817938
"Plumadore, Carson",1000207816.0,WIN_CIT29,Slider,R,43,19,0.1715008131149031,0.10637209302325581,0.23809523809523808,0.0,79.2605633802817,51.35954862500567
"Majick, Eli",828663.0,NEW_ENG23,Slider,L,42,28,0.25686054091060545,0.01669047619047619,0.3,0.14285714285714285,70.91549295774647,56.85937213983098
"Cook, Cole",1000161363.0,SCH_BOO,Sinker,R,36,18,0.24148845903863755,0.16416666666666668,0.17647058823529413,0.14285714285714285,58.66197183098591,54.19677123876828
"Dima, Josh",1000098214.0,GAT_GRI,Four-Seam,L,81,45,0.25350990773226234,0.06532098765432098,0.2222222222222222,0.09523809523809523,47.78169014084507,51.13907804416171
"Kelly, Colin",1000456530.0,SUS_COU1,Four-Seam,L,33,30,0.17563134629662572,0.15224242424242423,0.17647058823529413,0.07692307692307693,28.767605633802816,52.79425311595326
"Perdomo, Rafael",1000557553.0,QUE_CAP,Slider,R,46,19,0.24930147541907272,0.057978260869565215,0.5454545454545454,0.0,63.83802816901409,76.02119101885812
"Toribio, Noe",672848.0,TRO_AIG,Changeup,R,27,35,0.2959036624891881,0.059037037037037034,0.42857142857142855,0.2,51.69014084507042,67.63717591741249
"Calderon, Jean",703300.0,LAK_ERI24,Slider,R,36,11,0.14639461491133085,0.04427777777777778,0.5555555555555556,0.2,64.36619718309859,50.344506471225785
"Garcia, Brett",702286.0,OTT_TIT,Curveball,L,36,11,0.1696514094763806,0.0,0.46153846153846156,0.16666666666666666,65.1056338028169,47.42191986528627
"Hughes, Grif",835627.0,EVA_OTT,Four-Seam,R,27,16,0.20586237870555937,0.025962962962962962,0.3,0.14285714285714285,57.7112676056338,64.360105539891
"Glickstein, Aaron",1000292360.0,SCH_BOO,Four-Seam,L,59,33,0.1846616356778011,0.014883333333333333,0.45161290322580644,0.13333333333333333,38.69718309859155,62.882474639994655
"Correa, Nelvin",673388.0,QUE_CAP,Four-Seam,L,28,15,0.20739163284418213,0.12028571428571429,0.125,0.0,37.852112676056336,46.67076347662061
"Cerda, Junior",693702.0,EVA_OTT,Four-Seam,R,41,25,0.22129494527522373,0.03419512195121951,0.3333333333333333,0.0,21.37323943661972,63.71104337581809
"Plumadore, Carson",1000207816.0,WIN_CIT29,Changeup,L,133,53,0.20729870445804371,0.09466917293233082,0.3220338983050847,0.13513513513513514,43.345070422535215,57.22610918201064
"Whitesell, Max",1000223610.0,FLO_Y'A,Slider,L,35,38,0.31486603705429705,0.07105714285714286,0.2222222222222222,0.18181818181818182,64.7887323943662,50.0368507629705
"Thompson, Ross",1000103401.0,SCH_BOO,Splitter,L,69,15,0.18214493320223346,0.025884057971014493,0.5757575757575758,0.07692307692307693,52.852112676056336,47.58075958124529
"Cook, Cole",1000161363.0,SCH_BOO,Sinker,L,29,18,0.10862063140888185,0.024172413793103448,0.36363636363636365,0.0,58.66197183098591,52.97135705455834
"Hopewell, Chase",803045.0,FLO_Y'A,Slider,R,52,19,0.19162140091662438,0.037807692307692306,0.32,0.21428571428571427,62.25352112676056,65.71245857738013
"Kirby, Zach",813716.0,WAS_WIL3,Changeup,L,114,35,0.2075459658549006,0.06908771929824561,0.423728813559322,0.09375,58.87323943661972,64.69079457854009
"Almanzar, Elian",687038.0,DOW_EAS1,Four-Seam,R,65,23,0.16586228131478234,0.04361538461538461,0.35294117647058826,0.09090909090909091,22.852112676056336,59.93461589805224
"Ortiz, Julio",683650.0,GAT_GRI,Four-Seam,R,116,49,0.2514428117749181,0.1184655172413793,0.27906976744186046,0.09090909090909091,21.47887323943662,57.64485078626896
"Rohde, Isaac",1000135938.0,NEW_YOR13,Changeup,R,384,163,0.21280059718805822,0.08023697916666667,0.15517241379310345,0.11475409836065574,77.14788732394366,51.08612915414734
"Fauci, Sonny",688649.0,NEW_JER6,Slider,R,48,12,0.20738162497989196,0.051812500000000004,0.5454545454545454,0.0,68.16901408450704,51.19353361957006
"Hughes, Grif",835627.0,EVA_OTT,Four-Seam,L,30,16,0.1678448810480271,0.024399999999999998,0.16666666666666666,0.1111111111111111,57.7112676056338,62.55391944489671
"Kelly, Aiden",1000062337.0,TRI_VAL,Sinker,L,51,18,0.26979324122632975,0.04123529411764706,0.21428571428571427,0.3333333333333333,34.154929577464785,63.51947854229131
"Tokar, Heitor",677573.0,OTT_TIT,Slider,R,51,30,0.2076045926594925,0.11011764705882353,0.18518518518518517,0.15789473684210525,68.48591549295773,41.804465767870624
"Anibal, Trevor",822669.0,NEW_ENG23,Curveball,R,37,15,0.2466511694742466,0.1065945945945946,0.3125,0.3,78.20422535211267,51.963535325452334
"Majick, Eli",828663.0,NEW_ENG23,Slider,R,65,28,0.21187103960375886,0.05772307692307692,0.11538461538461539,0.047619047619047616,70.91549295774647,53.73021753695829
"Shinn, Nathan",1000490914.0,LAK_ERI24,Four-Seam,L,101,73,0.2014104948766519,0.0423069306930693,0.1836734693877551,0.1875,46.936619718309856,56.6658820336288
"Moore, Kyle",1000517760.0,SCH_BOO,Four-Seam,R,59,48,0.24463240563384428,0.1367457627118644,0.14705882352941177,0.07407407407407407,28.556338028169016,57.03250618044164
"Brito, Richard",695870.0,NEW_ENG23,Slider,L,37,10,0.25482440530862016,0.07451351351351351,0.3333333333333333,0.0,72.18309859154928,49.37613918652234
"Burcham, Jacob",1000122547.0,GAT_GRI,Changeup,L,42,14,0.2097658105859901,0.11516666666666667,0.3888888888888889,0.2,50.63380281690141,69.81200030035818
"Davis, Tyler",824623.0,WAS_WIL3,Four-Seam,L,48,40,0.23883303241187342,0.06720833333333333,0.125,0.13333333333333333,44.08450704225352,74.95008085796496
"Brothers, Kellen",1000131959.0,SUS_COU1,Four-Seam,R,60,44,0.2593402377453659,0.06253333333333333,0.26666666666666666,0.3,40.49295774647887,67.35437620193967
"Castro, Alexander",669418.0,TRO_AIG,Four-Seam,R,53,29,0.22897551953933104,0.09479245283018868,0.30434782608695654,0.11764705882352941,21.056338028169016,61.74504509318316
"Kines, Gunnar",665129.0,JOL_SLA,Sinker,L,30,24,0.20446651409938954,0.13706666666666667,0.13636363636363635,0.2631578947368421,59.71830985915493,59.79815422593886
"Calderon, Jean",703300.0,LAK_ERI24,Four-Seam,L,36,25,0.24179619144113704,0.07408333333333333,0.07692307692307693,0.25,30.985915492957748,56.45941222986348
"Morgan, Marcus",808861.0,JOL_SLA,Sinker,L,54,18,0.1775008860642003,0.06834545454545454,0.3333333333333333,0.0,25.281690140845072,47.38305386614464
"VanMarter, Luke",1000565948.0,LEM_COL,Changeup,R,29,17,0.2970243438324135,0.14448275862068963,0.18181818181818182,0.2222222222222222,67.00704225352112,47.74879405273344
"Stuka, Ted",682247.0,OTT_TIT,Sinker,L,45,21,0.2197576907940755,0.0678,0.28,0.07692307692307693,20.1056338028169,55.788974418462
"Nova, Fraynel",805843.0,LAK_ERI24,Slider,L,98,35,0.268149082217243,0.06037755102040816,0.38095238095238093,0.0625,72.2887323943662,48.38014989843168
"Ferguson, Francis",823799.0,QUE_CAP,Four-Seam,L,51,51,0.30549055702559075,0.0952156862745098,0.13043478260869565,0.3157894736842105,44.929577464788736,64.99342071614983
"Ortiz, Julio",683650.0,GAT_GRI,Four-Seam,L,103,49,0.19576688801766196,0.05003883495145631,0.3,0.037037037037037035,21.47887323943662,55.71117707664826
"Hampton, Ky",673132.0,OTT_TIT,Changeup,L,74,29,0.21458215125726673,0.08431081081081081,0.2894736842105263,0.1111111111111111,48.83802816901408,66.18515584501961
"McCartney, Seth",823530.0,MIS_MUD,Sinker,R,53,39,0.1824694944503186,0.12790566037735848,0.07692307692307693,0.18181818181818182,28.97887323943662,51.94524743553704
"Hocom, Quinn",1000152021.0,TRI_VAL,Four-Seam,R,50,24,0.2300654787791089,0.05334,0.35,0.16666666666666666,40.809859154929576,51.05726277962094
"Zentko, Dylan",1000303828.0,EVA_OTT,Four-Seam,R,28,19,0.2974525368026246,0.08882142857142858,0.25,0.1111111111111111,49.366197183098585,41.991051181862105
"Perozzi, John",1000377762.0,SUS_COU1,Four-Seam,R,51,36,0.20862445332417595,0.13031372549019607,0.15,0.15384615384615385,31.93661971830986,70.54685355957285
"Almonte, Lisandro",1000570068.0,NEW_JER6,Four-Seam,R,37,24,0.16121468216762666,0.05767567567567567,0.4,0.16666666666666666,20.211267605633804,61.02969694426554
"Scafidi, Christian",690280.0,LAK_ERI24,Four-Seam,R,71,42,0.20115641160566733,0.10347887323943661,0.14705882352941177,0.125,42.5,54.94700758593399
"Johnson, Caiden",1000147367.0,OTT_TIT,Sinker,L,31,12,0.2500494139588103,0.09664516129032258,0.4444444444444444,0.0,49.15492957746479,49.58166817458253
"Morgan, Marcus",808861.0,JOL_SLA,Sinker,R,28,18,0.3260107972021661,0.056928571428571426,0.3333333333333333,0.4,25.281690140845072,46.11818958150059
"Rodriguez, Esteban",701454.0,TRO_AIG,Four-Seam,R,60,61,0.2204408208219639,0.15991666666666668,0.15625,0.11538461538461539,39.96478873239437,62.20232068268473
"Armstrong, Andrew",803262.0,NEW_YOR13,Slider,R,28,13,0.23113920179499176,0.02614285714285714,0.4166666666666667,0.0,71.7605633802817,38.22578559756673
"Anderson, Colt",1000568252.0,WAS_WIL3,Four-Seam,R,70,37,0.2144531358417171,0.1300714285714286,0.11764705882352941,0.1111111111111111,50.0,40.947809312591
"Kaminer, Brandon",690510.0,DOW_EAS1,Slider,L,33,27,0.19091389814475968,0.06954545454545455,0.18181818181818182,0.0,61.93661971830986,54.90659066059845
"Tokar, Heitor",677573.0,OTT_TIT,Four-Seam,R,78,44,0.24966160889748978,0.08666666666666667,0.3333333333333333,0.16666666666666666,41.33802816901408,62.11273069071022
"Kirby, Zach",813716.0,WAS_WIL3,Curveball,R,50,11,0.2196792201833131,0.01786,0.29411764705882354,0.0,79.89436619718309,47.97705565430668
"Good, Ty",688612.0,GAT_GRI,Slider,R,63,18,0.19046601816617725,0.07373015873015873,0.5161290322580645,0.16666666666666666,71.6549295774648,60.613112010590285
"Bell, Brendan",681141.0,NEW_ENG23,Four-Seam,L,61,26,0.2627844442175406,0.1252622950819672,0.06666666666666667,0.15384615384615385,33.098591549295776,55.07141874843607
"Salata, Derek",1000057774.0,SCH_BOO,Splitter,L,64,18,0.1793584041870923,0.076796875,0.4117647058823529,0.2222222222222222,47.35915492957746,47.49991364983528
"Vailes, Gage",1000050773.0,GAT_GRI,Changeup,L,79,18,0.21704958719498704,0.01130379746835443,0.35294117647058826,0.0625,46.09154929577464,62.78192897465275
"Cooper, Garrett",1000327042.0,NEW_YOR13,Changeup,R,36,25,0.27751363631001436,0.06375,0.3333333333333333,0.2222222222222222,63.41549295774647,37.75798747558934
"Marynczak, Arlo",837346.0,TRI_VAL,Four-Seam,R,83,51,0.2094080113086934,0.0813012048192771,0.21052631578947367,0.1,41.232394366197184,57.1506126018009
"Williams, Pierce",1000337420.0,NEW_ENG23,Four-Seam,R,83,46,0.21548069970298583,0.09012048192771084,0.3333333333333333,0.14285714285714285,56.866197183098585,55.83226764485441
"Gollert, Harley",8890793.0,QUE_CAP,Slider,R,35,22,0.22339937560761206,0.1281142857142857,0.17647058823529413,0.23076923076923078,67.85211267605634,39.68071345681231
"Barreto, Brayhans",810980.0,TRI_VAL,Changeup,L,26,23,0.29763519829528756,0.07561538461538461,0.3,0.2857142857142857,63.94366197183099,47.44671901672552
"Garcia, Jorge",1000221236.0,SUS_COU1,Four-Seam,R,34,16,0.19312821081438672,0.04123529411764706,0.35714285714285715,0.1111111111111111,43.0281690140845,56.87753103296104
"Castro, Alexander",669418.0,TRO_AIG,Slider,R,40,17,0.3023565617392368,0.13845000000000002,0.4117647058823529,0.1111111111111111,63.098591549295776,69.71036761280206
"Pardinho, Eric",672078.0,OTT_TIT,Slider,R,36,11,0.23856876075382782,0.04961111111111111,0.375,0.14285714285714285,57.816901408450704,60.556897552634354
"Kirby, Zach",813716.0,WAS_WIL3,Four-Seam,L,132,113,0.23360568250932254,0.09336363636363636,0.13636363636363635,0.14545454545454545,41.866197183098585,60.493680207308685
"Parsons, Billy",698892.0,SUS_COU1,Four-Seam,L,128,80,0.23362068067131733,0.10390625,0.19718309859154928,0.23404255319148937,31.19718309859155,71.10949895358146
"Fritz, AJ",1000059998.0,MIS_MUD,Sinker,L,31,18,0.18529040992503937,0.07403225806451613,0.3125,0.0,27.183098591549296,51.7980497488164
