dependent,model,formula,term,coefficient,robust_se,t_stat,p_value,p_stars,ci_lower,ci_upper,r_squared,adj_r_squared,aic,bic,sample_size
woba_value,Model 4,woba_value ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),Intercept,0.12949146508314902,0.012909261830094297,10.030896172643756,1.3206502201431166e-22,***,0.1041584255398344,0.15482450462646363,0.09359927433111681,0.08525816335870373,-6124.176610141171,-6075.219783163692,988
woba_value,Model 4,woba_value ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),movement_quality_20_80,-6.14741565676674e-05,0.0001691743374127274,-0.3633775518664603,0.7164013969771731,,-0.0003934606199144542,0.00027051230677911935,0.09359927433111681,0.08525816335870373,-6124.176610141171,-6075.219783163692,988
woba_value,Model 4,woba_value ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),location_score_20_80,-0.0007314659302731111,0.00015744812008679581,-4.645758424234463,3.851291836967916e-06,***,-0.0010404409518255412,-0.00042249090872068103,0.09359927433111681,0.08525816335870373,-6124.176610141171,-6075.219783163692,988
woba_value,Model 4,woba_value ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Curveball,-0.016651522248130976,0.00775231357387015,-2.147942299993693,0.031963448667138905,*,-0.03186460483207859,-0.0014384396641833642,0.09359927433111681,0.08525816335870373,-6124.176610141171,-6075.219783163692,988
woba_value,Model 4,woba_value ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Cutter,-0.006612069345896969,0.00945373676689649,-0.6994133123158246,0.4844600790642554,,-0.02516401216803173,0.011939873476237792,0.09359927433111681,0.08525816335870373,-6124.176610141171,-6075.219783163692,988
woba_value,Model 4,woba_value ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Four-Seam,0.00828159605407393,0.006053667431033234,1.3680295702435763,0.17161704713706868,,-0.0035980759543541886,0.020161268062502048,0.09359927433111681,0.08525816335870373,-6124.176610141171,-6075.219783163692,988
woba_value,Model 4,woba_value ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Sinker,0.01176572391789664,0.006834477749866249,1.7215249428717352,0.0854718346308519,+,-0.0016462044614350968,0.025177652297228376,0.09359927433111681,0.08525816335870373,-6124.176610141171,-6075.219783163692,988
woba_value,Model 4,woba_value ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Slider,-0.015181054109524836,0.005307149537995591,-2.8604911169053717,0.004319891089319388,**,-0.02559576494875368,-0.004766343270295993,0.09359927433111681,0.08525816335870373,-6124.176610141171,-6075.219783163692,988
woba_value,Model 4,woba_value ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Splitter,-0.03702646291525871,0.019341701884982222,-1.914333244067201,0.05586915338674817,+,-0.07498247505105707,0.0009295492205396438,0.09359927433111681,0.08525816335870373,-6124.176610141171,-6075.219783163692,988
woba_value,Model 4,woba_value ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),batter_side_R,0.004892358511548626,0.002962487176565159,1.6514361818170118,0.09897056657186701,+,-0.0009212043225037894,0.010705921345601041,0.09359927433111681,0.08525816335870373,-6124.176610141171,-6075.219783163692,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),Intercept,0.13269806949941754,0.012954397235321971,10.243476951409034,1.8537292138454485e-23,***,0.10727639202437952,0.15811974697445555,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),movement_quality_20_80,-6.733404412625203e-05,0.000169831632453533,-0.39647528056750586,0.6918411074031383,,-0.00040061122459752134,0.0002659431363450173,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),location_score_20_80,-0.0006299200270866862,0.00015594761552143374,-4.03930528197213,5.781737410213329e-05,***,-0.0009359512466618813,-0.000323888807511491,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_count,-0.0003490511648855707,6.36609772785588e-05,-5.482968999332848,5.3266460754046745e-08,***,-0.0004739793111144463,-0.00022412301865669515,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),batted_ball_count,0.0004682013679035196,0.00010068538431457078,4.650142332880418,3.7730419975884087e-06,***,0.0002706166157919983,0.0006657861200150409,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Curveball,-0.017426600289916393,0.007849578777100782,-2.2200682080870657,0.026643227483153262,*,-0.03283059449832772,-0.002022606081505068,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Cutter,-0.010601648446283349,0.009280884916162687,-1.1423100859510227,0.25360530174049417,,-0.028814434323986827,0.007611137431420129,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Four-Seam,0.003569592393897439,0.0063371917469060655,0.563276690442605,0.57337586607399,,-0.008866497202618211,0.01600568199041309,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Sinker,0.00637870592426039,0.006967980009689013,0.915431145811378,0.36019144809950926,,-0.0072952410175421605,0.02005265286606294,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Slider,-0.017209741223413965,0.005487982189743525,-3.135895968390204,0.0017645625765416114,**,-0.02797934406035717,-0.00644013838647076,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Splitter,-0.03716592150373568,0.018535974438101708,-2.0050697430472875,0.0452313366103607,*,-0.0735408724405601,-0.0007909705669112768,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
woba_value,Model 5,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),batter_side_R,0.006307577197346526,0.0029834163003289354,2.114212889649724,0.03475018100606365,*,0.00045292834082269126,0.012162226053870361,0.11529125221602943,0.10532014952584123,-6144.108951949977,-6085.360759577003,988
whiff_pct,Model 1,whiff_pct ~ movement_quality_20_80,Intercept,0.1203852528192428,0.01087685372512924,11.068021678099047,6.3992293180738896e-27,***,0.09904081042976877,0.1417296952087168,0.09846729696035517,0.09755296359013232,-4143.136167457648,-4133.344802062153,988
whiff_pct,Model 1,whiff_pct ~ movement_quality_20_80,movement_quality_20_80,0.0023429368170828054,0.00022061495239963813,10.620027299140801,5.091101157206696e-25,***,0.001910008025287853,0.002775865608877758,0.09846729696035517,0.09755296359013232,-4143.136167457648,-4133.344802062153,988
whiff_pct,Model 2,whiff_pct ~ location_score_20_80,Intercept,0.14161709917584658,0.020885169780945,6.7807492427020515,2.056657599621809e-11,***,0.10063260913403832,0.18260158921765485,0.02089790401489444,0.01990489986075128,-4061.587037867513,-4051.7956724720175,988
whiff_pct,Model 2,whiff_pct ~ location_score_20_80,location_score_20_80,0.0018918627399751237,0.00041376274570468135,4.572337069044442,5.435826336506747e-06,***,0.0010799059635223608,0.0027038195164278867,0.02089790401489444,0.01990489986075128,-4061.587037867513,-4051.7956724720175,988
whiff_pct,Model 3,whiff_pct ~ movement_quality_20_80 + location_score_20_80,Intercept,0.027268065980231262,0.021401709079970077,1.274106935962022,0.20292604722696836,,-0.014730119157444415,0.06926625111790694,0.11908721922941967,0.11729856383699211,-4163.996212548902,-4149.309164455658,988
whiff_pct,Model 3,whiff_pct ~ movement_quality_20_80 + location_score_20_80,movement_quality_20_80,0.002339638394096821,0.00021699004873205625,10.782238207549574,1.0639694685307004e-25,***,0.0019138224835249299,0.002765454304668712,0.11908721922941967,0.11729856383699211,-4163.996212548902,-4149.309164455658,988
whiff_pct,Model 3,whiff_pct ~ movement_quality_20_80 + location_score_20_80,location_score_20_80,0.001879246828236046,0.0003917645439217046,4.796878271382362,1.8605917508438762e-06,***,0.0011104577663662344,0.0026480358901058575,0.11908721922941967,0.11729856383699211,-4163.996212548902,-4149.309164455658,988
whiff_pct,Model 4,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),Intercept,0.23241131459161452,0.03130471430711624,7.424163412306957,2.4654391085678266e-13,***,0.17097917572325677,0.29384345345997226,0.217377610486864,0.21017556395760195,-4266.8848151893135,-4217.927988211834,988
whiff_pct,Model 4,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),movement_quality_20_80,-0.0006018669259178844,0.0003752474813037162,-1.603919961905748,0.10905456149520396,,-0.0013382497964113261,0.0001345159445755573,0.217377610486864,0.21017556395760195,-4266.8848151893135,-4217.927988211834,988
whiff_pct,Model 4,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),location_score_20_80,0.0017848441328583414,0.00038396386292637307,4.648469049288094,3.8021168652648554e-06,***,0.0010313562998017713,0.0025383319659149114,0.217377610486864,0.21017556395760195,-4266.8848151893135,-4217.927988211834,988
whiff_pct,Model 4,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Curveball,0.015797928540971055,0.020660442675919887,0.7646461786311975,0.4446667187871944,,-0.024745970729188868,0.05634182781113098,0.217377610486864,0.21017556395760195,-4266.8848151893135,-4217.927988211834,988
whiff_pct,Model 4,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Cutter,-0.005011776516942619,0.022475186787623336,-0.22299154015051437,0.823588654687439,,-0.049116916154511296,0.039093363120626064,0.217377610486864,0.21017556395760195,-4266.8848151893135,-4217.927988211834,988
whiff_pct,Model 4,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Four-Seam,-0.09579490176000649,0.014994903109257546,-6.388497548934789,2.5869652192379686e-10,***,-0.12522078826030517,-0.06636901525970781,0.217377610486864,0.21017556395760195,-4266.8848151893135,-4217.927988211834,988
whiff_pct,Model 4,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Sinker,-0.12230043132747444,0.016798421286708522,-7.2804717324384915,6.830205161465399e-13,***,-0.15526552850517547,-0.0893353341497734,0.217377610486864,0.21017556395760195,-4266.8848151893135,-4217.927988211834,988
whiff_pct,Model 4,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Slider,0.03736996860135251,0.015458990099328995,2.417361571566992,0.015815500483108667,*,0.007033361238331041,0.06770657596437399,0.217377610486864,0.21017556395760195,-4266.8848151893135,-4217.927988211834,988
whiff_pct,Model 4,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Splitter,0.13496510569658648,0.05586145656475789,2.4160685022619663,0.015871434887375076,*,0.02534299819519832,0.24458721319797466,0.217377610486864,0.21017556395760195,-4266.8848151893135,-4217.927988211834,988
whiff_pct,Model 4,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),batter_side_R,-0.011291002201898343,0.0075738906780901455,-1.490779664216848,0.13634179597802995,,-0.026153949020244666,0.00357194461644798,0.217377610486864,0.21017556395760195,-4266.8848151893135,-4217.927988211834,988
